STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,projection,Type of projection,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2047,,53730730,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2048,,53795991,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2049,,53844444,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2050,,53877467,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2051,,53894687,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2052,,53896657,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2053,,53884144,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2054,,53858298,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2055,,53819505,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2056,,53768702,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2057,,53706991,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2058,,53636315,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2059,,53556215,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,ES,Spain,2060,,53468132,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2026,,452549392,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2027,,452954975,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2028,,453211858,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2029,,453339288,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2030,,453329108,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2031,,453174769,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2032,,452880296,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2033,,452601710,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2034,,452337504,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2035,,452083156,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2036,,451791632,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2037,,451559782,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2038,,451297795,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2039,,451008428,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2040,,450702349,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2041,,450354649,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2042,,449971938,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2043,,449541943,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2044,,449060822,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2045,,448528731,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2046,,447951310,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2047,,447311427,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2048,,446617178,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2049,,445856501,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2050,,445038374,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2051,,444165790,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2052,,443238904,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2053,,442259322,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2054,,441236538,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2055,,440161438,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2056,,439051309,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2057,,437892647,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2058,,436703977,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2059,,435487061,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,EU27_2020,European Union - 27 countries (from 2020),2060,,434254899,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2026,,5656904,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2027,,5672570,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2028,,5684913,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2029,,5693880,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2030,,5699420,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2031,,5701627,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2032,,5700558,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2033,,5698682,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2034,,5695931,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2035,,5692044,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2036,,5687176,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2037,,5682547,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2038,,5677324,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2039,,5671559,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2040,,5665869,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2041,,5659911,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2042,,5653805,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2043,,5647458,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2044,,5640840,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2045,,5634020,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2046,,5627088,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2047,,5620032,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2048,,5613072,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2049,,5605983,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2050,,5598580,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2051,,5590808,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2052,,5582665,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2053,,5574307,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2054,,5566110,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2055,,5557768,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2056,,5549521,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2057,,5541146,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2058,,5532912,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2059,,5524462,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FI,Finland,2060,,5516127,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2026,,69056830,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2027,,69201003,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2028,,69337129,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2029,,69466605,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2030,,69590234,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2031,,69707552,,,,,
dataflow,ESTAT:PROJ_25NP(1.0),"Population on 1st January by age, sex and type of projection",A,Annual,T,Total,TOTAL,Total,BSL,Baseline projections,PER,Person,FR,France,2032,,69818922,,,,,
