STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,1994,,1146.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,1995,,1296.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,1996,,1199.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,1997,,1278.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,1998,,1413.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,1999,,1513.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2000,,1390.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2001,,1552.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2002,,1447.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2003,,1434.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2004,,1643.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2005,,1603.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2006,,1619.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2007,,1860.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2008,,1804.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2009,,1545.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2010,,1697.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2011,,2028.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2012,,1629.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2013,,1805.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2014,,1783.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2015,,2029.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2016,,2082.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2017,,2235.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2018,,2468.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2019,,2888.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2020,,2820.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2021,,2745.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2022,,4119.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2023,,3537.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FI,Finland,2024,,3053.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1990,,9407.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1991,,9424.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1992,,9665.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1993,,9851.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1994,,10140.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1995,,10903.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1996,,10859.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1997,,11405.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1998,,11629.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,1999,,11961.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2000,,12331.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2001,,11799.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2002,,10689.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2003,,10629.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2004,,10904.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2005,,11507.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2006,,11521.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2007,,12269.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2008,,12741.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2009,,12329.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2010,,12175.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2011,,13213.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2012,,13308.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2013,,14827.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2014,,15408.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2015,,16599.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2016,,15958.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2017,,17278.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2018,,16785.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2019,,17671.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2020,,15813.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2021,,15653.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2022,,17653.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2023,,18745.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",FR,France,2024,,18268.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,1995,,155.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,1996,,111.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,1997,,176.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,1998,,186.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,1999,,199.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2000,,212.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2001,,228.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2002,,183.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2003,,158.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2004,,167.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2005,,186.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2006,,155.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2007,,182.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2008,,205.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2009,,185.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2010,,210.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2011,,206.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2012,,206.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2013,,170.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2014,,163.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2015,,180.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2016,,168.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2017,,162.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2018,,137.9,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2019,,217.1,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2020,,242.6,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2021,,201.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2022,,151.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2023,,176.8,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HR,Croatia,2024,,143.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,1995,,439.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,1996,,347.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,1997,,427.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,1998,,427.0,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,1999,,376.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2000,,422.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2001,,539.2,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2002,,556.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2003,,522.5,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2004,,575.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2005,,574.4,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2006,,657.7,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2007,,822.3,,,,,
dataflow,ESTAT:NAMA_10_A64(1.0),Gross value added and income by detailed industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",C20,Manufacture of chemicals and chemical products,B1G,"Value added, gross",HU,Hungary,2008,,736.5,,,,,
