STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,1999,,141.42,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2000,,137.20,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2001,,133.11,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2002,,131.92,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2003,,135.49,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2004,,134.60,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2005,,133.49,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2006,,126.25,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2007,,120.08,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2008,,115.23,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2009,,112.77,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2010,,113.53,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2011,,106.69,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2012,,103.50,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2013,,101.17,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2014,,95.73,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2015,,97.36,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2016,,92.57,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2017,,93.16,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2018,,90.25,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2019,,87.21,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2020,,85.37,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2021,,83.24,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2022,,71.87,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2023,,64.49,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),IT,Italy,2024,,61.79,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,1995,,495.52,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,1996,,493.17,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,1997,,428.26,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,1998,,413.66,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,1999,,352.77,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2000,,302.33,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2001,,312.77,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2002,,306.84,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2003,,279.64,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2004,,265.84,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2005,,230.98,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2006,,210.70,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2007,,199.36,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2008,,188.84,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2009,,206.63,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2010,,155.32,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2011,,146.14,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2012,,139.02,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2013,,125.10,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2014,,119.93,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2015,,120.24,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2016,,122.24,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2017,,119.97,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2018,,115.16,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2019,,107.83,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2020,,105.49,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2021,,98.96,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2022,,82.29,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2023,,77.41,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LT,Lithuania,2024,,76.01,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,1995,,253.44,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,1996,,242.94,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,1997,,224.34,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,1998,,209.01,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,1999,,192.14,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2000,,183.00,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2001,,187.96,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2002,,187.65,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2003,,189.81,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2004,,194.34,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2005,,183.22,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2006,,159.39,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2007,,143.65,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2008,,134.46,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2009,,133.75,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2010,,133.95,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2011,,125.22,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2012,,117.73,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2013,,109.65,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2014,,100.56,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2015,,94.58,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2016,,91.43,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2017,,91.94,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2018,,93.68,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2019,,92.88,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2020,,80.71,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2021,,75.60,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2022,,64.47,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2023,,57.57,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LU,Luxembourg,2024,,55.20,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,1995,,430.18,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,1996,,399.74,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,1997,,354.11,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,1998,,318.22,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,1999,,280.30,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,2000,,251.11,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,2001,,253.04,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,2002,,233.86,,,,,
dataflow,ESTAT:NRG_IND_EI(1.0),Energy intensity,A,Annual,EI_GDP_PPS,Energy intensity of GDP in purchasing power standards (PPS),KGOE_TEUR_PPS,Kilograms of oil equivalent (KGOE) per thousand euro in purchasing power standards (PPS),LV,Latvia,2003,,229.88,,,,,
