STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,indic_nrg,Energy indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,1994,,33.61,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,1995,,18.72,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,1996,,6.17,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,1997,,14.09,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,1998,,2.77,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,1999,,1.08,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2000,,7.14,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2001,,14.04,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2002,,11.20,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2003,,27.91,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2004,,11.37,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2005,,5.82,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2006,,25.54,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2007,,3.44,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2008,,3.25,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2009,,6.11,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2010,,16.45,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2011,,5.44,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2012,,8.84,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2013,,11.74,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2014,,8.66,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2015,,15.42,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2016,,13.07,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2017,,5.41,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2018,,30.91,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2019,,39.67,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2020,,40.09,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2021,,4.08,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2022,,18.14,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2023,,10.86,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NL,Netherlands,2024,,6.42,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1990,,0.01,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1991,,0.02,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1992,,0.03,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1993,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1994,,0.09,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1995,,0.01,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1996,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1997,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1998,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,1999,,0.03,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2000,,0.03,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2001,,0.03,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2002,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2003,,0.10,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2004,,0.03,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2005,,0.06,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2006,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2007,,0.05,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2008,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2009,,0.16,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2010,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2011,,0.04,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2012,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2013,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2014,,0.57,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2015,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2016,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2017,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2018,,1.28,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2019,,0.89,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2020,,0.13,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2021,,0.05,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2022,,0.31,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2023,,0.00,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,NO,Norway,2024,,0.05,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1990,,0.94,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1991,,5.64,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1992,,32.31,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1993,,2.10,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1994,,45.30,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1995,,6.77,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1996,,1.57,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1997,,7.07,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1998,,14.11,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,1999,,6.96,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2000,,9.46,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2001,,11.62,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2002,,20.34,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2003,,8.74,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2004,,2.71,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2005,,11.27,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2006,,32.87,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2007,,18.73,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2008,,3.86,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2009,,5.72,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2010,,48.11,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2011,,6.80,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2012,,29.53,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2013,,28.53,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2014,,22.12,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2015,,63.67,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2016,,16.90,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2017,,19.77,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2018,,29.74,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2019,,48.99,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2020,,11.17,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2021,,29.10,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2022,,40.65,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2023,,26.08,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PL,Poland,2024,,42.46,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1990,,228.11,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1991,,285.60,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1992,,162.91,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1993,,171.91,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1994,,131.01,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1995,,204.36,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1996,,157.43,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1997,,138.02,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1998,,205.63,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,1999,,157.49,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2000,,157.36,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2001,,153.45,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2002,,94.36,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2003,,235.79,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2004,,179.60,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2005,,218.15,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2006,,255.23,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2007,,109.40,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2008,,93.90,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2009,,191.19,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2010,,263.11,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2011,,143.34,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2012,,168.07,,,,,
dataflow,ESTAT:NRG_CHDD_A(1.0),Cooling and heating degree days by country - annual data,A,Annual,NR,Number,CDD,Cooling degree days,PT,Portugal,2013,,241.98,,,,,
