scenario,iso3c,SSP,variable,unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
default,TTO,SSP4,pop,million,1.296497,1.328144,1.370332,1.399491,1.41349591350965,1.3732613729091,1.3161602017137,1.25437324738586,1.18746462312255,1.11630610252982,1.04264123281973,0.96755973099983,0.893023087683704,0.82055690668191394,0.750161187994462,0.684233309037947,0.624516817024443,0.570357881749421,0.521429588110619,0.474898671888417
default,TTO,SSP5,pop,million,1.296497,1.328144,1.370332,1.399491,1.41349591350965,1.35327610311427,1.27420006135714,1.19534583177885,1.11571525957462,1.03431018993965,0.951685153321056,0.870945520222615,0.793533069806801,0.719004177715932,0.649687871827846,0.585140527784861,0.528689328269604,0.481221521997444,0.4428480150578,0.410463436946886
default,TUN,SSP1,gdp,million constant 2017 Int$PPP,86140.9661439836,107558.17143458,117504.97781536,121224.436695418,131191.134735474,188219.281778018,265811.256532307,350493.141491002,434629.699442847,511525.017725059,581708.989651025,647940.152090644,712698.755893419,771353.501175539,821699.91853626,867025.398912075,907397.010495104,944588.170464713,982229.575040435,1020001.03107641
default,TUN,SSP2,gdp,million constant 2017 Int$PPP,86140.9661439836,107558.17143458,117504.97781536,121224.436695418,131191.134735474,174587.179639442,234629.093020879,302396.929241469,371713.363793247,437807.272501296,501338.058433303,564183.035642286,628055.518179198,689416.243124801,746285.347754284,800124.525741001,850694.119680485,898664.096623406,945548.690203456,991457.344200599
default,TUN,SSP3,gdp,million constant 2017 Int$PPP,86140.9661439836,107558.17143458,117504.97781536,121224.436695418,131191.134735474,168336.27828991,211801.061701328,263829.500636535,316653.80348994,365327.47411818,412095.736923718,459440.827431519,509769.940356648,561158.593140598,612135.856551645,662558.506414736,712032.446530219,762085.560775689,814810.300852856,871766.586466333
default,TUN,SSP4,gdp,million constant 2017 Int$PPP,86140.9661439836,107558.17143458,117504.97781536,121224.436695418,131191.134735474,175011.360756815,230288.386591379,295148.282787179,359858.408992488,418211.825914306,471734.532737794,522957.272190374,573119.467051447,618036.739612042,655262.97974738,686916.375770061,713268.543676949,736019.492664831,756862.050283891,774920.233130994
default,TUN,SSP5,gdp,million constant 2017 Int$PPP,86140.9661439836,107558.17143458,117504.97781536,121224.436695418,131191.134735474,197640.849350422,292624.025210305,397835.227349162,505414.482914505,608076.674420103,706707.851628911,804611.286845129,904808.391293372,1001475.29040759,1091505.77600936,1178919.0201518,1263482.72867929,1347334.8194123,1435720.35033384,1528229.42944406
default,TUN,SSP1,pop,million,10.106778,10.635245,11.179951,11.818618,12.3466009345968,12.6249052038527,12.7625951497702,12.8501789911083,12.9093490048495,12.9268657731171,12.871260218035,12.7294966050785,12.5149161938003,12.2491094195069,11.9539722425328,11.6386704137158,11.3048333998715,10.9544980345193,10.5940803432456,10.2309129267206
default,TUN,SSP2,pop,million,10.106778,10.635245,11.179951,11.818618,12.3466009345968,12.6755682382893,12.8667799131809,12.9938171156551,13.0799884984294,13.1189371562174,13.0868499200087,12.9718202052981,12.7835347249036,12.5434858728892,12.2766976573677,12.0020389876817,11.7283893505809,11.4517126157245,11.165450071309,10.8617312631698
default,TUN,SSP3,pop,million,10.106778,10.635245,11.179951,11.818618,12.3466009345968,12.8219671071336,13.2248581262649,13.5892607842857,13.9355570924782,14.255238055841,14.532571927802,14.7613253748137,14.9569333180412,15.1444280334769,15.3499301569385,15.5862031809281,15.8510703857941,16.1321640462441,16.4184026804157,16.7079063940646
default,TUN,SSP4,pop,million,10.106778,10.635245,11.179951,11.818618,12.3466009345968,12.5759243414156,12.6366369734032,12.627714677824,12.5586950809866,12.4199380014608,12.1968806119791,11.887882030596,11.5105817382268,11.0844652079756,10.6271719207578,10.1523417077463,9.67228118353307,9.19211810419829,8.71369846193071,8.23363793771752
default,TUN,SSP5,pop,million,10.106778,10.635245,11.179951,11.818618,12.3466009345968,12.5896973524808,12.680364107524,12.7207399454519,12.7308594592617,12.6986610062306,12.5940926968628,12.4026396729667,12.1383057061778,11.8243963434522,11.4827860893886,11.1244121962866,10.7507057065032,10.3636087489512,9.97027653541545,9.57673988725726
default,TUR,SSP1,gdp,million constant 2017 Int$PPP,1239351.50096641,1448540.89846899,2038516.82133651,2469186.41810202,2884128.45259587,3414271.34492393,4034098.94175715,4602640.21507092,5151633.47618227,5657187.28625412,6123576.26402307,6545004.82355287,6923715.75642086,7253326.72270299,7521987.87388779,7756379.2431078,7962546.44749378,8140507.88996239,8291199.20226279,8424857.57955289
default,TUR,SSP2,gdp,million constant 2017 Int$PPP,1239351.50096641,1448540.89846899,2038516.82133651,2469186.41810202,2884128.45259587,3322932.11646728,3763311.43483924,4153498.09779116,4536415.98767989,4906869.62010667,5276346.93869193,5639902.90142448,5995802.06408491,6341983.35168569,6671152.27700424,6984427.54981156,7284370.99987292,7567823.30996316,7831967.61147829,8079734.51526087
default,TUR,SSP3,gdp,million constant 2017 Int$PPP,1239351.50096641,1448540.89846899,2038516.82133651,2469186.41810202,2884128.45259587,3202112.95605093,3459368.79272917,3639184.51608103,3778977.55603204,3886933.44452424,3979848.05134181,4060405.02218819,4137281.27048885,4212236.49806547,4280810.94278607,4336222.30242289,4381155.07531356,4420835.50832613,4458607.74595649,4497416.78824029
default,TUR,SSP4,gdp,million constant 2017 Int$PPP,1239351.50096641,1448540.89846899,2038516.82133651,2469186.41810202,2884128.45259587,3256021.18973655,3601046.47237157,3874407.0716821,4109113.72609922,4306956.07013994,4476301.81854606,4617837.8323452,4731118.37027642,4815603.72278803,4869023.403344,4896520.94226914,4899617.05524832,4887083.07116089,4864029.63679167,4832614.58875258
default,TUR,SSP5,gdp,million constant 2017 Int$PPP,1239351.50096641,1448540.89846899,2038516.82133651,2469186.41810202,2884128.45259587,3501499.97050126,4292699.00642213,5069091.68103664,5861889.08969143,6643140.95442091,7417957.19602226,8180065.9671495,8929998.03880096,9655071.43928512,10336761.4342415,11007559.7794835,11674041.0226723,12333984.95817,12986018.9323285,13643284.611393001
default,TUR,SSP1,pop,million,67.903461,72.326992,78.529413,84.339067,86.7050688795812,89.1275257951335,91.1332874287526,92.6774499617373,93.7280385170527,94.2326102231289,94.1724282093466,93.6234582663685,92.7019911890156,91.5061918864016,90.0267937540353,88.3009650406995,86.3574220372343,84.2301762370463,81.9535446259978,79.5440237966992
default,TUR,SSP2,pop,million,67.903461,72.326992,78.529413,84.339067,86.7050688795812,89.6077306882116,92.189422565446307,94.204172849235,95.6227369536474,96.4483418674758,96.7411911003764,96.5782281663656,96.0418421230465,95.1834631042964,94.0464537720116,92.6914210094475,91.1623325388991,89.497004635276,87.7170177861267,85.9128285210352
default,TUR,SSP3,pop,million,67.903461,72.326992,78.529413,84.339067,86.7050688795812,90.3171615609614,93.9329296721901,97.0484765991419,99.6521716028343,101.842329220479,103.713088852217,105.34049763755,106.780522294831,108.076305907122,109.295247115708,110.511504307605,111.778459592503,113.12881821079,114.581368279282,116.137501510338
default,TUR,SSP4,pop,million,67.903461,72.326992,78.529413,84.339067,86.7050688795812,88.8493268912885,90.3393441763241,91.1825394029019,91.3461153821919,90.8338642891524,89.6811455929909,87.9839935622504,85.8485890957682,83.3492383244874,80.5597349232758,77.5444433752122,74.3492797446587,71.0286668668302,67.6344652965643,64.2808502474756
default,TUR,SSP5,pop,million,67.903461,72.326992,78.529413,84.339067,86.7050688795812,89.1553440536964,91.2002544279056,92.7832532402353,93.8743131855389,94.4208101392038,94.4041169932919,93.9002689916824,93.0251002810079,91.876225049863,90.4436681256907,88.7639712120421,86.8642097772864,84.7781772631478,82.5397688988255,80.165168892856
default,TUV,SSP1,gdp,million constant 2017 Int$PPP,31.6629984940949,34.524684405764,41.2916686948969,51.0263959089361,60.7302859812134,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587
default,TUV,SSP2,gdp,million constant 2017 Int$PPP,31.6629984940949,34.524684405764,41.2916686948969,51.0263959089361,60.7302859812134,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587
default,TUV,SSP3,gdp,million constant 2017 Int$PPP,31.6629984940949,34.524684405764,41.2916686948969,51.0263959089361,60.7302859812134,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587
default,TUV,SSP4,gdp,million constant 2017 Int$PPP,31.6629984940949,34.524684405764,41.2916686948969,51.0263959089361,60.7302859812134,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587
default,TUV,SSP5,gdp,million constant 2017 Int$PPP,31.6629984940949,34.524684405764,41.2916686948969,51.0263959089361,60.7302859812134,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587,67.9740469211587
default,TUV,SSP1,pop,million,0.009997,0.010521,0.011099,0.011792,0.011792,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667
default,TUV,SSP2,pop,million,0.009997,0.010521,0.011099,0.011792,0.011792,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667
default,TUV,SSP3,pop,million,0.009997,0.010521,0.011099,0.011792,0.011792,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667
default,TUV,SSP4,pop,million,0.009997,0.010521,0.011099,0.011792,0.011792,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667
default,TUV,SSP5,pop,million,0.009997,0.010521,0.011099,0.011792,0.011792,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667,0.0127746666666667
default,TWN,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP1,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP2,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP3,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP4,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TWN,SSP5,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,TZA,SSP1,gdp,million constant 2017 Int$PPP,64229.2676143385,86429.0621347592,117662.077028613,153995.221310159,197003.51701004,279691.718225317,409095.947721462,595131.351550957,848005.433777832,1178509.85916965,1590583.84098548,2084190.63432479,2654300.10129948,3292293.77021394,3978968.25913382,4707394.37059582,5455906.62504456,6198759.28126406,6915678.50253978,7583431.55070765
default,TZA,SSP2,gdp,million constant 2017 Int$PPP,64229.2676143385,86429.0621347592,117662.077028613,153995.221310159,197003.51701004,269891.205921354,366416.185959684,496780.093817289,668000.217242823,889351.384339563,1173309.78313389,1531605.68952501,1973507.28704842,2507122.80712792,3139321.95188426,3876327.0043819,4721172.11013914,5679800.18118276,6755165.2552136,7948253.16113184
default,TZA,SSP3,gdp,million constant 2017 Int$PPP,64229.2676143385,86429.0621347592,117662.077028613,153995.221310159,197003.51701004,256437.582861942,325039.889523189,410685.99405249,514667.958698436,641275.816682569,794721.201379643,977867.924532526,1194080.90298537,1444810.5834213,1731320.68846295,2053595.36171792,2411946.01119364,2808179.80327557,3241926.58232373,3715334.09895878
default,TZA,SSP4,gdp,million constant 2017 Int$PPP,64229.2676143385,86429.0621347592,117662.077028613,153995.221310159,197003.51701004,253025.208093978,312143.417955985,382200.685666603,463052.391165334,557235.432160925,666821.355030324,792477.871962304,934869.216338317,1093264.34201266,1267259.79848091,1455680.91771899,1658036.13686266,1875057.10484101,2106550.67169936,2354528.12443802
default,TZA,SSP5,gdp,million constant 2017 Int$PPP,64229.2676143385,86429.0621347592,117662.077028613,153995.221310159,197003.51701004,295210.234853923,465843.20090244,720070.93540847,1074965.765456,1549730.09297009,2155857.79336523,2900151.58483837,3782802.42224412,4799062.45299194,5928373.35305976,7169654.65699184,8496367.42572018,9873980.36116972,11272930.6432963,12654728.8114605
default,TZA,SSP1,pop,million,38.450323,44.346532,51.482638,59.734213,68.9342458054374,75.1881124152428,80.194955801648,84.9652963881214,89.3643317424839,93.1089247098877,96.0232596085173,98.1417917318487,99.5995317011458,100.496410276943,100.836695335471,100.539609511966,99.5267696161315,97.763616259951,95.267949610144,92.1176323842939
default,TZA,SSP2,pop,million,38.450323,44.346532,51.482638,59.734213,68.9342458054374,78.1282713572054,87.4225406795208,96.755516416881,105.86320344423,114.542706787941,122.696246900781,130.275561419853,137.214627432709,143.444140186228,148.893733155303,153.489757974151,157.205766867903,160.022358366674,161.927756453917,162.951690745177
default,TZA,SSP3,pop,million,38.450323,44.346532,51.482638,59.734213,68.9342458054374,79.8106528737968,91.8666706978136,104.636608410327,118.004117340282,131.859975982633,146.03553892874,160.34374121106,174.638522206742,188.837688105211,202.893940441143,216.737303402832,230.254760500733,243.310988141305,255.795191289344,267.644798980942
default,TZA,SSP4,pop,million,38.450323,44.346532,51.482638,59.734213,68.9342458054374,79.8399436647361,91.8656295848614,104.453327457229,117.49492958088,130.894916137845,144.494827895212,158.081226189959,171.468254632083,184.542252042836,197.274618011606,209.607874043276,221.420954322047,232.56160099854,242.927537523473,252.473040263052
default,TZA,SSP5,pop,million,38.450323,44.346532,51.482638,59.734213,68.9342458054374,75.1644217948231,80.1322906230549,84.8521408490724,89.1881973858532,92.8589143474244,95.6881173110544,97.7112077564883,99.0670844307262,99.8560168190459,100.0845646074,99.6716167583736,98.5422054325052,96.6651981520195,94.0610028287695,90.8093769141809
default,UGA,SSP1,gdp,million constant 2017 Int$PPP,40974.6371204715,60357.9727931197,78518.5255814342,100174.309856954,132056.722016138,210406.188790961,341116.233409644,518297.081407762,760916.53832605,1078408.59751979,1474320.51940719,1947977.2276539,2494214.57563808,3103277.82483498,3756750.82843446,4436961.44862415,5117670.05812605,5770795.97476499,6375461.49960779,6911327.86294847
default,UGA,SSP2,gdp,million constant 2017 Int$PPP,40974.6371204715,60357.9727931197,78518.5255814342,100174.309856954,132056.722016138,194116.307604177,287515.235825821,409995.475677382,576585.322077631,798954.135340159,1090958.52327623,1464480.72799157,1930977.50210713,2501944.57272217,3182791.48104997,3976794.29787264,4885998.76386014,5906439.42766734,7030207.40753864,8235836.36336444
default,UGA,SSP3,gdp,million constant 2017 Int$PPP,40974.6371204715,60357.9727931197,78518.5255814342,100174.309856954,132056.722016138,181635.547051896,242936.377527955,316263.594626216,409848.603537223,527147.562224324,673574.098432252,852118.536237263,1065912.04034746,1316891.33990778,1605202.18740735,1928489.65315919,2287098.29055292,2678475.86404984,3097665.41435561,3544184.73808032
default,UGA,SSP4,gdp,million constant 2017 Int$PPP,40974.6371204715,60357.9727931197,78518.5255814342,100174.309856954,132056.722016138,177790.15711192,228774.716602717,285779.233393328,355301.786942119,438834.76207734,539145.759452095,656722.251716105,791910.430249899,944424.27604188,1112959.08653092,1294739.1935434,1489478.63628689,1695354.32976941,1909552.4162626,2132507.75816517
default,UGA,SSP5,gdp,million constant 2017 Int$PPP,40974.6371204715,60357.9727931197,78518.5255814342,100174.309856954,132056.722016138,225073.996914431,395254.09877845,634729.922997826,969999.076265044,1417568.28870679,1986847.13011242,2682235.65358475,3502455.08795323,4439958.53919307,5474482.99480801,6586641.64329274,7740451.59473672,8894821.71035763,10016562.8769626,11070090.4261242
default,UGA,SSP1,pop,million,27.68459,32.428164,38.225447,45.741,52.294,57.5258522313663,62.1693328873803,66.7060942264894,70.9882197561069,74.7396469949668,77.8070769049159,80.2358470813027,82.1393015124985,83.5633988568016,84.4557628054306,84.7158846709804,84.2942864384359,83.20670170253,81.5227930241521,79.3356163353073
default,UGA,SSP2,pop,million,27.68459,32.428164,38.225447,45.741,52.294,60.1083747327743,68.6786993468286,77.601487901261,86.686857651456,95.7477599236136,104.617456884775,113.099830834533,121.083975134986,128.441222971127,135.126607086022,141.067480797776,146.189591451032,150.440697673764,153.787735306461,156.20746496844
default,UGA,SSP3,pop,million,27.68459,32.428164,38.225447,45.741,52.294,61.5763691374261,72.7051339728746,84.9928237980362,98.4905835747077,113.126070693787,128.619025197066,144.610891135441,160.850814648669,177.227124726689,193.650430439799,209.965041833746,225.95970405751,241.435159226419,256.227508935559,270.16744261475
default,UGA,SSP4,pop,million,27.68459,32.428164,38.225447,45.741,52.294,61.4015329767669,72.1696057446942,83.9119391889267,96.6709476347215,110.353736459454,124.661320921624,139.209071969115,153.724105983662,168.108362495335,182.299398191948,196.13824998269,209.426440576293,221.981262110115,233.650276774149,244.271168208279
default,UGA,SSP5,pop,million,27.68459,32.428164,38.225447,45.741,52.294,57.3900627123012,61.8326056601277,66.1432823539518,70.1730943099209,73.6462645432868,76.4104719559226,78.5172170690764,80.086425491703,81.1682479330016,81.7166869516157,81.6368403773418,80.881776283559,79.4723648411761,77.4833648713597,75.0120666733225
default,UKR,SSP1,gdp,million constant 2017 Int$PPP,516157.65631829,540279.976967155,481451.410067453,532504.780984291,611255.017310103,811452.703208087,1072543.24637865,1311479.50351111,1532557.57606509,1730039.83476249,1914375.8432789,2095168.77537892,2269578.65085993,2421262.8140508,2542262.59534111,2649760.94892087,2753149.17504338,2857965.27682756,2964950.99704956,3074475.55398433
default,UKR,SSP2,gdp,million constant 2017 Int$PPP,516157.65631829,540279.976967155,481451.410067453,532504.780984291,611255.017310103,743867.314862918,895825.10148203,1027973.05599571,1153949.78140905,1274718.48034672,1400052.4151208,1535524.24381692,1679161.68391212,1822347.77209963,1959167.96322903,2099181.29437994,2249184.74290243,2408702.08737771,2575442.08197159,2743534.18437285
default,UKR,SSP3,gdp,million constant 2017 Int$PPP,516157.65631829,540279.976967155,481451.410067453,532504.780984291,611255.017310103,707561.307764071,783833.240873282,836849.229643408,878896.538859445,912850.251445053,950796.67541518,998775.669112247,1054135.37322737,1110833.8765671,1165547.08453744,1221967.65229456,1282856.1468808,1349402.81726764,1419624.69271875,1490750.03038162
default,UKR,SSP4,gdp,million constant 2017 Int$PPP,516157.65631829,540279.976967155,481451.410067453,532504.780984291,611255.017310103,745960.802893381,893117.924282202,1026151.54518593,1152255.55613219,1270156.69477191,1389937.09760603,1515936.3369089,1642966.31492381,1760356.72002164,1861385.73945449,1959113.91805144,2061533.48910531,2170110.46404016,2283537.87091186,2394388.42837492
default,UKR,SSP5,gdp,million constant 2017 Int$PPP,516157.65631829,540279.976967155,481451.410067453,532504.780984291,611255.017310103,865208.216034789,1222179.91489433,1565146.02620359,1902234.16459323,2227781.19670859,2555130.64598255,2895773.57306728,3246095.23306253,3584890.16957642,3902587.70741298,4222283.63202797,4556609.94206555,4912740.78659176,5290321.42509273,5691072.29132393
default,UKR,SSP1,pop,million,47.105171,45.870741,45.154036,44.134693,42.7141557122716,41.5454546471543,40.4964822581755,39.5483417893668,38.6930227604763,37.8800591459174,37.0316491562441,36.1619112629002,35.3002839808114,34.4411599738012,33.6064679315592,32.8165344477244,32.0963922730837,31.4681703593329,30.9400794487302,30.4949971397372
default,UKR,SSP2,pop,million,47.105171,45.870741,45.154036,44.134693,42.7141557122716,41.5098273273991,40.3982317012515,39.4037094467307,38.53899028832,37.759570307353,37.0026027538214,36.2450337959834,35.5031013501093,34.8162976323128,34.2133898152454,33.7665464156633,33.50283062735,33.3562884447145,33.2766023741295,33.2104479004363
default,UKR,SSP3,pop,million,47.105171,45.870741,45.154036,44.134693,42.7141557122716,41.501904774594,40.3255313996211,39.2193445034202,38.2399331842604,37.3875973843586,36.603648409927,35.8539928289695,35.1535277715957,34.5686404484959,34.1736165487409,33.9994501014178,34.0107479249239,34.1308247924526,34.2857949378892,34.4503632342691
default,UKR,SSP4,pop,million,47.105171,45.870741,45.154036,44.134693,42.7141557122716,41.2511795206334,39.7857369594632,38.3980203124357,37.0907656938688,35.8252621530422,34.5597586122155,33.2841213146558,32.0193271368005,30.7995268388401,29.6445825839713,28.6331323244429,27.8063191125912,27.1170209796073,26.5230814974817,25.9711971057983
default,UKR,SSP5,pop,million,47.105171,45.870741,45.154036,44.134693,42.7141557122716,41.6553337783719,40.7748385626555,40.0244800604235,39.3904755652593,38.818593123654,38.2265359958447,37.6239920261967,37.0372282566489,36.457156090941,35.9025519696986,35.3888964689693,34.9335677838002,34.5561413522902,34.2576159212811,34.0185159273581
default,UMI,SSP1,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP2,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP3,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP4,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP5,gdp,million constant 2017 Int$PPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP1,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP2,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP3,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP4,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,UMI,SSP5,pop,million,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
default,URY,SSP1,gdp,million constant 2017 Int$PPP,48519.7445330914,64812.9425312416,76517.2237839927,78289.2338190771,85792.078286398,103396.623871617,125023.590460856,146417.786328018,166773.504544036,185544.212851151,202015.997418662,215778.284309128,227068.270852096,235828.946629674,242158.298748964,247770.233471973,252580.769788579,256477.796584946,259581.442174623,262096.133225936
default,URY,SSP2,gdp,million constant 2017 Int$PPP,48519.7445330914,64812.9425312416,76517.2237839927,78289.2338190771,85792.078286398,97906.0533400501,110954.920248828,123808.810988057,136527.88366248,149516.863542511,162224.450306716,174224.756849001,185698.797095988,196621.437193675,206870.328749635,216486.974941988,225399.733397442,233495.840531257,240710.75839727,247243.268313922
default,URY,SSP3,gdp,million constant 2017 Int$PPP,48519.7445330914,64812.9425312416,76517.2237839927,78289.2338190771,85792.078286398,96101.2084644365,104992.418467423,113247.199174086,121036.171594283,128894.607216175,136642.316111524,144317.14010602,152311.718125803,160712.652895517,169511.085357467,178538.873094658,187596.285638614,196830.091962709,206412.805230804,216665.446250388
default,URY,SSP4,gdp,million constant 2017 Int$PPP,48519.7445330914,64812.9425312416,76517.2237839927,78289.2338190771,85792.078286398,97551.8083312076,109034.914146569,119805.477943099,129543.372093871,138724.68253727,146846.565989828,153654.960901772,159042.530312205,162908.899015826,165368.817471949,166773.283047476,167118.148808657,166489.837435784,165170.923982319,163077.237252133
default,URY,SSP5,gdp,million constant 2017 Int$PPP,48519.7445330914,64812.9425312416,76517.2237839927,78289.2338190771,85792.078286398,106339.734622252,132652.52703119,158221.132319719,182409.016122086,204907.388888422,225094.591213135,242616.100308155,257534.074508601,269665.644596306,279039.438397541,287811.913692928,295865.137565285,303188.539584367,309960.851519688,316229.792178772
default,URY,SSP1,pop,million,3.321799,3.359273,3.412013,3.473727,3.52572291364421,3.50745178169975,3.46437690633621,3.41179870115626,3.34847760140123,3.2714179922377,3.18227262667719,3.08414041661638,2.97981038276226,2.87134846637926,2.75875466746739,2.6423388772163,2.52385714570078,2.40382595823692,2.28234861188797,2.15932180959068
default,URY,SSP2,pop,million,3.321799,3.359273,3.412013,3.473727,3.52572291364421,3.52670789048846,3.50421873872303,3.46833831931545,3.41845329176304,3.35671034782521,3.28402949825601,3.20265965823199,3.11464529609545,3.0213153162689,2.92348750608926,2.82146853580789,2.71668953326439,2.61037717946416,2.5026336978243102,2.39591245035561
default,URY,SSP3,pop,million,3.321799,3.359273,3.412013,3.473727,3.52572291364421,3.60561876096324,3.68644320165814,3.75779371523862,3.82115060281631,3.88273112906004,3.9422392337475,3.99977360361945,4.05641979282442,4.11257254832552,4.16951479775282,4.22902290244027,4.29228110327719,4.36047364115286,4.43508081717892,4.51738555898545
default,URY,SSP4,pop,million,3.321799,3.359273,3.412013,3.473727,3.52572291364421,3.50276785736948,3.44481955603634,3.37072851361753,3.27987385545592,3.17577387127531,3.05915291484236,2.93270144300468,2.79869599617179,2.65868876098653,2.51516323607748,2.36811942144463,2.21993733660701,2.07092741889322,1.92429752069846,1.78128939133702
default,URY,SSP5,pop,million,3.321799,3.359273,3.412013,3.473727,3.52572291364421,3.46475307255148,3.36836702083469,3.26347631749583,3.14934599264164,3.02450610648558,2.88958663322189,2.74826242231688,2.60294837484844,2.45731934028288,2.31095533582405,2.16511630986042,2.02095721508139,1.88015798267157,1.74324359112616,1.60958406625092
default,USA,SSP1,gdp,million constant 2017 Int$PPP,16062233.9709208,16801386.0270432,18776155.6773302,20774269.0809774,23625915.2204638,26162590.3129503,28673242.709993,30946137.0306945,32967927.2388394,34680480.8985514,36257708.5463421,37840322.7060182,39537190.2999469,41229679.1887779,42911936.4972941,44737940.6803081,46606241.3378089,48488871.3901238,50431382.3404111,52440151.6265662
