STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,EL,Greece,2021,,227.391,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,EL,Greece,2022,,1159.057,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,EL,Greece,2023,,1398.927,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,EL,Greece,2024,,2631.511,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2010,,76218.267,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2011,,61118.565,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2012,,62865.137,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2013,,57207.010,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2014,,55429.615,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2015,,59436.323,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2016,,59741.682,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2017,,59534.679,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2018,,65452.464,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2019,,61927.585,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2020,,62237.348,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2021,,62476.830,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2022,,57101.109,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2023,,56578.477,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,ES,Spain,2024,,52134.852,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2015,,235.800,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2016,,222.300,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2017,,220.500,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2018,,212.400,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2019,,211.500,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2020,,205.200,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2021,,205.200,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2022,,172.800,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2023,,78.300,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FI,Finland,2024,,61.200,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2010,,52395.082,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2011,,61981.847,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2012,,58122.958,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2013,,55187.677,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2014,,53302.726,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2015,,53092.911,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2016,,53780.323,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2017,,54746.755,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2018,,54627.943,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2019,,54908.976,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2020,,57680.071,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2021,,52772.403,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2022,,50933.740,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2023,,45909.450,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,FR,France,2024,,46003.796,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2010,,4671.897,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2011,,4283.815,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2012,,4195.127,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2013,,4070.154,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2014,,3757.334,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2015,,3593.875,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2016,,3375.023,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2017,,3734.853,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2018,,3637.899,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2019,,3328.664,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2020,,3394.948,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2021,,3628.681,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2022,,3642.516,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2023,,3481.740,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HR,Croatia,2024,,3482.160,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2015,,12104.978,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2016,,12432.274,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2017,,12390.637,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2018,,12010.159,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2019,,12003.262,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2020,,13176.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2021,,13123.733,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2022,,13067.410,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2023,,12947.018,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,HU,Hungary,2024,,12926.630,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2015,,5963.303,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2016,,6047.917,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2017,,6375.897,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2018,,6595.284,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2019,,6610.739,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2020,,6592.871,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2021,,6572.345,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2022,,6273.491,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2023,,5580.317,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IE,Ireland,2024,,5834.392,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2010,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2011,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2012,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2013,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2014,,0.000,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2015,,102638.963,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2016,,103315.197,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2017,,106636.899,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2018,,107680.222,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2019,,102301.363,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2020,,103838.367,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2021,,82798.396,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2022,,76967.953,,,,,
dataflow,ESTAT:NRG_D_HHQ(1.0),Disaggregated final energy consumption in households - quantities,A,Annual,FC_OTH_HH_E_WH,Final consumption - other sectors - households - energy use - water heating,G3000,Natural gas,TJ,Terajoule,IT,Italy,2023,,68155.587,,,,,
