country,year,scenario,hdd_DegreesC,cdd_DegreesC,population_Mio,gdp_per_capita_USD,gdp_growth_rate_Percent,ln_pop,ln_gdp_pc,panel_predictions,ln_total_floor,ln_thermal_index,total_floor_m2,thermal_index,ln_hdd,ln_cdd
Spain,2045,KVE,1179.7167191666667,352.654185,53.552939,62277.05,1.0801319094553286,3.999171588004659,11.039364315245814,103.2684091212931,22.23572955085391,4.7916387256768305,4537897112.587565,119.49867122323396,7.073876922197889,5.868319557145899
Spain,2050,KVE,1391.1940933333333,424.9419370833333,53.877467,65644.06,1.2637241615544248,4.00510282710463,11.092017629374952,100.84089939195023,22.255665826764776,4.766543977579398,4629273709.535644,116.51241382514566,7.238636266040128,6.054303039053516
Spain,2055,KVE,1042.3504383333334,392.913745,53.819505,70148.7,1.3555294219893763,4.004046061282614,11.158386808971214,95.93744526068218,22.272103498631154,4.743797214163103,4705997040.713196,113.86955890071202,6.95019238930039,5.976131964011366
Spain,2060,KVE,1092.5914741666666,551.5785208333333,53.468132,75910.47,1.5172628637296182,3.997615796700679,11.23732307186086,93.86086430021312,22.28638371318915,4.722432828287686,4773681814.51269,111.44147097773931,6.997222489262549,6.314595542449291
Sweden,2025,KVE,3623.096525,3.2980899999999984,10.58771,63330.042,1.492435633681244,2.4499450537051004,11.05613088287267,64.00681436678929,20.054945843918183,5.0194517760154165,512568973.29844207,150.328319234917,8.19536030174194,1.4581707379731603
Sweden,2026,KVE,3898.933091666667,6.5019325,10.605527,64473.31334,1.9765769956456625,2.451481450155909,11.074022180673447,62.48599672063986,20.061348541572716,5.006878996145688,515861326.1906742,148.43761221671727,8.268714675987667,2.015160654018577
Sweden,2027,KVE,3996.602689583334,0.0,10.623097,65837.55,2.285144901933722,2.4529942391485573,11.09496081202217,60.50644285366763,20.068529321273797,4.993071994634138,519578944.4619789,146.3885054413582,8.293450132829282,0.0
Sweden,2028,KVE,4082.9875920833338,1.2416099999999997,10.64549,67021.84,2.0133935070362874,2.45491898059617,11.112788735803814,58.538321173354404,20.075339642005723,4.978885792857485,523129520.28309005,144.3123833251254,8.3148291411025,0.8071943576898696
Sweden,2029,KVE,3892.4101475,4.7250175,10.672797,68128.85,1.912464558011151,2.457261091959898,11.129170722092018,56.18155248665691,20.08222449936142,4.963961723414845,526743619.4181254,142.1598335790333,8.267040697185577,1.7448456062041904
Sweden,2030,KVE,4177.900273333334,11.5364475,10.705212,69209.69,1.8949988926461492,2.460034212696839,11.144910609443777,54.175742727805684,20.089410631583156,4.948106001610372,530542502.0097045,139.9078318208933,8.337803398399911,2.5286402016086766
Sweden,2035,KVE,3887.5652929166663,16.651502500000003,10.91251,74965.16,2.0843070891025883,2.477589108434323,11.2247920906971,51.86745667358891,20.12966952877114,4.907453985167955,552337332.3725574,134.29451369504665,8.265795549280297,2.870820907234921
