,country,year,scenario,share_pu,Total_Heat_TJ_ML,COP,Demand_HP_TWh
386,Estonia,2027,KVE,0.002994698824791183,34885.96,3.3,0.008794019384523559
387,Estonia,2028,KVE,0.004446232510890212,29767.97,3.3,0.011141020253874786
388,Estonia,2029,KVE,0.006182396435334143,29029.438,3.3,0.015107028720737926
389,Estonia,2030,KVE,0.008235140683100717,29100.373,3.3,0.02017219412651889
390,Estonia,2035,KVE,0.02358893370646698,28391.18,3.3,0.05637354034311317
391,Estonia,2040,KVE,0.043051420992073534,26739.293,3.3,0.09689937893027382
392,Estonia,2045,KVE,0.05676510899846526,26523.584,3.3,0.12673520027031443
393,Estonia,2050,KVE,0.06294750543379941,26378.104,3.3,0.13976732407919748
394,Estonia,2055,KVE,0.06294750543379941,26523.584,3.3,0.14053817298025387
395,Estonia,2060,KVE,0.06294750543379941,25846.553,3.3,0.13695084999440463
396,Finland,2025,KVE,0.1658325008986243,185136.27,3.3,2.584310706288361
397,Finland,2026,KVE,0.1660752708132058,185136.27,3.3,2.5880939989844123
398,Finland,2027,KVE,0.1663708269730426,183991.83,3.3,2.576672767641796
399,Finland,2028,KVE,0.1667277743348181,183516.39,3.3,2.5755286138666373
400,Finland,2029,KVE,0.16715471525832198,183516.39,3.3,2.58212378716216
401,Finland,2030,KVE,0.1676595066046457,183516.39,3.3,2.589921555480462
402,Finland,2035,KVE,0.17143516538915984,182508.8,3.3,2.63370587086292
403,Finland,2040,KVE,0.17622119519798715,176547.9,3.3,2.618811866527388
404,Finland,2045,KVE,0.17959353495211958,167715.17,3.3,2.535400698411957
405,Finland,2050,KVE,0.1811138510964687,176547.9,3.3,2.691521311673207
406,Finland,2055,KVE,0.1811138510964687,177363.34,3.3,2.7039528069355914
407,Finland,2060,KVE,0.1811138510964687,172836.19,3.3,2.6349349574760765
408,France,2025,KVE,0.1504046650723039,1.3072112e+06,4.0,13.653519582316818
409,France,2026,KVE,0.15683010927941152,1.4563234e+06,4.0,15.860788491468265
410,France,2027,KVE,0.1646526585370989,1.467334e+06,4.0,16.77780843674845
411,France,2028,KVE,0.17410006210815804,1.3170945e+06,4.0,15.924044275534403
412,France,2029,KVE,0.1854000005228264,1.3055705e+06,4.0,16.80922049265332
413,France,2030,KVE,0.19876042303492092,1.3055705e+06,4.0,18.02053811534748
414,France,2035,KVE,0.2986916064634514,1.2984024e+06,4.0,26.93207589090356
415,France,2040,KVE,0.42536449986207403,1.2984024e+06,4.0,38.3537693851581
416,France,2045,KVE,0.5146209506663008,1.2224971e+06,4.0,43.689073683953644
417,France,2050,KVE,0.5548594891998766,1.212114e+06,4.0,46.705066368389005
418,France,2055,KVE,0.5548594891998766,1.212114e+06,4.0,46.705066368389005
419,France,2060,KVE,0.5548594891998766,1.2145695e+06,4.0,46.79968355926964
420,Germany,2025,KVE,0.04463333417306804,1.9247724e+06,4.0,5.965903415770761
421,Germany,2026,KVE,0.05525713251824291,1.9524355e+06,4.0,7.492082527635337
422,Germany,2027,KVE,0.06819089759038224,1.9524355e+06,4.0,9.245717414163767
423,Germany,2028,KVE,0.08381118891800662,1.9524355e+06,4.0,11.363607112722264
424,Germany,2029,KVE,0.10249445238756391,1.9216599e+06,4.0,13.677742039680314
425,Germany,2030,KVE,0.12458451028859116,1.9216599e+06,4.0,16.62562952601331
426,Germany,2035,KVE,0.2898102451825353,1.9120552e+06,4.0,38.4814727498251
427,Germany,2040,KVE,0.4992505938790787,1.7904392e+06,4.0,62.07485158106302
428,Germany,2045,KVE,0.6468267775305085,1.799433e+06,4.0,80.82787818955244
429,Germany,2050,KVE,0.7133569823391329,1.596263e+06,4.0,79.07676332498708
430,Germany,2055,KVE,0.7133569823391329,1.7877639e+06,4.0,88.56346093276483
431,Germany,2060,KVE,0.7133569823391329,1.7757521e+06,4.0,87.96841806357777
432,Greece,2025,KVE,0.06996139382695804,115657.78,4.3,0.5227118833774234
433,Greece,2026,KVE,0.07763851110177555,124779.81,4.3,0.625821655228487
434,Greece,2027,KVE,0.08698488873787308,125565.89,4.3,0.7055771887558713
435,Greece,2028,KVE,0.0982726414316591,125843.664,4.3,0.7989011190468291
436,Greece,2029,KVE,0.1117738017579232,136412.92,4.3,0.9849735882504077
437,Greece,2030,KVE,0.12773682737302433,141045.64,4.3,1.1638709590133
438,Greece,2035,KVE,0.24713455146243402,141522.34,4.3,2.2593709546213674
439,Greece,2040,KVE,0.39848325620816305,141173.2,4.3,3.6340541366543113
440,Greece,2045,KVE,0.5051268155125997,140788.02,4.3,4.594044309461702
441,Greece,2050,KVE,0.553203799660686,140015.02,4.3,5.003672094439038
442,Greece,2055,KVE,0.553203799660686,132668.86,4.3,4.741144751260097
