country,year,scenario,total_floor_m2,thermal_index,ln_total_floor,ln_thermal_index,hist_method,share_0-1945,share_1946-1969,share_1970-1979,share_1980-1989,share_1990-1999,share_2000-2010,share_2011-2020,share_post-2020,share_ren_0-1945,share_ren_1946-1969,share_ren_1970-1979,share_ren_1980-1989,share_ren_1990-1999,share_ren_2000-2010
Italy,2029,VWE,3540799850.701459,140.17347920025895,21.98761848537828,4.949989483057165,,0.08788900434408019,0.141612277004331,0.14594210500051027,0.13705922139170018,0.12851255286566218,0.12646319726637226,0.11474759380130149,0.05838559576968604,0.059388452556356414,0.0,0.0,0.0,0.0,0.0
Italy,2030,VWE,3548438397.4594665,138.47373604342903,21.989773455896838,4.9378763114458915,,0.07243671062785689,0.14102482043204081,0.14548231475086879,0.13669579873584672,0.12823591028825176,0.12619096623477877,0.11450058236628613,0.06135006840416616,0.07408282815990395,0.0,0.0,0.0,0.0,0.0
Italy,2035,VWE,3574148853.3144045,136.26149611697824,21.996992902036936,4.921887837297074,,0.05669989395482858,0.13973034491194325,0.1442913594108464,0.13564462829957005,0.12731345186645815,0.12528321801280345,0.1136769283190958,0.06903090782814925,0.08832926739630521,0.0,0.0,0.0,0.0,0.0
Italy,2040,VWE,3593427576.228354,134.25542559100325,22.00237234084426,4.907165032197435,,0.041226512178904225,0.13870273085044482,0.14337371967446932,0.13484943702620095,0.1266304157652191,0.12461107410713114,0.11306705210584733,0.07494724316477967,0.1025918151270034,0.0,0.0,0.0,0.0,0.0
Italy,2045,VWE,3604117794.0615625,132.50293152645438,22.00534286069266,4.894123436598867,,0.025980917028168436,0.13801474033947705,0.14280550867530709,0.1343822337338739,0.12625481574152664,0.12424146367740817,0.11273168254085647,0.07860798452182513,0.11698065374155718,0.0,0.0,0.0,0.0,0.0
Italy,2050,VWE,3601544594.8158727,131.11866717629894,22.00462864478426,4.883700512493344,,0.01092148120157595,0.13783712117624752,0.14276463153389532,0.1344110068227104,0.12634502114870066,0.12433023060287628,0.11281222606123854,0.07886524112310822,0.13171304032964723,0.0,0.0,0.0,0.0,0.0
Italy,2055,VWE,3598254411.163649,129.78546548889352,22.003714679303386,4.873558312733308,,0.0,0.13358590403869486,0.14275227795208484,0.1344666430443052,0.12646054892289962,0.1244439160862978,0.11291537967394755,0.07893735418055821,0.1423366493196712,0.004101326781540708,0.0,0.0,0.0,0.0
Italy,2060,VWE,3594971471.753886,128.53092562268992,22.002801892831716,4.8639196605267445,,0.0,0.11844047932194722,0.14273975714765674,0.13452214369224416,0.126576033099367,0.12455755866722922,0.11301849435867106,0.07900944002406987,0.14203923170683336,0.019096861981981298,0.0,0.0,0.0,0.0
Latvia,2010,HIST,60556710.9416005,172.02418786404192,17.919090871392278,5.153431398967696,permits,0.26208763725047757,0.14359488230082754,0.1401205322158285,0.1478445273114127,0.1462399272070826,0.16011249371437114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2011,HIST,60790813.1035116,171.32312825405054,17.922949251698263,5.149371366992434,permits,0.26029511675604045,0.14275582229583123,0.1394413546233865,0.14720154837056323,0.1456767650881847,0.15949590908564298,0.005133483780350977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2012,HIST,61103120.775193885,170.47364686659523,17.928073515720325,5.144429592213239,permits,0.2581878133055096,0.1417421224598861,0.13858991925533268,0.14637595348919852,0.1449321882033103,0.15868070037981188,0.011491302906950862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2013,HIST,61415616.28569115,169.6330242543803,17.933174713962234,5.139515193430515,permits,0.25610347737139033,0.1407388670551753,0.13774685999331862,0.14555834641905427,0.14419474289413362,0.15787329976299505,0.01778440650393278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2014,HIST,61806316.292011544,168.65117207568613,17.939516138757238,5.133744399993206,permits,0.2537211013012972,0.1395695075285922,0.13673923632143248,0.14456590052806265,0.14328323594241793,0.1568753257222222,0.0252456926559753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2015,HIST,62119185.962796904,167.82967618731098,17.94456546798778,5.128890373506519,permits,0.2516858792457135,0.13858881824263322,0.13591448455518074,0.14376586060768592,0.14256157518393323,0.15608520700523754,0.03139817515961594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2016,HIST,62276207.63137983,167.3098231883084,17.94709002689496,5.125806466625423,permits,0.2502981309255091,0.13796290510316148,0.13543622138818023,0.1433316712846458,0.14220212400245325,0.1556916576775369,0.03507728961851319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2017,HIST,62511432.28557548,166.64704394204767,17.950860030545716,5.121860840439743,permits,0.24860821369686584,0.13716887610914916,0.1347916610075844,0.14272093149069356,0.14166703075276488,0.15510580457836234,0.039937482364579814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2018,HIST,62824859.42482035,165.84541825603944,17.95586141974117,5.117067744562863,permits,0.24662582760160895,0.136211584762951,0.13398507926657716,0.1419379061303477,0.14096026765642578,0.1543319967409179,0.04594733784117148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2019,HIST,63216488.54996406,164.90998566663302,17.962075735686533,5.111445386262837,permits,0.24436267507238882,0.13509701208229677,0.13302188035214677,0.14098806481711268,0.14008701215665725,0.15337590274943405,0.05306745276996361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2020,HIST,63608302.0,163.9862956882578,17.968254570103866,5.105862414016403,permits,0.24212888122685622,0.13399631387739291,0.13207029170500417,0.14004954887806942,0.13922410631241186,0.15243114019927775,0.060099717800987676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2021,HIST,64078316.441857144,162.80862855925932,17.975616603230108,5.098698847438519,permits,0.23963180732023254,0.13274742403256357,0.1309704545782659,0.13895277431452357,0.13820289751269466,0.15131305780790563,0.05965888637958736,0.008522698054226766,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2022,HIST,64548514.217334785,161.64833800520472,17.98292767293714,5.091590434639086,permits,0.23717257254159482,0.1315168766321841,0.1298863958128946,0.13787161518720945,0.1371961710874165,0.15021083161347387,0.059224306652954056,0.016921230472272588,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2023,HIST,65018894.83289441,160.5050562080146,17.990188490734816,5.084536449962196,permits,0.23475037215534209,0.13030428408425504,0.12881778311406866,0.13680574288417183,0.13620362238946673,0.14912412806953235,0.0587958471122143,0.025198220190948986,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2024,HIST,65489457.79639034,159.37842559725522,17.997399753247894,5.077536182628212,permits,0.23236442386170303,0.1291092695919299,0.12776429343821072,0.13575483794137366,0.13522495525208206,0.1480526229144383,0.058373379909257825,0.03335621709100447,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2025,KKO,65414082.47420857,158.42222233317796,17.996248136886646,5.071556169017895,,0.22193427616241276,0.1289995235088168,0.12778360213185053,0.13584330985848478,0.1353807722288494,0.1482232209528107,0.058440642372493225,0.033394652784281845,0.01,0.0,0.0,0.0,0.0,0.0
Latvia,2026,KKO,65338888.51983421,157.29268024980098,17.995097968581607,5.064445726081939,,0.2095231157354917,0.12888968407295517,0.1278027286778953,0.13593164259626134,0.13553657248564518,0.14839380068512684,0.058507897618116686,0.03343308435320953,0.021981473775298226,0.0,0.0,0.0,0.0,0.0
Latvia,2027,KKO,65263875.445276015,155.99012349996278,17.99394924738489,5.05618289572599,,0.19513464586255205,0.12877975180387213,0.1278216731148446,0.13601983593722775,0.1356923556803737,0.14856436173683915,0.05857514549845366,0.03347151171340209,0.03594071865243486,0.0,0.0,0.0,0.0,0.0
Latvia,2028,KKO,65189042.76391956,154.51487638320043,17.992801972345823,5.046741395102559,,0.178772571503247,0.12866972722110176,0.12784043548240548,0.13610788966500356,0.13584812147144243,0.14873490373395112,0.058642385866046844,0.033509934780598195,0.05187403027620355,0.0,0.0,0.0,0.0,0.0
Latvia,2029,KKO,65114389.990523264,152.86726334260388,17.99165614251095,5.036090304394802,,0.16044059925933188,0.12855961084417925,0.1278590158214904,0.13619580356430455,0.13600386951776516,0.14890542630302053,0.05870961857365746,0.0335483534706614,0.06977770264558937,0.0,0.0,0.0,0.0,0.0
Latvia,2030,KKO,65039916.64121442,151.04760896167338,17.990511756924036,5.024193688657232,,0.14014243733876128,0.1284494031926349,0.12787741417421514,0.13628357742094335,0.13615959947876471,0.14907592907116246,0.05877684347426648,0.03358676769958085,0.08964802814967088,0.0,0.0,0.0,0.0,0.0
Latvia,2035,KKO,64965622.23348527,149.23123796118003,17.989368814626086,5.012175693479573,,0.1198817955198225,0.1283391047859882,0.12789563058389672,0.1363712110218304,0.13631531101437594,0.14924641166605257,0.058844060421075914,0.033625177383471955,0.10948129760348578,0.0,0.0,0.0,0.0,0.0
Latvia,2040,KKO,64891506.286188975,147.418149472956,17.988227314655347,5.00003362428582,,0.09965866256589094,0.1282287161437419,0.1279136650950513,0.13645870415497485,0.1364710037850486,0.14941687371593038,0.05891126926751005,0.03366358243857717,0.12927752283327482,0.0,0.0,0.0,0.0,0.0
Latvia,2045,KKO,64817568.319535814,145.60834261125763,17.987087256047325,4.987764695140743,,0.07947302704102381,0.12811823778537604,0.1279315177533919,0.13654605660948524,0.13662667745175017,0.14958731484960214,0.05897846986721666,0.03370198278126666,0.14903671586088738,0.0,0.0,0.0,0.0,0.0
Latvia,2050,KKO,64743807.85508915,143.80181647280241,17.985948637834788,4.975366024574606,,0.0593248773103914,0.12800767023034207,0.12794918860582638,0.1366332681755703,0.13678233167596882,0.14975773469644418,0.05904566207406826,0.033740378328039,0.16875888890334956,0.0,0.0,0.0,0.0,0.0
Latvia,2055,KKO,64670224.41576159,141.99857013680563,17.984811459047776,4.962834631166599,,0.03921420154071055,0.1278970139980569,0.12796667770045525,0.13672033864453972,0.13693796611971615,0.14992813288640597,0.059112845742163335,0.03377876899552191,0.18844405437243023,0.0,0.0,0.0,0.0,0.0
Latvia,2060,KKO,64596817.52581106,140.19860266501752,17.983675718713613,4.950167428870072,,0.019140987700680713,0.12778626960789705,0.12798398508656939,0.1368072678088049,0.13709358044553,0.15009850905001315,0.059180020725827565,0.0338171547004729,0.20809222487420434,0.0,0.0,0.0,0.0,0.0
Latvia,2025,KVE,65414082.47420857,158.42222233317796,17.996248136886646,5.071556169017895,,0.22193427616241276,0.1289995235088168,0.12778360213185053,0.13584330985848478,0.1353807722288494,0.1482232209528107,0.058440642372493225,0.033394652784281845,0.01,0.0,0.0,0.0,0.0,0.0
Latvia,2026,KVE,65338888.51983421,157.380180249801,17.995097968581607,5.064998346865979,,0.2105231157354917,0.12888968407295517,0.1278027286778953,0.13593164259626134,0.13553657248564518,0.14839380068512684,0.058507897618116686,0.03343308435320953,0.020981473775298225,0.0,0.0,0.0,0.0,0.0
Latvia,2027,KVE,65263875.445276015,156.25246126910932,17.99394924738489,5.05785254740788,,0.19813279179565552,0.12877975180387213,0.1278216731148446,0.13601983593722775,0.1356923556803737,0.14856436173683915,0.05857514549845366,0.03347151171340209,0.03294257271933137,0.0,0.0,0.0,0.0,0.0
Latvia,2028,KVE,65189042.763919555,155.03922738189542,17.992801972345823,5.050107433215632,,0.18476515434547527,0.12866972722110176,0.1278404354824055,0.1361078896650036,0.13584812147144246,0.14873490373395115,0.05864238586604685,0.0335099347805982,0.04588144743397525,0.0,0.0,0.0,0.0,0.0
Latvia,2029,KVE,65114389.99052326,153.74064064619466,17.99165614251095,5.041750429258755,,0.17042205415751227,0.12855961084417925,0.12785901582149042,0.13619580356430458,0.1360038695177652,0.14890542630302056,0.05870961857365747,0.03354835347066141,0.05979624774740894,0.0,0.0,0.0,0.0,0.0
Latvia,2030,KVE,65039916.64121442,152.35686318572303,17.990511756924036,5.032767644600995,,0.15510534275647184,0.1284494031926349,0.12787741417421514,0.13628357742094335,0.13615959947876471,0.14907592907116246,0.05877684347426648,0.03358676769958085,0.07468512273196028,0.0,0.0,0.0,0.0,0.0
Latvia,2035,KVE,64965622.23348526,150.97555718831595,17.989368814626086,5.023719699943682,,0.13981687240137555,0.1283391047859882,0.12789563058389675,0.13637121102183042,0.13631531101437594,0.1492464116660526,0.05884406042107592,0.033625177383471955,0.08954622072193266,0.0,0.0,0.0,0.0,0.0
Latvia,2040,KVE,64891506.28618897,149.596722042832,17.988227314655347,5.01460554914506,,0.12455663479304549,0.12822871614374193,0.1279136650950513,0.13645870415497488,0.13647100378504862,0.14941687371593038,0.05891126926751006,0.03366358243857718,0.10437955060612021,0.0,0.0,0.0,0.0,0.0
Latvia,2045,KVE,64817568.31953581,148.22035712484373,17.987087256047325,5.005424120317838,,0.10932462148200792,0.12811823778537607,0.1279315177533919,0.13654605660948527,0.1366266774517502,0.14958731484960214,0.058978469867216665,0.03370198278126666,0.1191851214199032,0.0,0.0,0.0,0.0,0.0
Latvia,2050,KVE,64743807.85508914,146.84646179666464,17.985948637834788,4.996174314978416,,0.09412082386881661,0.12800767023034207,0.1279491886058264,0.13663326817557034,0.13678233167596884,0.1497577346964442,0.059045662074068264,0.03374037832803901,0.13396294234492429,0.0,0.0,0.0,0.0,0.0
Latvia,2055,KVE,64670224.41576158,145.47503540737648,17.984811459047776,4.986855007160651,,0.07894523320437788,0.12789701399805692,0.12796667770045525,0.13672033864453975,0.13693796611971615,0.149928132886406,0.05911284574216334,0.03377876899552191,0.14871302270876283,0.0,0.0,0.0,0.0,0.0
Latvia,2060,KVE,64596817.525811054,144.10607729285724,17.983675718713613,4.977465042492428,,0.06379784059027753,0.12778626960789705,0.12798398508656939,0.13680726780880492,0.13709358044553,0.15009850905001318,0.05918002072582757,0.0338171547004729,0.16343537198460747,0.0,0.0,0.0,0.0,0.0
Latvia,2025,VNI,65414082.47420857,158.42222233317796,17.996248136886646,5.071556169017895,,0.22193427616241276,0.1289995235088168,0.12778360213185053,0.13584330985848478,0.1353807722288494,0.1482232209528107,0.058440642372493225,0.033394652784281845,0.01,0.0,0.0,0.0,0.0,0.0
Latvia,2026,VNI,65338888.51983421,157.46768024980096,17.995097968581607,5.065550662428953,,0.21152311573549173,0.12888968407295517,0.1278027286778953,0.13593164259626134,0.13553657248564518,0.14839380068512684,0.058507897618116686,0.03343308435320953,0.019981473775298228,0.0,0.0,0.0,0.0,0.0
Latvia,2027,VNI,65263875.445276015,156.5147990382559,17.99394924738489,5.059519415999178,,0.20113093772875903,0.12877975180387213,0.1278216731148446,0.13601983593722775,0.1356923556803737,0.14856436173683915,0.05857514549845366,0.03347151171340209,0.02994442678622788,0.0,0.0,0.0,0.0,0.0
Latvia,2028,VNI,65189042.763919555,155.5635783805904,17.992801972345823,5.053462179115521,,0.19075773718770359,0.12866972722110176,0.1278404354824055,0.1361078896650036,0.13584812147144246,0.14873490373395115,0.05864238586604685,0.0335099347805982,0.03988886459174696,0.0,0.0,0.0,0.0,0.0
Latvia,2029,VNI,65114389.990523264,154.61401794978545,17.99165614251095,5.04737869733804,,0.18040350905569272,0.12855961084417925,0.1278590158214904,0.13619580356430455,0.13600386951776516,0.14890542630302053,0.05870961857365746,0.0335483534706614,0.04981479284922852,0.0,0.0,0.0,0.0,0.0
Latvia,2030,VNI,65039916.64121442,153.66611740977274,17.990511756924036,5.041268712321922,,0.17006824817418242,0.1284494031926349,0.12787741417421514,0.13628357742094335,0.13615959947876471,0.14907592907116246,0.05877684347426648,0.03358676769958085,0.05972221731424972,0.0,0.0,0.0,0.0,0.0
Latvia,2035,VNI,64965622.23348526,152.71987641545184,17.989368814626086,5.035131961737511,,0.15975194928292868,0.1283391047859882,0.12789563058389675,0.13637121102183042,0.13631531101437594,0.1492464116660526,0.05884406042107592,0.033625177383471955,0.06961114384037959,0.0,0.0,0.0,0.0,0.0
Latvia,2040,VNI,64891506.286188975,151.77529461270802,17.988227314655347,5.02896817918827,,0.1494546070202001,0.1282287161437419,0.1279136650950513,0.13645870415497485,0.1364710037850486,0.14941687371593038,0.05891126926751005,0.03366358243857717,0.07948157837896563,0.0,0.0,0.0,0.0,0.0
Latvia,2045,VNI,64817568.31953581,150.83237163842986,17.987087256047325,5.02277709412664,,0.1391762159229921,0.12811823778537607,0.1279315177533919,0.13654605660948527,0.1366266774517502,0.14958731484960214,0.058978469867216665,0.03370198278126666,0.08933352697891908,0.0,0.0,0.0,0.0,0.0
Latvia,2050,VNI,64743807.85508915,149.8911071205268,17.985948637834788,5.016558431767692,,0.12891677042724187,0.12800767023034207,0.12794918860582638,0.1366332681755703,0.13678233167596882,0.14975773469644418,0.05904566207406826,0.033740378328039,0.09916699578649907,0.0,0.0,0.0,0.0,0.0
Latvia,2055,VNI,64670224.41576159,148.9515006779474,17.984811459047776,5.010311913000541,,0.11867626486804526,0.1278970139980569,0.12796667770045525,0.13672033864453972,0.13693796611971615,0.14992813288640597,0.059112845742163335,0.03377876899552191,0.10898199104509548,0.0,0.0,0.0,0.0,0.0
Latvia,2060,VNI,64596817.525811054,148.01355192069695,17.983675718713613,5.004037254297431,,0.10845469347987441,0.12778626960789705,0.12798398508656939,0.13680726780880492,0.13709358044553,0.15009850905001318,0.05918002072582757,0.0338171547004729,0.11877851909501064,0.0,0.0,0.0,0.0,0.0
Latvia,2025,VWE,65414082.47420857,158.42222233317796,17.996248136886646,5.071556169017895,,0.22193427616241276,0.1289995235088168,0.12778360213185053,0.13584330985848478,0.1353807722288494,0.1482232209528107,0.058440642372493225,0.033394652784281845,0.01,0.0,0.0,0.0,0.0,0.0
Latvia,2026,VWE,65338888.51983421,157.380180249801,17.995097968581607,5.064998346865979,,0.2105231157354917,0.12888968407295517,0.1278027286778953,0.13593164259626134,0.13553657248564518,0.14839380068512684,0.058507897618116686,0.03343308435320953,0.020981473775298225,0.0,0.0,0.0,0.0,0.0
Latvia,2027,VWE,65263875.445276015,156.25246126910932,17.99394924738489,5.05785254740788,,0.19813279179565552,0.12877975180387213,0.1278216731148446,0.13601983593722775,0.1356923556803737,0.14856436173683915,0.05857514549845366,0.03347151171340209,0.03294257271933137,0.0,0.0,0.0,0.0,0.0
Latvia,2028,VWE,65189042.763919555,155.03922738189542,17.992801972345823,5.050107433215632,,0.18476515434547527,0.12866972722110176,0.1278404354824055,0.1361078896650036,0.13584812147144246,0.14873490373395115,0.05864238586604685,0.0335099347805982,0.04588144743397525,0.0,0.0,0.0,0.0,0.0
Latvia,2029,VWE,65114389.99052326,153.74064064619466,17.99165614251095,5.041750429258755,,0.17042205415751227,0.12855961084417925,0.12785901582149042,0.13619580356430458,0.1360038695177652,0.14890542630302056,0.05870961857365747,0.03354835347066141,0.05979624774740894,0.0,0.0,0.0,0.0,0.0
Latvia,2030,VWE,65039916.64121442,152.35686318572303,17.990511756924036,5.032767644600995,,0.15510534275647184,0.1284494031926349,0.12787741417421514,0.13628357742094335,0.13615959947876471,0.14907592907116246,0.05877684347426648,0.03358676769958085,0.07468512273196028,0.0,0.0,0.0,0.0,0.0
Latvia,2035,VWE,64965622.23348526,150.97555718831595,17.989368814626086,5.023719699943682,,0.13981687240137555,0.1283391047859882,0.12789563058389675,0.13637121102183042,0.13631531101437594,0.1492464116660526,0.05884406042107592,0.033625177383471955,0.08954622072193266,0.0,0.0,0.0,0.0,0.0
Latvia,2040,VWE,64891506.28618897,149.596722042832,17.988227314655347,5.01460554914506,,0.12455663479304549,0.12822871614374193,0.1279136650950513,0.13645870415497488,0.13647100378504862,0.14941687371593038,0.05891126926751006,0.03366358243857718,0.10437955060612021,0.0,0.0,0.0,0.0,0.0
Latvia,2045,VWE,64817568.31953581,148.22035712484373,17.987087256047325,5.005424120317838,,0.10932462148200792,0.12811823778537607,0.1279315177533919,0.13654605660948527,0.1366266774517502,0.14958731484960214,0.058978469867216665,0.03370198278126666,0.1191851214199032,0.0,0.0,0.0,0.0,0.0
Latvia,2050,VWE,64743807.85508914,146.84646179666464,17.985948637834788,4.996174314978416,,0.09412082386881661,0.12800767023034207,0.1279491886058264,0.13663326817557034,0.13678233167596884,0.1497577346964442,0.059045662074068264,0.03374037832803901,0.13396294234492429,0.0,0.0,0.0,0.0,0.0
Latvia,2055,VWE,64670224.41576158,145.47503540737648,17.984811459047776,4.986855007160651,,0.07894523320437788,0.12789701399805692,0.12796667770045525,0.13672033864453975,0.13693796611971615,0.149928132886406,0.05911284574216334,0.03377876899552191,0.14871302270876283,0.0,0.0,0.0,0.0,0.0
Latvia,2060,VWE,64596817.525811054,144.10607729285724,17.983675718713613,4.977465042492428,,0.06379784059027753,0.12778626960789705,0.12798398508656939,0.13680726780880492,0.13709358044553,0.15009850905001318,0.05918002072582757,0.0338171547004729,0.16343537198460747,0.0,0.0,0.0,0.0,0.0
Lithuania,2010,HIST,118623857.15835503,175.55622848844067,18.5914681892072,5.173639400644439,permits,0.19593114451409213,0.23067504000775269,0.16090152039563252,0.16009841987719894,0.12392634460010553,0.12846753060521815,6.8696742148646895e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2011,HIST,119432898.02657618,174.4805297550221,18.59826525720562,5.167528095184624,permits,0.194020091267125,0.22865421773328298,0.15965175867003373,0.1589344029860343,0.12308686503386045,0.12759728895307348,0.008055375356590037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2012,HIST,120067358.30383067,173.599295934236,18.603563470792874,5.162493610947406,permits,0.19241586519814535,0.226991070538748,0.15864931826505382,0.1580155140797174,0.12243644907052965,0.1269230389948023,0.014568743853003443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2013,HIST,120964544.76927121,172.46130118491294,18.611008050453837,5.155954526582452,permits,0.1904157625701931,0.22485687697689122,0.157315153564584,0.15676510113000766,0.12152834558291513,0.12598165875023623,0.023137101425172696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2014,HIST,122036995.02792063,171.16632372128453,18.619834802858215,5.148461007951272,permits,0.18817617856646218,0.22243509303072923,0.15577674930427665,0.1553097696318796,0.12046036529035044,0.12487454313762333,0.03296730103867855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2015,HIST,123022323.62831238,169.97933250442927,18.62787639791056,5.141542686650997,permits,0.1861090030388192,0.220212225899682,0.1543745500313459,0.15398880672093912,0.11949555630582152,0.12387437946662895,0.041945478536763246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2016,HIST,124095452.76836634,168.72765467709795,18.63656161588871,5.134195121114724,permits,0.18394610605584674,0.21787130051062353,0.15288653947289332,0.15258084291368915,0.11846220527870457,0.12280316208237982,0.05144984368586285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2017,HIST,125518766.17773531,167.17013878830167,18.647965844621055,5.12497619782005,permits,0.18131467813987495,0.21496995890261286,0.15100173775530099,0.15077523518644675,0.11711890936837153,0.12141064212199984,0.06340883852539309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2018,HIST,126767493.82368086,165.80731964507584,18.657865217133157,5.11683937172607,permits,0.17899004564624096,0.2124266849999879,0.1493647755493333,0.1492153734325994,0.11596522544215387,0.12021468233170365,0.07382321259798091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2019,HIST,127929096.38165508,164.54954022088845,18.666986741703997,5.1092704867069365,permits,0.1768327127079302,0.2100768444544205,0.1478605274224086,0.14778656017507372,0.11491225542735918,0.11912312703699597,0.08340797277581183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2020,HIST,129003573.0,163.39141412773117,18.675350667368516,5.102250255757862,permits,0.17483378541771089,0.2079104506663548,0.14648236138389747,0.14648236138389747,0.11395514603304825,0.11813094510180737,0.09220495001328374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2021,HIST,130165845.88817647,162.02600625589218,18.684319940641934,5.093909735662561,permits,0.17275284693588389,0.20564187506602616,0.1450292211692588,0.1451018083670412,0.11293762122998903,0.11707613388147814,0.09138163639499272,0.01007885695533008,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2022,HIST,131853221.84616953,160.18474177900632,18.697199913742573,5.08255117161617,permits,0.17003043669120851,0.20260417718067364,0.14303005369675667,0.14317326275281625,0.11149231542594322,0.1155778659529412,0.09021219074856876,0.023879697551091733,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2023,HIST,133191084.73507023,158.7143082704337,18.707295389920173,5.073386645887839,permits,0.1678175664042224,0.200167943273027,0.14145176807308113,0.14166426443428995,0.11037240990446874,0.11441692235116524,0.08930603743981684,0.034803088119928625,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2024,HIST,134179433.71236333,157.59212222505178,18.714688527184816,5.0663356372549595,permits,0.16608169880660187,0.19829614410038626,0.1402694421357191,0.1405504727356525,0.10955942049594058,0.11357414156828302,0.08864822030400336,0.04302045985341339,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2025,KKO,135529565.79802302,155.28754578219045,18.72470037963221,5.0516975527567896,,0.15393392777543785,0.1959280961149283,0.1387332197804566,0.13908074771187628,0.1084680004207203,0.1124427272401274,0.0877651155300426,0.05364816542641068,0.01,0.0,0.0,0.0,0.0,0.0
Lithuania,2026,KKO,136479520.3312174,153.19651512896286,18.7316851344566,5.03822786119138,,0.14040389581771343,0.19417522592537811,0.13762981097810856,0.13804363120458216,0.10771301777969013,0.11166007883832123,0.08715423362518421,0.06131950120018054,0.021900604630841584,0.0,0.0,0.0,0.0,0.0
Lithuania,2027,KKO,137482473.55436948,150.91056764747395,18.739007009161064,5.023291976947985,,0.12496149153309337,0.19237317402972928,0.13648915712563145,0.13696806596841,0.10692723675928352,0.11084550347410929,0.0865184317133779,0.06924132514610612,0.03567561425025905,0.0,0.0,0.0,0.0,0.0
Lithuania,2028,KKO,138088960.19268247,148.80779688152413,18.74340868175008,5.009353118336943,,0.1080394227478273,0.19114521461136225,0.13575380712470023,0.13629831904577394,0.10645761239339831,0.11035867008293652,0.08613844280819141,0.07439614099491497,0.051412370190895,0.0,0.0,0.0,0.0,0.0
Lithuania,2029,KKO,138423821.3454427,146.76890270034923,18.74583071310916,4.9956495851611615,,0.08945473031917293,0.19030144947298427,0.1352899796000057,0.13590061539710724,0.10620008071669945,0.11009170135514193,0.0859300652473398,0.07769724339300789,0.06913413449854079,0.0,0.0,0.0,0.0,0.0
Lithuania,2030,KKO,138530345.7329157,144.74967900111182,18.74659996957553,4.981890622834433,,0.06911778532036074,0.18977480491260582,0.13505076097971874,0.13572821511225086,0.10611841703147527,0.11000704516670416,0.08586398840679228,0.07946525292114115,0.08887373014895103,0.0,0.0,0.0,0.0,0.0
Lithuania,2035,KKO,138383996.8695687,142.937952023459,18.74554297213336,4.9693823179907985,,0.0489833086236874,0.18959555144224682,0.13505839117379753,0.13580381945928421,0.1062306432286083,0.11012338380689737,0.08595479440596875,0.07954929189749439,0.1087008159620153,0.0,0.0,0.0,0.0,0.0
Lithuania,2040,KKO,138237973.55332017,141.12964940201655,18.744487211243992,4.956739665006279,,0.02888794544252369,0.1894162330640198,0.1350658547828079,0.13587929789798667,0.10634285661262086,0.11023970916444316,0.08604559003761753,0.07963332127892638,0.128489191719054,0.0,0.0,0.0,0.0,0.0
Lithuania,2045,KKO,138092274.96185583,139.32476893377748,18.743432686053975,4.943959514176471,,0.008831669302854383,0.18923685044408195,0.13507315189436345,0.13595465028769235,0.10645505698317041,0.11035602103165755,0.08613637513963472,0.07971734091541344,0.14823888400113186,0.0,0.0,0.0,0.0,0.0
Lithuania,2050,KKO,137946900.27507487,137.6016072278362,18.742379395708188,4.931603682849002,,0.0,0.17787185783418127,0.1350802825969442,0.13602987648854473,0.10656724414021648,0.11047231920116973,0.08622714955016081,0.07980135065715813,0.1567643731177516,0.011185546413873105,0.0,0.0,0.0,0.0
