year,country,population_Mio,gdp_per_capita_USD,gdp_growth_rate_Percent,hdd_DegreesC,cdd_DegreesC,industry_va_MioEUR,energy_intensity_KGOE_per_EUR_PPS,eii_share_Percent,demand_ind_TWh,demand_tra_TWh,demand_oth_TWh,demand_tot_TWh,ln_gdp_pc,ln_pop,ln_industry_gva,ln_energy_intensity,ln_hdd,ln_cdd,ln_demand_ind_TWh,ln_demand_tra_TWh,ln_demand_oth_TWh
1997,Norway,4.392714,72968.2943,5.256241958861163,5079.034883743756,1.3671930362034714,59071.899999999994,233.57,19.65910762699397,45.818,0.611,57.468,103.897,11.197794005615188,1.6850487832410899,10.986527553391099,5.457754050804533,8.533073407427644,0.8617048803132361,3.8246770270111563,-0.49265831981054176,4.051228271148473
1997,Poland,38.639341,16298.68346,7.061190191474287,3225.064377015629,23.32689584970346,69515.3,354.17,20.783286661160023,48.832,4.709,43.032,96.573,9.698900966974389,3.6798220847020024,11.149316536428566,5.872596548091654,8.079018214163547,3.191582563357891,3.888385835661992,1.5494755712614174,3.7619440249709415
1997,Portugal,10.084196,31573.87643,4.35493770798403,1036.8323873081365,220.78075892474752,43641.4,165.76,18.94234429445697,13.932,0.338,17.67,31.94,10.360117033671841,2.405520309991265,10.683784433851864,5.116555653012596,6.94488957410533,5.401689321490301,2.6341883525037546,-1.0847093834991182,2.871868286331605
1997,Romania,22.581862,15575.74103,-4.901566574640926,2905.6571863219733,79.7119567832016,18853.2,428.76,17.121950571705554,25.125,2.23,11.074,38.429,9.653534121035937,3.1604778572164025,9.84449097972841,6.063226913334873,7.97475896664312,4.390886727661411,3.22386336637924,0.8020015854720274,2.4046000184007754
1997,Slovakia,5.378932,17621.79099,5.5098159802901225,3181.102623753207,42.127053835342466,8479.5,396.38,28.472952086553317,10.053,1.01,11.777,22.84,9.77694828592481,1.8530006852249472,9.045524689311893,5.984893001724943,8.065297459714316,3.764150499384843,2.3078710974232832,0.009950330853168092,2.4661484768594115
1997,Slovenia,1.986989,26800.5281,5.184719492395651,2608.971519385625,50.48658930831392,9643.9,260.3,15.34484464674451,4.884,0.164,4.802,9.85,10.196214183530163,1.0942658566024848,9.174184557219725,5.565669172526567,7.867094588144414,3.9413213719789475,1.5859645562484583,-1.8078888511579385,1.5690324977990613
1997,Spain,39.971329,35309.72184,3.581062993981976,1449.989817758523,234.44143600250723,233109.50000000003,189.28,21.857936082061105,68.82,3.604,86.604,159.028,10.47194193164749,3.7128725294022056,12.359267869054396,5.248496671564081,7.280001235463648,5.461462203135751,4.231494400369335,1.2820443397460914,4.461346003878137
1997,Sweden,8.844499,42318.48545,3.2974817719474636,4827.81232929445,4.091262500060318,107133.0,281.12,14.249902573376477,53.496,2.955,68.91,125.361,10.65300290790439,2.2869128220201826,11.581835666373436,5.642332512339978,8.48235582185358,1.6275258351820512,3.9796068847516777,1.0834986508580615,4.232801305369117
1998,Austria,7.971116,50084.5539,3.411830537808669,3233.922233980104,63.81989818761826,91305.29999999999,166.71,20.519944489509818,18.93,3.34,27.44,49.71,10.821487900184072,2.194010083047555,11.421975067488313,5.1222362973435365,8.081760167690915,4.171612627018219,2.9407479652212314,1.205970806988609,3.3120018028576843
1998,Belgium,10.192264,47217.06575,1.9624152505024695,2120.1459591826388,100.135246614504,101023.0,309.16,30.725113049365092,37.395,1.369,35.196,73.96,10.762531847284635,2.415222825362322,11.523113391357718,5.737088293362674,7.659711768407535,4.616458696470509,3.621537005643631,0.3140805463063118,3.5609324397833144
1998,Bulgaria,8.2832,12966.23544,3.760794147781321,2129.91860710293,131.13043175871883,4403.2,475.87,19.786061588330636,10.688,0.552,14.901,26.141,9.470181104243771,2.228206314944948,8.390313910072091,6.167243917055838,7.664308436673231,4.883789554102001,2.36912161679429,-0.5942072327050416,2.7014283247933233
1998,Croatia,4.536812,20571.6854,2.399897312666188,1628.9070030898042,154.09710240654596,9379.5,231.07,14.313383163293139,2.844,0.225,8.021,11.09,9.931719523469884,1.7114188838600297,9.146388345483665,5.447039050294667,7.396278238854067,5.044051387909631,1.0452115119409944,-1.491654876777717,2.0820631023847875
1998,Czechia,10.299125,27776.43202,-0.39930600498636615,2675.883839662776,105.25286447457154,34456.600000000006,325.85,23.549910318825727,18.837,2.311,27.727,48.875,10.231979172150696,2.424725289091838,10.44748486169019,5.789501350058739,7.892408650596367,4.665821767201792,2.935823020800082,0.8376803312922436,3.322406667695093
1998,Denmark,5.29486,54133.58193,2.3544664198720477,2466.0280910100214,25.29749761406639,58292.200000000004,195.1,15.187636816245174,9.853,0.325,21.879,32.057,10.899228482984967,1.839733427376086,10.973240727456933,5.2786247332023,7.81076950317309,3.2694737869027546,2.2877759773403374,-1.1239300966523995,3.085527272670206
1998,Estonia,1.393074,18949.72583,4.599539738984593,4127.673817593134,65.21930493039156,2031.1000000000001,547.62,13.480457325179472,1.922,0.108,3.125,5.155,9.849597512151725,0.8725787319750674,7.616825020085898,6.307406034273544,8.325711524846756,4.192972035694209,0.6533663105481007,-2.2256240518579173,1.1394342831883648
1998,Finland,5.147349,42725.11788,5.481948933997849,5409.422230761542,29.168620666859745,63985.100000000006,330.97,28.14376278193159,40.8,0.515,31.518,72.833,10.662565672182174,1.8160209319761205,11.066421151253188,5.805044603387864,8.596082415146556,3.4068023334271222,3.708682081410116,-0.6635883783184009,3.4505588111998797
1998,France,59.934884,43293.63015,3.4551595321373973,1844.3096463514553,110.91212162928154,478180.39999999997,219.72,16.247147370118714,131.987,8.969,226.481,367.437,10.675783891288537,4.109805818605811,13.077745437390424,5.39689492990903,7.520402372393537,4.7177139350032045,4.882703432887935,2.193774187135866,5.422661056194815
1998,Germany,82.057379,47974.10295,2.020310610046283,2426.020321872734,120.92820032661756,964119.6,201.43,18.50222043994403,208.293,16.082,241.752,466.127,10.778437466782925,4.419531682202676,13.778971669502303,5.310394147773486,7.794419578939479,4.8034323495732885,5.338945742325393,2.7777006341259574,5.48791240730849
1998,Greece,10.69325,29581.52223,3.4844078882330765,919.2033912739598,243.9920223585089,35243.3,192.5,23.601375588244974,12.908,0.18,26.224,39.312,10.29493900071622,2.459011752242634,10.470059093037557,5.2652775124698366,6.824594723080758,5.501225648212576,2.557847274189715,-1.7147984280919266,3.2666750220014737
1998,Hungary,10.279724,20426.30562,3.8725411800864418,2122.0507383911217,199.62902067427123,20867.6,291.1,14.283408092432229,8.287,0.943,19.744,28.974,9.924627795609624,2.423006777685458,9.94600091588536,5.677096209393695,7.660609360801147,5.301457534427499,2.1146880218669057,-0.05868899634867961,2.9828496477229773
1998,Ireland,3.693386,46726.19674,8.651427389056199,2081.708477125795,0.6284402940524891,43935.1,173.2,5.663450293959023,7.087,0.024,10.587,17.698,10.752081645450838,1.5461542835897342,10.69049158460298,5.160204064418402,7.641424478094427,0.48762268190729097,1.958262119828119,-3.7297014486341915,2.3596268333612427
1998,Italy,56.904379,47694.04449,1.8253437491648983,1538.5708527555685,151.75203148172466,496395.4,143.67,15.675196385314676,127.048,8.275,119.837,255.16,10.772582782381054,4.058793012116352,13.115130080070337,4.974455286641499,7.339258989530961,5.0288158973526285,4.844564967808346,2.1132389212631266,4.786132486077732
1998,Latvia,2.420789,13134.01979,6.521507721115305,3783.777984432364,88.38217576914296,2592.5,318.22,10.9058277027027,1.471,0.17,2.864,4.505,9.483037208780097,1.2298712262213423,7.860763593791455,5.765880520254412,8.23874250746224,4.492921286117312,0.3859424416193005,-1.7719568419318752,1.052219249098399
1998,Lithuania,3.562261,15195.40977,7.467369836470206,3411.4721911280553,96.80306950372214,4352.700000000001,413.66,13.486594838386369,2.62,0.081,4.052,6.753,9.628814479592805,1.5178183339748994,8.378781337261696,6.027458907331358,8.135192290340028,4.582955962066888,0.9631743177730056,-2.513306124309698,1.3992105863864368
1998,Luxembourg,0.42205,100989.116,6.6464387885067255,2434.0615456432943,97.1403237020072,5375.5,209.01,4.779874213836478,3.527,0.087,1.678,5.292,11.52277792964852,0.35209949250691197,8.589792883830581,5.3471551486313365,7.797727310615463,4.586398329026067,1.260447651253915,-2.4418471603275536,0.5176026080450143
1998,Netherlands,15.654192,51872.89687,4.5007592233905935,2010.6425483762655,82.69494693449109,137896.6,249.41,21.01368723532971,39.150766000000004,1.638,49.181,89.969766,10.856570992150266,2.812661956509031,11.834266659714062,5.523099574530755,7.606706855583498,4.427178604519985,3.6674199880180742,0.4934759854308776,3.895507370050214
1998,Norway,4.417599,74476.05005,2.6445283636407524,4890.60063946668,6.69494639510308,52466.6,247.2,19.358535373060143,49.218,0.638,59.584,109.44,11.218246303889439,1.6896527283730827,10.867951115211534,5.514234872770507,8.495274858042714,2.0405638010681484,3.896259410248668,-0.44941699563734716,4.087387081654602
1998,Poland,38.659979,17103.68619,4.995115912451098,2706.931586198818,110.00941701647368,75753.9,312.87,20.292368497443263,43.338,4.736,48.679,96.753,9.747107751145782,3.6803425935907534,11.235258407748184,5.748978887442464,7.903940370123235,4.709615035700045,3.7690298482967646,1.5551928975817044,3.8852477255911566
1998,Portugal,10.133758,32925.1155,4.792126373183581,1025.4863163195237,230.58610207854397,45750.7,168.65,18.640334777182293,14.574,0.366,18.906,33.846,10.402021406067938,2.409981754299667,10.730984228483253,5.13373749123024,6.933896905945903,5.444951735601828,2.6792391192480904,-1.0051219455807707,2.9394793320031924
1998,Romania,22.526093,15288.83256,-2.0844358842957322,2461.7641995635563,147.34591295476213,19867.5,397.14,16.730781358390615,22.686,1.996,11.913,36.595,9.634943347914813,3.158110145603632,9.896890842006815,5.986803702225787,7.809039656454039,4.9995467963388665,3.1217479941368507,0.6911451778892722,2.477630240817224
1998,Slovakia,5.38765,18271.49723,3.855000297571509,2689.0966091974033,106.97263980325816,9351.1,366.76,24.94498844757399,9.441,1.012,10.542,20.995,9.81315232476061,1.854366438620042,9.14335619599465,5.907430551497972,7.897332386150763,4.681877859874431,2.2450619067503794,0.011928570865273812,2.355367278433015
1998,Slovenia,1.984923,27677.02222,3.1630591022681065,2261.1399543283233,101.35665635027829,10492.400000000001,245.54,15.739512329017792,5.029,0.16,4.901,10.09,10.228393955589224,1.0935739508669609,9.258501767083201,5.507524252123373,7.724066526702095,4.628463345168747,1.6152211571898276,-1.8325814637483102,1.5894392659274104
1998,Spain,40.143449,36678.45982,4.323677788829938,1393.2163414628103,226.75527761406175,245839.59999999998,186.73,21.970366394592556,71.423,3.75,90.0,165.173,10.509972199435351,3.71706471639383,12.412438637413167,5.23500476033627,7.240087774015604,5.428271708710492,4.26861994632472,1.3217558399823195,4.499809670330265
1998,Sweden,8.847625,44055.33413,4.141026267888193,4613.625793302025,24.637511541459236,110249.70000000001,276.33,13.598486288323217,54.369,2.796,69.274,126.439,10.693224415124561,2.287230309359411,11.610512142495285,5.625208132850098,8.436986058774428,3.2440565735772076,3.9957941384928235,1.0281898243715637,4.238069655422912
1999,Austria,7.982461,51816.03225,3.604357205717368,3346.6482337739485,36.8660446664678,95791.90000000001,159.56,20.57517626541988,19.377,3.33,28.156,50.863,10.855474182117156,2.195273898220436,11.469943848477604,5.078667704488082,8.116013358518877,3.634054791422442,2.9640867957184454,1.2029723039923526,3.337760475745885
1999,Belgium,10.213752,48779.88619,3.527668167413034,2193.2509615773774,51.84277348569843,101849.0,291.45,30.76277410555031,37.633,1.404,35.471,74.508,10.795093838681563,2.4171408822438094,11.531256421654952,5.678293711889035,7.693596019698121,3.967320966650966,3.6278813250523543,0.33932530560361934,3.568715461227139
1999,Bulgaria,8.230371,11944.35677,-8.468595072484064,2224.4117553325364,214.00708691706677,4346.2,459.89,19.28124369069251,8.465,0.603,14.725,23.793,9.388097927040961,2.222499242723214,8.377287238672084,6.133159402810678,7.707697236055536,5.370670989989376,2.1359400155850987,-0.5058380822549516,2.6895467295376503
1999,Croatia,4.52746,20485.40706,-0.6246747586610035,1684.9253384296169,167.27373098488255,8869.6,235.44,14.981083065108136,2.826,0.208,8.671,11.705,9.927516874954298,1.7097283971787303,9.090497716758843,5.465694475956169,7.430069854324813,5.125592004551345,1.0388622842623356,-1.5702171992808192,2.1599841243950233
1999,Czechia,10.289621,28155.33773,1.27058814851575,2767.952955603118,37.46911216150872,34428.399999999994,294.79,22.33117363134322,18.799,2.182,27.141,48.122,10.245527749612753,2.4238838080675436,10.44666612951793,5.689649743079144,7.9262245333564,3.6498556377744316,2.9338036769318245,0.7802418874108791,3.301045499711714
1999,Denmark,5.313577,55558.78448,2.9955516180431463,2524.796347167354,3.376696371804207,61615.5,180.03,15.025477947817466,9.844,0.341,22.001,32.186,10.925214917811081,1.842702393909975,11.028684970797148,5.198662763387852,7.834311677002834,1.4762941867837012,2.2868621325288094,-1.07587280169862,3.0910879068707438
1999,Estonia,1.379237,19042.11837,-0.5105472223291052,3584.760283674256,1.447379016625177,2072.5,517.83,11.285586620707265,1.83,0.092,2.906,4.828,9.854461074871862,0.8667798480486952,7.636993279686436,6.251576276522179,8.184725804098608,0.8950176627912266,0.6043159668533296,-2.385966701933097,1.0667775651480913
1999,Finland,5.159646,44497.10977,4.396232084421126,4840.296601176189,2.6341188841018788,67599.0,312.76,27.896862379621002,41.577,0.52,32.165,74.262,10.703201990173504,1.818019308361639,11.121363262031055,5.748628362448036,8.484937856638805,1.290366683831247,3.7275471297547753,-0.6539264674066639,3.4708789048629636
1999,France,60.158533,44479.91433,3.1234674600669976,1870.7905585644965,131.87239956307906,492812.6,209.24,15.852499943658303,132.61,9.102,233.247,374.959,10.702815484693408,4.1134693945076535,13.107886288223243,5.348249735296246,7.53465076966967,4.889389265919931,4.887412489689508,2.2084941695944504,5.452097977908406
1999,Germany,82.037011,48943.26522,1.9948548955067702,2518.772661415498,47.35193395519363,976647.0,188.25,17.908904710816348,212.367,15.835,245.279,473.481,10.798437485222031,4.419286424068405,13.791881579514506,5.243068892317559,7.831923962711958,3.878506220172653,5.358315910065406,2.7622226799906033,5.502396338141938
1999,Greece,10.747768,30251.94299,2.7877400694529264,1007.5878617245444,284.0896014942521,39327.4,186.45,23.352234033103365,12.9,0.197,27.52,40.617,10.317348747652346,2.4636632650991586,10.579702183184665,5.233512143181921,6.916306474793828,5.652803522065993,2.5572273113676265,-1.6245515502441485,3.314913013065143
1999,Hungary,10.253416,21116.4031,3.113906769433261,2163.8945902487267,133.76839708404748,21571.1,276.01,12.77618646447627,8.504,0.995,19.44,28.939,9.957852770979782,2.4206717270042293,9.979156092085164,5.624053606618743,7.680126951144462,4.903557727995471,2.1405366410396467,-0.005012541823544286,2.967332799032293
1999,Ireland,3.732006,50889.43966,10.048688271808203,2149.83585296801,1.9332872082943051,50944.3,164.36,5.287840622853216,7.271001,0.025,11.558,18.854001,10.837430358963912,1.554349214078143,10.838507787094551,5.108124915373513,7.673611814393021,1.0761237082472974,1.9838939712005743,-3.6888794541139363,2.447377837895586
1999,Italy,56.909109,48486.1672,1.6692922161852364,1536.584649261138,215.7048501879707,500003.0,141.42,15.942198776384243,133.847,8.289,119.297,261.433,10.789054448100023,4.058874695175628,13.122371377372328,4.958780438553979,7.337968054595132,5.3785362903313905,4.896697356566135,2.114929334609389,4.781616182098668
1999,Latvia,2.399248,13615.85004,2.7460885008203872,3412.0277362592497,2.135378986164655,2691.9,280.3,11.54410224177666,1.425,0.154,2.882,4.461,9.519063278359228,1.2235542306884046,7.898373958813563,5.6394217154958115,8.135355075524506,1.1427500555071881,0.3541718137206139,-1.870802676568508,1.0584844975773304
1999,Lithuania,3.536401,15135.72168,-1.1158953329144627,3221.113449074506,4.683851251739899,4311.7,352.77,12.815165876777252,2.408,0.074,4.061,6.543,9.624878969859035,1.5121339663981288,8.369319437075838,5.868646984461759,8.077792773878832,1.7376290402477887,0.8787965274465745,-2.6036901857779675,1.4014292487041606
1999,Luxembourg,0.42735,107688.6132,7.972962446617982,2538.3293312275996,59.444560322557166,5559.7,192.14,3.6388006354249405,3.683,0.094,1.718,5.495,11.587008416525224,0.35581957821775656,8.623479278600554,5.263415314538772,7.839655282323359,4.101726586619015,1.3037276374629283,-2.364460496712133,0.5411608235620636
1999,Netherlands,15.760225,54072.51384,4.94646527319591,2080.101637182604,32.29541204409185,142718.0,232.16,19.692132687509172,39.764566,1.648,50.819,92.231566,10.898099767133369,2.8190085197848274,11.868632941062831,5.451724913177349,7.640652665750038,3.5054196110406526,3.6829762142290816,0.4995624314872799,3.928270300406013
1999,Norway,4.445329,75491.07442,1.9991585701693682,4794.155585367466,0.8464171594026009,60542.899999999994,235.65,18.56198893737882,49.376,0.59,59.301,109.267,11.231782955157364,1.6947581769654407,11.011124000718855,5.466582256352257,8.475361434208748,0.6132470907257435,3.8994644761807504,-0.527632742082372,4.082626169267902
1999,Poland,38.666983,17871.08059,4.50564914477265,2730.0216029313538,20.07141636820292,75642.7,286.93,19.724147708194984,38.935,4.649,52.017,95.601,9.790995030587087,3.680519179201537,11.233789437493554,5.6627173950376015,7.9124310317065545,3.047917447588261,3.6618935890289497,1.5366521427084476,3.9515705882306458
1999,Portugal,10.186634,34018.39711,3.859616111684594,996.6905336068448,276.52793487008626,48437.100000000006,170.3,18.294105060447198,15.094,0.365,20.661,36.12,10.43468614415849,2.4147196727836047,10.788041973115758,5.143416405330075,6.905443141658396,5.625921594318497,2.7142973138626765,-1.0078579253996456,3.028247865230671
1999,Romania,22.488595,15261.61306,-0.3442035409873423,2559.018634316084,139.91326928478566,16786.5,346.25,14.30953765184664,20.345,1.494,12.084,33.923,9.63316152609013,3.156514984195722,9.728389840831493,5.850044981634453,7.847769816476837,4.948144589664082,3.0128351814536534,0.4014570867106256,2.4918822635244253
1999,Slovakia,5.393382,18166.47976,-0.4689811905955743,2817.7671621314694,47.561226416965575,8914.9,364.53,24.876182567691806,9.525,0.903,12.319,22.747,9.807388448412834,1.8552633928541438,9.095591478651027,5.901348355164873,7.944054891793507,3.8828254021358974,2.2539199210127645,-0.10203272556515161,2.511142785979837
1999,Slovenia,1.978334,29115.06059,4.846584325983927,2309.0659464770115,84.72074851553124,11192.7,229.3,16.452862677572107,5.121,0.16,5.08,10.361,10.279045211222382,1.0913640837820926,9.323106399020709,5.439382806826639,7.745031351366792,4.45109490266631,1.6333497324804134,-1.8325814637483102,1.6253112615903906
1999,Spain,40.303568,38147.9572,4.421278941986806,1323.311141839945,316.3522345176729,263365.0,185.13,22.643238012887817,76.452,3.566,97.234,177.252,10.549253702131939,3.7209488884872073,12.481299978714363,5.226445354310242,7.188647710278139,5.760012306905169,4.336663092922351,1.2714445194409487,4.577120444541334
1999,Sweden,8.854322,45770.56537,3.9719961701938367,4436.268758782615,4.8400801800405935,116027.20000000001,254.33,13.367776946257559,55.971,3.016,67.593,126.58,10.731418333849396,2.2879101406733344,11.661588543991922,5.5425568261569795,8.397794321728986,1.7647445262048933,4.024833699457972,1.1039314501457096,4.213504427391358
2000,Austria,8.002186,53455.26978,3.418493647577958,3097.586370708307,75.82743923701432,100549.70000000001,150.4,20.441563926711048,20.683,3.462,27.396,51.541,10.886619211351238,2.1974674367323774,11.518417356887158,5.019925341003349,8.038701277020376,4.341561858075664,3.0293121068171867,1.2418464567540175,3.3103970173356587
2000,Belgium,10.239085,50469.49154,3.7203530719418065,2201.702099993119,66.50988032034806,108908.2,273.73,30.884534711208882,39.868,1.443,36.231,77.542,10.829144118537922,2.4193974354579715,11.598269786528109,5.615788797185569,7.697440112961936,4.21227396228296,3.6855739971052097,0.3667242797917339,3.589915105961348
2000,Bulgaria,8.190876,12554.12227,4.6006843908110495,1994.3364315178965,291.70435547821876,5002.6,428.96,20.76388888888889,8.584,0.519,15.148,24.251,9.437884010293766,2.2182112528259257,8.517912932340586,6.063692181104862,7.598567952458613,5.679163073936356,2.1499000053283974,-0.6558513958162484,2.7178685100395485
2000,Croatia,4.497735,21297.81509,3.2832025489056393,1551.422256465394,336.26732772350454,9660.0,214.28,14.938970233714825,2.866,0.244,8.723,11.833,9.96640672057267,1.7043361892362117,9.17585244151751,5.37193950641865,7.347571736202979,5.820875873229823,1.0529173294059802,-1.410587053688935,2.1659632154510815
2000,Czechia,10.278098,29391.17879,4.272464711002688,2596.2013882867464,83.86533964783166,38114.3,296.81,22.084604875059057,18.944,2.335,28.102,49.381,10.288483890384146,2.422862614831188,10.54837105530836,5.69645569926974,7.86218975516628,4.441065760818786,2.941487258701595,0.8480118911208606,3.3358407481841486
2000,Denmark,5.33002,57433.76214,3.6946594960172385,2500.874592219023,4.528888945164471,67309.9,163.64,13.903061730944094,9.993,0.348,22.116,32.457,10.95840501119372,1.8453033957087555,11.117077463885506,5.103761272085739,7.824795566756676,1.709986881273166,2.3018848478796525,-1.0555527992076628,3.0963013284756866
2000,Estonia,1.40125,20591.6983,9.863551071705313,3299.7537742507457,5.950170776044346,2490.2,440.11,12.23549130525875,1.833,0.091,3.091,5.015,9.932691840488596,0.8759894351006294,7.820519801079734,6.089294277450157,8.10190613781113,1.9387662313675236,0.6059539688575679,-2.396895772465287,1.1284946631499793
2000,Finland,5.171302,46959.55048,5.772342566574262,4552.077612206984,4.688484388403242,76053.0,290.42,28.372431792661832,42.898,0.538,32.249,75.685,10.757063176750137,1.8199098367251743,11.23919889327994,5.674765525585708,8.423558681578026,1.7384438485802691,3.758825204800603,-0.6198967188203526,3.4734870350090934
2000,France,60.545022,46108.02277,4.326289400793759,1891.1529254867871,183.9963795581756,523342.1,196.62,16.16364153498488,134.656,9.38,240.867,384.903,10.738763931525723,4.1197689720242145,13.167992550902623,5.286345994766816,7.545470573769769,5.2203362549310235,4.902723378235136,2.238579763018133,5.484244913935975
2000,Germany,82.163475,50442.47322,3.2220316577251884,2394.0193763968086,83.27787076804972,1012391.0,183.71,17.80309782143196,211.59,15.91,255.953,483.453,10.8286086461539,4.42080824903355,13.82782640560687,5.218787027591229,7.7811466001658625,4.434119324830068,5.354650439888197,2.7669478423496954,5.544993833874167
2000,Greece,10.775627,31375.1768,3.981762630127106,816.9317835161366,368.8356233454438,39465.6,186.49,24.09513431285791,13.547,0.227,29.377,43.151,10.353804183300415,2.4660318868924787,10.583210023573317,5.2337255106548595,6.706778938890703,5.913058645696483,2.6061651205985994,-1.4828052615007343,3.38021205525302
2000,Hungary,10.221644,22104.85063,4.356574298478133,2012.0719257905855,289.97730413862445,23648.4,250.59,13.777886736945328,8.799,1.015,19.627,29.441,10.00359758685902,2.417844413425119,10.071093023619397,5.527800778408426,7.6074171556475605,5.673245271479132,2.1746380786634236,0.014888612493750559,2.976906169303942
2000,Ireland,3.777565,54470.22471,8.343063277337448,2387.517177102881,0.271365523250432,59260.600000000006,152.1,5.041621483702238,7.727,0.026,12.535,20.288,10.905427854244655,1.5639310024819149,10.989716820425576,5.031091302663638,7.77842802439004,0.24009153799851637,2.044720688951447,-3.649658740960655,2.528524731610257
2000,Italy,56.923524,50345.62694,3.8613326790461144,1413.6406025732513,326.6880098244634,519992.5,137.2,15.688128486350529,141.847,8.514,122.614,272.975,10.826686903648406,4.059123588768065,13.161571590479484,4.92870191133357,7.2546307867018225,5.79206196615672,4.954749011930052,2.1417118674059603,4.809041209478566
2000,Latvia,2.381715,14548.10626,6.066040152733665,3219.853569098378,12.52719397425158,3213.6,251.11,10.880299676485613,1.433,0.152,2.892,4.477,9.585284845283466,1.2183829772625796,8.075458212135041,5.529865500206057,8.077401686980936,2.604702027787756,0.3597701488460348,-1.8838747581358606,1.0619483042965183
2000,Lithuania,3.512074,15763.64467,3.4321749209874852,3094.4979728125904,21.917281559199367,5435.299999999999,302.33,11.839562614884292,2.294,0.076,3.827,6.197,9.665525032556104,1.5067569147704876,8.600853961386221,5.714821321771417,8.037704068077014,3.1318912791927622,0.830297018707179,-2.577021938695806,1.3420812064435652
2000,Luxembourg,0.4336,113661.9531,7.09048747077301,2501.482681143507,79.83431385424068,6044.6,183.0,3.379353907236961,3.242229,0.059705,2.473123,5.775056999999999,11.640992796389359,0.36018876323852894,8.70708601370651,5.214935757608986,7.8250385905434525,4.392401551791413,1.1762610562291618,-2.818339509996789,0.9054817244637702
2000,Netherlands,15.86395,56003.92029,4.2535344038202805,2054.045555605116,39.96726457769996,152890.0,216.72,19.962073104960073,40.314327,1.639,53.016,94.969327,10.933194828179047,2.825178207458921,11.93748052818341,5.383209833565999,7.628053294862297,3.7127733228592104,3.6967069144592615,0.49408629976169266,3.970593754785926
2000,Norway,4.478497,77492.92141,3.4176836237206354,4654.406188459187,0.8308279861041388,85148.1,191.2,19.983946712670114,51.566,0.624,57.343,109.533,11.257954778846022,1.7008307932680162,11.352159116451887,5.258536496536192,8.445784444434802,0.6047683159510747,3.942862540579118,-0.47160491061270937,4.0490507785843395
2000,Poland,38.263303,18677.42952,3.420935616951448,2579.6835465823133,77.27116309252254,83821.5,262.71,19.578232568106937,39.88,4.653,53.54,98.073,9.835124635443378,3.670290316740947,11.336456746851509,5.57485001452115,7.855809583360897,4.360179247710459,3.6858749450936377,1.5375121728625114,3.9804290380922063
2000,Portugal,10.249022,35069.24355,3.720421866301571,976.2375474726264,392.8619847645802,50737.7,161.38,18.553206902796827,15.954,0.36,22.059,38.373,10.465108287792175,2.420281191538175,10.834444212013072,5.089939267434301,6.88472976217451,5.976000555455508,2.7697095814889376,-1.0216512475319814,3.093720681882195
2000,Romania,22.455485,15653.13839,2.414418344620839,2390.205175750437,261.6898775088678,20328.4,337.07,15.485515354967053,19.909,1.859,12.171,33.939,9.658490594877641,3.1551043694604757,9.919823393151951,5.823252974632368,7.7795527754665645,5.570974163436223,2.991171890797659,0.620038708739307,2.4990560728924196
2000,Slovakia,5.398657,18334.6543,1.024451409376037,2594.0117564094407,128.1384265974149,10992.5,348.43,27.749060685415003,9.741,0.965,11.304,22.01,9.816602765715443,1.8560881245953458,9.305059468034015,5.856303255490888,7.861346325997989,4.8608849034274515,2.2763437817888184,-0.03562717764315116,2.425156645382226
2000,Slovenia,1.987755,30047.43072,3.6938224009667175,2161.935061425463,191.61333582155447,11320.5,221.99,16.983297207701135,5.529,0.265,4.727,10.521,10.310565716303548,1.0945222692635785,9.334458851812576,5.4071269274053115,7.6792214030453545,5.2606847379927,1.7100069673557958,-1.3280254529959148,1.5532907518110994
2000,Spain,40.470182,39949.05703,5.154268889677871,1315.0262648160312,420.804660284533,286794.0,178.82,23.14958088493559,85.64,4.163,98.656,188.459,10.59538537872782,3.724974662963393,12.56652295380389,5.191956350556627,7.182372069752996,6.044542316548203,4.450152463721482,1.4262359682128385,4.59163905170374
2000,Sweden,8.861426,47898.33396,4.732732413963525,4250.5230405501,2.9824400517166905,130795.9,224.67,15.094932574390626,56.938,3.194,68.593,128.725,10.776856878500665,2.288630782903844,11.781401017418569,5.419073755183819,8.355032560204341,1.3818947097613854,4.041962956540346,1.1612740497928207,4.228190488708995
2001,Austria,8.020946,53936.29963,1.1364191477164054,3507.982545025083,51.63283659156196,103777.6,156.78,21.341641679613222,21.543,3.388,28.683,53.614,10.895577532963728,2.1995492066239946,11.55001506275558,5.061201657666944,8.163081401226323,3.963340194769887,3.07005093779629,1.2202397767898079,3.3563046127714187
2001,Belgium,10.263414,50845.90664,0.9852082858778921,2412.2204514014365,17.199727182128314,109309.6,261.62,29.90979950759367,39.224,1.467,37.451,78.142,10.836574566587954,2.421559773914656,11.601948650249122,5.570708120430859,7.7887174213365284,2.9014066039774487,3.6692888043489322,0.38321949916084475,3.6230334118764222
2001,Bulgaria,8.149468,13296.21719,5.375743998280136,2057.8595331662027,267.9081095558593,5886.5,423.54,20.856053660184337,9.035,0.5,15.058,24.593,9.495310058482806,2.213695735520611,8.680586738324672,6.051006229816298,7.6299074838003,5.59436972107912,2.201105924044192,-0.6931471805599453,2.7119094114279307
