nuts0,country,year,tas_annual,hdd_annual,cdd_annual,tasmax_max,tasmax_mean,tasmax_min,tasmin_max,tasmin_mean,tasmin_min
LT,Lithuania,1958,279.8030513634805,3573.6192020902945,52.52526556085273,303.9164077008718,283.0176027572351,258.4700042559465,293.3342620523175,276.46541706743164,253.10398905914454
LT,Lithuania,1959,278.60459862386745,3946.857788704769,35.41738499046683,303.5109937011015,281.91569272270607,251.42991320489892,292.1812380366242,275.22180842686146,244.26795870694696
LT,Lithuania,1960,278.5350871064292,3914.9851828022115,16.108092680034503,300.18280695228526,281.90508494785115,257.92578745789694,290.452826373164,275.06887956419854,253.37292961911623
LT,Lithuania,1961,277.46692131138605,4219.626937806823,11.191146555674603,301.3417117418423,280.6069553212111,251.54929245494972,290.40767015922455,274.2379567792513,242.32207650645867
LT,Lithuania,1962,278.62404414759357,3851.5415692291986,12.326292196458928,299.93962448157436,281.72204196801096,254.2131551735546,289.58492890547404,275.4919563339635,250.61471979404018
LT,Lithuania,1963,278.3812094460938,3960.9991999375297,19.858109086414178,300.778014285514,281.84901575666896,257.12707178200145,290.82653470742304,274.8824202446175,250.3910593584229
LT,Lithuania,1964,279.6081862327073,3574.8052698535375,25.264683516713188,304.43567273513827,282.73239400474995,255.87623658336207,291.36921995201317,276.31787363860605,251.47684044341943
LT,Lithuania,1965,279.3844857556983,3565.7263751820565,14.065126411010901,300.9123514506684,282.66632998884944,258.13004099724577,290.4144019030308,276.0806680560368,252.3679060411422
LT,Lithuania,1966,279.2675775721375,3770.993702511738,43.618578877608634,303.69442437885226,282.7579952106786,253.77751412643633,292.084974897092,275.6847048615475,244.58797994986463
LT,Lithuania,1967,278.5029713344369,3844.5497405090973,5.8915291019081195,299.2301436143428,281.5363573239407,259.70487559163877,289.36889307483625,275.2985154634363,255.31595931571434
LT,Lithuania,1968,277.5808337443634,4240.821451610571,16.809115674513258,300.8521568164279,280.8151378966721,253.12076174435134,290.8984557716003,274.18235161503304,243.31288736157384
LT,Lithuania,1969,277.08742645819945,4412.602950605572,11.289497335300105,300.26724492699816,280.41886352208235,251.95431387026895,289.82499285005576,273.6374177258851,244.63521206163733
LT,Lithuania,1970,278.3579084273661,3942.9919833811073,17.69752993482261,302.29017713700404,281.74996097150597,249.49792518067693,292.73203755040555,274.91514312019945,243.64019902424323
LT,Lithuania,1971,279.66584039452573,3505.180937427472,22.734821360529956,301.0792369570257,282.8474689256401,257.32896758375944,291.7729940302556,276.41667336784013,247.22489743024443
LT,Lithuania,1972,281.3273918692062,3210.855311631112,95.65317345649271,304.98655164173067,284.68403227825036,260.78242977021625,294.3774775697082,277.8623747041584,255.6566026950803
LT,Lithuania,1973,280.01497267037104,3342.7630461539684,10.00845751800772,298.7880492125407,282.97625252565206,263.14340451781027,289.700566521543,277.01664529885693,257.8537491275726
LT,Lithuania,1974,281.14855774798593,3063.2340082234973,35.328102571115004,305.0366895987031,284.4111409460932,261.9732202813252,292.3946669977798,277.77201792851906,258.62677598736366
LT,Lithuania,1975,278.3506889808351,3948.37321079351,15.380239651409013,301.76572713695407,281.464981265689,255.42682153838547,290.98695027089434,275.11115272428793,246.2129503747763
LT,Lithuania,1976,279.0000410882734,3936.406627620382,51.64673366855172,302.0387966486651,282.5025159823344,258.9605190756355,292.6798750694303,275.2740910779429,247.09897679611333
LT,Lithuania,1977,278.7232575960912,3813.5961790370066,19.41334235889237,302.04848316075436,281.9743400598088,254.99932623169067,291.82932135777736,275.4793970597812,247.7241209389437
LT,Lithuania,1978,280.2532303326316,3352.006816776231,34.62639568994591,303.74043125966455,283.65843125567255,260.16402229702385,291.8238393111417,276.8397183875526,253.05190101045434
LT,Lithuania,1979,280.17439672255034,3417.817773230394,48.915223396823436,306.4598050091069,283.39239634933887,253.3755312635667,293.61167401100784,276.9140651788637,246.2106375101379
LT,Lithuania,1980,280.5072155953235,3313.275813279961,34.38251283966673,305.34550433595064,283.78601242342864,258.63630689046056,292.22203091690943,277.06242310834733,254.5979041914976
LT,Lithuania,1981,281.80468601405823,2830.539467724611,33.968419666935446,303.00744977761735,284.9925956657997,261.81189276303724,291.0440519120638,278.6010834879978,256.2022839665939
LT,Lithuania,1982,280.9777703946139,3119.758858368566,45.13841560471546,305.27748842351224,284.24445269304556,259.46445113870755,293.2655602157728,277.685665423923,252.44796417087412
LT,Lithuania,1983,280.41729071788166,3144.3298570675274,14.458879543503368,304.51525325863435,283.2702199122012,258.41800171756273,290.9766839748991,277.53920219035837,250.16885491002643
LT,Lithuania,1984,279.15275646473424,3657.7579764718357,14.788771058567415,300.71678088994497,282.20920940336845,258.4485297305369,291.0651708206635,276.05132285772436,252.9180596459689
LT,Lithuania,1985,280.75050009322524,3234.5616085294537,40.873657554444016,303.1173203047086,284.08844807169044,260.7979555799583,292.1774315555954,277.29855048505095,254.1090793091076
LT,Lithuania,1986,280.03789791179713,3506.9122276328626,52.40310850109208,304.10975816426384,283.3394647419587,257.84421773751023,292.1825971273218,276.68783427253015,248.24551822948553
LT,Lithuania,1987,280.3764678797506,3322.377821961025,40.25286072365216,302.8257928902408,283.72025640677373,255.02599839266117,291.5801344969934,277.04576806427605,248.52107118995409
LT,Lithuania,1988,280.7992371380706,3191.6674247568735,41.2845365052819,304.9398065759815,283.9760497769063,261.89529490107253,292.9866967961479,277.5648261238479,255.5369181357869
LT,Lithuania,1989,280.305612620182,3366.671902847422,39.80131309426823,302.7570266980133,283.41393871432297,259.6299869870501,291.96541210893434,277.06626646921325,249.5587877750465
LT,Lithuania,1990,280.64578888260075,3193.9037667718903,24.440139759581257,301.5164600698166,283.65110642306826,260.4983305059866,291.99024740207994,277.582886651916,254.66429658861864
LT,Lithuania,1991,280.25018538684554,3334.997417908775,35.09295377403478,304.3517550674927,283.35461801737665,254.7665316272961,292.9750416720192,277.1426425980602,247.17022918059638
LT,Lithuania,1992,279.5141221244544,3658.7523484586436,39.99977324735643,302.75998750454903,282.74021158299416,257.1090829012536,292.4975790542079,276.10384587528154,248.81800822294292
LT,Lithuania,1993,279.65961579971,3536.685199401994,26.25449713517469,305.11018350835377,282.78558587031154,262.10877224555543,291.9461218358026,276.44391228800976,254.8270694143645
LT,Lithuania,1994,278.4340113534782,3943.851650122313,14.401319914052685,303.17343518604775,281.67961736315425,248.60951538966177,292.70644963946916,275.04411761911496,243.3425407998994
LT,Lithuania,1995,279.6408254527109,3452.2991498930887,6.712797054479552,300.5824685301722,282.5833691162816,258.97174108876396,289.34798844217676,276.6476159295015,251.86682591569325
LT,Lithuania,1996,278.95219150797686,3934.942925515198,67.4432697046705,303.93416519859557,282.2403584696224,255.50473642928768,293.69291052603825,275.5212769531468,249.1056364920963
LT,Lithuania,1997,278.6424095270627,3852.5125182890015,20.085972024475655,302.1068464104895,281.88399033171805,253.64567449297948,290.9037692345492,275.30365507436034,247.73705117948862
LT,Lithuania,1998,280.6843134539468,3411.4721911280553,96.80306950372214,306.5074995177488,284.10258480767004,255.35174302244243,294.3799561783627,277.09648819443794,250.29301798849315
LT,Lithuania,1999,280.17177311592553,3221.113449074506,4.683851251739899,298.6365782053017,283.1832946012333,264.4124850449692,288.68309161154787,277.09510600494,255.4407683159509
LT,Lithuania,2000,280.81591627209673,3094.4979728125904,21.917281559199367,302.3740949482104,284.1009715558972,257.9599765381469,290.1933513067965,277.5145292410442,252.58959342988783
LT,Lithuania,2001,279.58049724031093,3633.8019776527062,47.945451890984735,304.121738663538,282.9521090940172,255.78185216321646,291.85528635721573,276.04591349053806,249.33799101467542
LT,Lithuania,2002,280.89371848086665,3054.704363091366,18.552275233036802,301.12399703833023,284.00711728574953,264.63952420310136,290.1828342505853,277.74949355507084,260.2338729437319
LT,Lithuania,2003,279.80025966171445,3484.107837854736,31.41671317638913,303.5646589769884,282.8422787937337,259.40725030730727,292.9483556616298,276.61288621774514,250.28266603863534
LT,Lithuania,2004,279.88513308781876,3481.528805406646,28.070150842426102,303.80767541086846,283.09876330225364,261.38479745144264,291.5976003822034,276.57937663061887,254.62332765164447
LT,Lithuania,2005,279.6069429942134,3586.8460380294728,28.200053933782748,301.9590042529803,282.95793297385575,254.6469162390002,290.6301962630529,276.1756803148799,246.23905026365034
LT,Lithuania,2006,280.6608600512066,3218.120066263419,37.642052640330235,304.292180896227,283.821053004719,253.40472784321506,292.53696160397504,277.4264327215949,246.86260824872937
LT,Lithuania,2007,279.2753666235685,3690.731591991704,27.58350345860201,303.51213850371335,282.3288709058442,249.55841168497977,292.7696408673883,276.13402867672323,243.3213280551296
LT,Lithuania,2008,279.68645115574753,3513.145643735854,24.45567925675234,302.78481852301763,282.7628615634956,263.22825376423197,293.3661133630705,276.64825677203186,258.24519095164123
LT,Lithuania,2009,281.0377063858812,3055.9531286391048,30.61927739956054,303.5667143967443,284.2063573638771,263.99547813858715,293.32190613950013,277.8851659291502,260.4462681079929
LT,Lithuania,2010,278.7654379049952,3934.2965480208104,33.675528659890524,301.4905393257425,282.0098884177228,259.1799765257399,291.894107986943,275.37104802585503,252.47381661091703
LT,Lithuania,2011,282.15126329500276,2855.4425898888944,96.4875205684007,306.8264384980322,285.4511696280109,266.9126270509309,295.0533496602775,278.7979907460697,263.2478384514802
LT,Lithuania,2012,280.6150498833335,3140.424458976346,12.294472311364505,300.5649117798788,283.70771191333745,265.2294851299766,290.45578239165235,277.5879645916059,260.60412259150286
LT,Lithuania,2013,280.61287620801596,3324.7181160107502,61.62944574683681,303.4105120992084,283.75025855568015,260.48782589801186,293.5058765784481,277.40518203205437,256.2274171512681
LT,Lithuania,2014,280.96100659954817,3112.911043696549,30.435047200129826,302.41958508907476,284.1328052372104,261.019747482324,292.01703409790844,277.80632653737234,255.41813004559313
LT,Lithuania,2015,279.84962645180735,3580.155769240199,50.46352545962677,304.53444719590095,283.1795233113246,253.553864896184,292.6242558519457,276.36399136679336,244.4318588840644
LT,Lithuania,2016,279.8562805244363,3565.6027998485165,64.37261932250055,305.8869948462117,283.0052783152866,254.40366514034642,293.1084614331891,276.607130153369,248.88248331822268
LT,Lithuania,2017,280.2999537630088,3284.3349978033084,15.661337637500932,301.12655147672524,283.2244959806614,257.62767083684673,291.16274292284714,277.2469113698681,250.39268529834948
LT,Lithuania,2018,280.66541973573,3184.129963051783,26.331872722819575,301.48524014594426,283.6552901929376,260.54183642564385,292.03627833636546,277.65060221611606,255.7861662048233
LT,Lithuania,2019,281.39716138193876,2982.736779271935,42.20306830180361,303.27561589097274,284.50938709092236,262.1219231823956,293.46423808640856,278.25648027687026,257.0622695666094
LT,Lithuania,2020,278.72678130302313,3905.282089019211,35.73362187994916,304.25981127450245,281.82692508121136,258.7414296622032,292.7687996927709,275.4667999533493,254.00777301928315
LT,Lithuania,2021,278.6815874820859,3901.164919154997,27.61554508254163,302.3922808124138,282.0025558115812,248.65013008472653,291.1459708888474,275.29254323891115,243.60924527682903
LT,Lithuania,2022,282.07843636184356,2748.6887507373904,50.032748487845666,303.6801674016914,285.21574472374573,266.7176459113022,291.9701962130065,278.93606570867064,262.8339252358116
LT,Lithuania,2023,281.7304199612411,2880.78728849106,45.25656594850463,304.01669407584643,284.7400894485085,265.41256373412773,293.6108496721013,278.64025149950606,259.810323604325
LT,Lithuania,2024,279.9751219770316,3320.799763231064,7.5740910487602475,300.81546193966017,282.8410181120123,262.5030032916576,290.0972264024507,277.1061267099741,257.50844525948673
LT,Lithuania,2025,280.44414463906395,3187.4396940404854,12.053633092100114,301.37722182935806,283.3562486051726,261.3321440933682,290.7208206296823,277.4186914367529,256.0747328944293
LT,Lithuania,2026,280.02842683516764,3458.660111921702,40.24692752848851,303.6343876407381,282.90720439968925,256.04889127867136,292.8230982824146,277.05203801574584,248.25274239983997
LT,Lithuania,2027,278.72242691843456,3847.572629659033,24.563093362505093,303.93137084908386,281.9371754538975,253.8003194121087,292.8436425019114,275.36344129942205,247.15081665953534
LT,Lithuania,2028,279.79217441492847,3530.9018291687835,40.03629636139729,304.54303211592685,282.866450105605,256.17785695854207,292.6346702081532,276.5735084261946,250.43426146160448
LT,Lithuania,2029,281.5163642625354,2854.7836498419833,26.236047887387237,301.6363160799012,284.5537274111947,264.32950309096975,291.306129628329,278.49799524725097,257.6550287287415
LT,Lithuania,2030,282.02934807826387,2860.943979981069,79.74718373279822,306.6283311765525,285.50014625073095,257.5436061537368,293.9966039406862,278.5783218720245,253.11705334700588
LT,Lithuania,2031,282.13670220376935,2693.263016946183,36.81594743968197,302.8066157400675,285.42222177890494,267.2393796382557,292.30613178976546,278.8820427799104,261.23101378977935
LT,Lithuania,2032,281.24591929846827,3128.0609373721495,67.21269939806497,306.24542407702586,284.70846004788194,262.75733294289415,295.16442913100684,277.65612618894517,254.25741352131115
LT,Lithuania,2033,280.75898990037615,3313.874319191179,88.71628531951984,306.8481185829716,283.80344987848406,256.4274085473498,295.7795865412675,277.57554654638926,249.60365150384672
LT,Lithuania,2034,281.9574300191883,2753.9910008071256,33.56089575022318,305.33283911166797,285.08286332683633,267.1397671710033,292.3370655187332,278.7800668156407,258.7127686278006
LT,Lithuania,2035,280.1683032464919,3382.7413159386624,29.684700851157256,302.40768957337957,283.189711779079,257.8953237483285,293.17848495661354,277.06390102363065,251.5341519613757
LT,Lithuania,2036,281.0264631401782,3133.331004762283,46.993494610007005,304.1953055022042,284.20926490156484,260.9453819822978,293.27393423631725,277.82892992375423,254.83344277970855
LT,Lithuania,2037,281.833415279745,2737.937978583316,20.38546754449862,302.7660787568365,284.93558429965924,263.3272737259469,291.5041388997511,278.7011791936287,259.44436805686325
LT,Lithuania,2038,280.98635924576024,3046.8277344868943,19.702137130627143,303.9832519086313,283.95573861597285,259.6916152745862,292.67549794188767,277.9380308028024,255.68729847103828
LT,Lithuania,2039,283.0839733849544,2516.381610286881,66.34308190413658,304.6375018439604,286.2130101910273,264.3103352282652,294.36301869849376,279.9711572969835,260.88374214616897
LT,Lithuania,2040,280.15270543922907,3224.8945497029054,4.630159921500493,300.5340765881948,282.8652394970498,256.70551919777495,289.7093495730513,277.4612860045967,251.48326485029696
LT,Lithuania,2041,281.15583412107685,3127.064575975245,56.375660000939774,304.47738225738897,284.1478056881243,266.98305056275393,293.4590350212937,278.10199833502884,261.52689970445937
LT,Lithuania,2042,281.9634702687263,2901.109829370064,83.88896308246876,306.79526731490716,285.1313559544795,263.9957737082074,293.2455222183438,278.69315017720083,260.1134307553325
LT,Lithuania,2043,281.45621293397363,2931.855424192127,34.03765950886786,304.99118935333536,284.38584768270704,260.2727703189779,294.2088572580064,278.4486847067668,254.42561353767465
LT,Lithuania,2044,280.59182026609915,3502.6454610149112,98.1312117167937,306.7033618153727,284.18286652863264,251.36557652597298,294.35160104956475,276.9257975205002,246.59564270431258
LT,Lithuania,2045,281.00386311725674,3130.289223639949,30.878251286153162,301.3983931116639,284.25530498587665,256.98049399191586,291.4363686196495,277.7730581461351,251.2175305039355
LT,Lithuania,2046,280.17037529697933,3410.3965725656653,30.20447535036795,300.77896324134247,283.37038492123764,258.14869546731535,291.11423420766346,276.9684536790291,252.51596838837594
LT,Lithuania,2047,280.5027977011815,3424.0000524713064,63.4681417672133,306.51719943463667,284.01330550592013,251.11256086756677,293.5778098184287,276.9228090796555,242.53227927267466
LT,Lithuania,2048,281.62426133148057,3089.521581763064,104.96463939425354,305.54126842691346,285.0118417304437,260.1562901581089,295.45104424869277,278.2079234422513,251.28722243703942
LT,Lithuania,2049,279.50341168316135,3688.0765258888687,59.37866610795936,305.9886221143574,282.79525313418924,256.88800208237535,293.99816350413664,276.1048681352128,246.50852688648547
LT,Lithuania,2050,282.4045807374407,2686.642161370718,65.7740598292927,306.1743717510906,285.57094688874344,261.68772175547326,294.0285004588487,279.1769691735576,258.14608966200996
LT,Lithuania,2051,280.7136624394071,3201.6807639907515,40.491195198525716,305.66742089198254,283.76461725252403,259.4521362784271,293.2274180952984,277.59702461950013,255.3306821903886
LT,Lithuania,2052,280.8637166291632,3156.6828411067,35.78111271934826,305.6683880079081,283.84312963588087,254.6135107818891,294.25172985370017,277.82425674487973,248.11488429605527
LT,Lithuania,2053,279.76796935680545,3448.9924328347943,18.605315073316916,302.2525846898205,282.5850669938757,263.8681636566819,291.93248959322915,276.87692684403225,257.4151825367018
LT,Lithuania,2054,281.0247302448163,2979.2485011679587,10.791103738638155,301.81870681002215,283.8458598171671,264.8954817386769,291.8866513281968,278.22226797454283,260.96737461566215
LT,Lithuania,2055,279.6998066435711,3517.122443652025,23.543995029304817,302.86020351859145,282.75526456520356,256.0998129160143,291.59429539858644,276.51078272000495,247.98271332730866
LT,Lithuania,2056,280.70299261172863,3132.0408950422884,20.749287427509504,304.26572157329264,283.53681902500875,267.34881353318286,292.84506874988267,277.8236109286827,262.0974550252813
LT,Lithuania,2057,280.489970796598,3369.652867128567,63.538090645751694,306.1332159648682,283.5562861635602,258.9105036450707,295.1600378462074,277.2648756747609,252.70002370840876
LT,Lithuania,2058,282.0718008120699,2755.352539316282,39.412645890401116,303.86043351844444,285.3166409077047,257.9556461143135,292.2871314153215,278.8001583554734,253.23658561580035
LT,Lithuania,2059,280.16925203981583,3432.1782194296875,40.8970967612994,302.80394970992944,283.1542839338393,259.1630286531603,291.8410894070142,277.1403081904247,253.0943056643784
LT,Lithuania,2060,280.3108800173931,3414.456355988057,51.531830642045676,304.5232128164642,283.37295544033987,255.87609979914276,292.5382444310504,277.1334891663231,246.30142491018597
LT,Lithuania,2061,279.88618312492235,3413.556322071053,18.989282535709517,301.2249436963567,282.7442280147535,259.71409379369146,291.95464542159374,276.90093810083965,254.02434599415025
LT,Lithuania,2062,282.2715643692308,2904.828412333143,115.43634520696597,305.8012506022763,285.6801723191875,258.6467252158326,293.1120707215003,278.77498848813474,254.11655072937987
LT,Lithuania,2063,281.8595567244601,2763.2842900938276,30.349607813490337,305.6444764678299,284.84149328733,268.90408010374256,292.9992304433479,278.8610584856611,260.8741955313995
LT,Lithuania,2064,282.043631372078,2755.919004383196,36.296206760810705,302.44472607120844,284.84898454073743,261.67766270805356,292.9215237360902,279.186828227318,257.6923931411148
LT,Lithuania,2065,282.079123273887,2614.6724781271046,14.607886798223893,301.1374426375551,284.93612027860013,269.46838059034195,290.41752319992696,279.2541587508611,263.80865238899247
LT,Lithuania,2066,281.20078761891244,2980.940325452825,29.12963344876305,303.06844361166014,283.99753143239354,257.55441731740245,293.1632269285218,278.3485904369004,251.16932028256596
LT,Lithuania,2067,280.91533262980266,3120.5747176723344,32.34584678477415,303.0375184063247,283.8616529075444,261.5486342025712,293.338718668096,277.9348053155745,255.22539174607482
LT,Lithuania,2068,279.70210216701514,3460.0874913266816,14.651453384272198,302.1190195217905,282.773015096285,259.11625270501713,292.3391081383336,276.57799304847555,251.14455411514615
LT,Lithuania,2069,280.9915836708731,3141.5289123113516,34.5120176965347,302.69648740783487,284.2275875914912,260.9900021731371,291.3089381280043,277.7436457931466,256.0506975604101
LT,Lithuania,2070,279.48943818099775,3644.796959569426,31.318318519482343,301.9728009466031,282.5271529625686,260.1829134194079,292.85560788192777,276.3599761518354,250.12433561155103
LT,Lithuania,2071,282.03573598042004,2928.6758986793725,86.78037712401557,306.4266984640002,285.1968882548066,261.51637278139174,294.5709083593977,278.8002255515975,256.84208036151915
LT,Lithuania,2072,281.9302662555994,2822.1941245233634,38.74278840872458,303.9830994618315,284.89663944812133,266.5282991499472,292.881383777548,278.95525420474246,263.3056983977236
LT,Lithuania,2073,280.7158260700398,3221.410514705712,45.86597096513897,304.6608661281275,283.86344638073155,258.46798338016856,293.45822079730357,277.4731198256259,253.03912556502289
LT,Lithuania,2074,281.6118055296845,2899.119322307933,30.82980608839688,303.1405094974838,284.62418365131913,259.74024754866355,291.9059098890133,278.61860062704477,254.4598042433248
LT,Lithuania,2075,280.5550100292501,3133.2170305444433,11.683451939428476,300.86352175677916,283.73979236333673,249.89273030834346,290.82038855070357,277.424260259162,244.14970311385127
LT,Lithuania,2076,280.5709286583334,3330.7845743628004,53.21602508870398,303.9414754038533,283.7000599657652,262.423576136118,294.05092777961914,277.388248723846,256.2709216986039
LT,Lithuania,2077,280.782958586596,3179.3903309459033,24.739831779989196,301.26519324720294,283.5874460684936,248.02046293572798,291.72483156659155,277.8948802728661,243.02787798204162
LT,Lithuania,2078,282.09304174976455,2634.366981534678,16.613104045535103,302.76850829110697,285.1065370596815,263.7193203348176,291.19388074486756,279.09569777429687,259.11774888478794
LT,Lithuania,2079,280.38963898684597,3414.3582601556654,79.72320388563314,307.0467766438074,283.67461428815506,252.5974807004857,293.44243877605896,276.9927624774936,246.93735291866608
LT,Lithuania,2080,280.1969660366716,3343.1935372214098,26.38885060429412,303.57879501465493,283.0554380637751,259.211867251961,291.9275718076617,277.2463104385759,251.1119441077789
LT,Lithuania,2081,280.22183881189113,3260.678332541143,7.871721596527862,299.2305308277896,283.1516078432044,251.478733565982,291.3826628362279,277.1784217822501,246.14932532311911
LT,Lithuania,2082,282.3100943606461,2744.55392147036,67.9391539129318,305.376729350572,285.261167904872,267.99708519748157,295.0181507573357,279.27743070993495,263.6892175473848
LT,Lithuania,2083,281.28957446565283,2927.7155342381157,16.92932496593762,300.11799252466426,284.0199466413221,260.84631563370283,290.71886068597246,278.46611646892336,254.45720130141453
LT,Lithuania,2084,280.70268956752375,3264.079914480268,45.33504994915904,303.2125562622948,283.8069540588207,260.8928609153021,292.08955203871324,277.562948171412,256.5251983969126
LT,Lithuania,2085,280.92731802274716,3161.8725617760856,46.61294735332208,304.0958909686822,283.9777355366681,263.55828616520944,293.81713858559266,277.86019787252474,254.30748755473792
LT,Lithuania,2086,280.87821188192345,3376.387382108287,106.61661676741534,305.8791923561677,284.1757908048282,260.4399818934037,295.0201874622241,277.55494680658825,253.6271730667093
LT,Lithuania,2087,279.7148815654532,3721.564667549665,60.72226937608097,303.5556330748768,283.05064776577103,256.0117139007814,293.5846521062932,276.3202725808063,245.3272882792688
LT,Lithuania,2088,281.9962191753447,2835.3871646032067,50.76838355308165,304.48745291546624,285.4934514791237,260.4874195395853,291.3402190885901,278.5634956525756,255.87118029649895
LT,Lithuania,2089,282.1516683509467,2998.794500270915,126.5065053101186,306.2546724249921,285.45721357808554,261.0033948028994,294.7487771507024,278.7115211136214,253.31006705537197
LT,Lithuania,2090,281.79219628877286,2881.7150759508913,53.999889091483965,304.19774050619367,285.046866581888,264.6955819071288,293.54290772109084,278.5452135732186,260.0982751089922
LT,Lithuania,2091,281.5375551794713,2928.6628044107674,42.08524406350931,303.48855218008464,284.7350299892203,252.69014798311835,293.10225765571613,278.3732570001291,246.55822276536458
LT,Lithuania,2092,281.43169638785355,2882.7772268759286,29.33468152544735,307.1948820245063,284.24024432715504,266.9117787936483,295.02809199453856,278.5010520402007,261.62657321231075
LT,Lithuania,2093,281.77421897964416,2857.139199074795,30.05811499819713,300.8566661806895,284.80687594502126,264.82762585548886,291.38085849810034,278.7616991585567,258.0505058436266
LT,Lithuania,2094,281.03296979310227,3028.9985201184018,20.29370541784484,303.3193301301117,284.01011230038455,266.81448502797247,291.0443269712823,277.9890272086245,259.04741216360145
LT,Lithuania,2095,281.3840678956277,2992.786058579975,38.92389276515924,302.9037485210713,284.48659478464543,263.27183344936884,292.37717967350676,278.2001009008018,258.8909560306126
LT,Lithuania,2096,282.23303889623605,2780.5020881812175,67.07362864379445,305.15908781975253,285.4671346244933,264.6409984413731,293.03301798974,278.9839864370326,260.5574553195936
LT,Lithuania,2097,283.30504329348304,2536.217449285068,113.51779554970373,308.0695135923555,286.4800421532509,263.7192177009573,296.2584129558386,280.1156240946762,260.05044491611693
LT,Lithuania,2098,281.6570876337229,2886.6244700875923,33.33164178937749,302.4421040568833,284.5571617431191,266.4455582956397,291.706243565671,278.73493425629346,261.79314209967606
LT,Lithuania,2099,282.60384578276296,2581.7312512967014,53.85728907068245,305.149817022907,285.70967195543625,268.6695748029464,294.0345038418188,279.56391098931056,264.4596113984483
LT,Lithuania,2100,282.37394274737505,2811.0780759455292,93.79850364926193,305.52154985150514,285.61761718714456,262.0344578678031,294.79051892952765,279.109494880654,256.80727735984044
LU,Luxembourg,1950,280.6629520637848,3151.470879242273,35.76549760640229,304.9464324990146,284.0936619762506,259.36921429735423,292.31508913836063,277.43509776457046,254.69601362203562
LU,Luxembourg,1951,280.99306768133323,3035.082262157569,47.70224993366921,304.49551687850203,284.27623579301064,266.74749482493223,292.8591781554768,277.9661251801022,263.35386710868346
LU,Luxembourg,1952,281.46643713125997,2905.787810603602,55.663733482234655,305.64005443891506,284.8584072704716,266.54531033291187,294.28880446600783,278.31659931260333,258.32891740718514
LU,Luxembourg,1953,280.82387387133633,2994.399664892223,9.774032685865778,300.3316402383304,284.1463058307359,267.2574802566314,289.2188144335099,277.7471912088098,261.5740010946434
LU,Luxembourg,1954,281.4564021705998,2773.0095502931727,11.984586403883275,300.3195913835197,284.55988079376334,267.53449383345105,289.38853630421414,278.5843199873706,263.33366337718485
LU,Luxembourg,1955,281.1545027871599,3053.009139897309,60.25546489870679,306.3775172826508,284.66301028805805,263.8868119873826,292.56096583856566,277.88000073761145,257.6204328767968
LU,Luxembourg,1956,281.0281403072728,2997.756911960076,36.306061799631784,305.75027176032717,284.23768549602516,265.80380045019615,291.9753374224772,278.064718762551,262.6340373072844
LU,Luxembourg,1957,281.4148652997541,2899.0932786201824,46.22869568803776,304.32273785627547,284.92618999481056,259.8019812913224,292.0647085341342,278.1607226480665,255.4778981524634
LU,Luxembourg,1958,280.25629100222443,3182.070341446869,8.529277698822396,299.56168605120723,283.36276790641864,265.0967645192735,289.3960487890455,277.37122704977185,261.71389631588266
LU,Luxembourg,1959,282.02093706964854,2684.4368153797996,42.73060004052596,304.2239338258437,285.4095964996872,267.1393864478273,290.80938767732766,278.885620958782,262.9447557487623
LU,Luxembourg,1960,280.38416797744577,3199.9849908857955,25.954795212350465,303.612547342833,283.68568142122905,264.8136797568102,291.69150979433465,277.35130975595035,258.96153154771736
LU,Luxembourg,1961,280.074100426391,3246.0893899165894,14.046691803586887,302.6120590951512,283.2165656866117,259.5216055215389,292.28188161229764,277.1664363726601,254.84708651655893
LU,Luxembourg,1962,280.7170648137402,3068.089710401955,19.923002314256912,302.0630471023727,284.0476372694534,262.30583372572454,291.6416607099402,277.68347303367705,255.90069376314494
LU,Luxembourg,1963,281.47159530207955,2877.1468515946144,46.49789406057113,305.2654091338172,285.067827334216,264.65729611628166,293.44800851472843,278.23130497135037,256.922908187796
LU,Luxembourg,1964,281.6165493089929,2734.3762190441694,22.79147939432946,305.4316219319954,284.9299108671818,268.10564378656693,291.3556028996288,278.5583805863663,262.6552433916913
LU,Luxembourg,1965,281.16484649243625,2924.7093452816025,22.044009227964935,301.89058032473486,284.4252590631005,265.7297072518778,290.53653232983345,278.11846892288634,261.8491178848449
LU,Luxembourg,1966,281.70233409356723,2843.59192220102,49.86000639202844,303.6310323779638,285.04572832605106,262.91979452527204,292.3487648147062,278.62991699912834,257.09503334116033
LU,Luxembourg,1967,280.1724065629812,3277.8242148703193,30.148070812898442,303.0820269214486,283.33335314389274,263.9382006811856,291.25684732099,277.2159632418405,258.67535387183455
LU,Luxembourg,1968,281.32504156384846,2857.1458456277132,17.928562332449197,300.48708702194523,284.51957105680276,267.4447863268653,289.6793179753274,278.3797745905493,260.90633575625975
LU,Luxembourg,1969,280.83139300198036,3045.161930252908,20.55629970010766,306.03419217973027,283.99774069101085,262.37501040091183,292.04272890862603,277.831881053444,256.3861520148237
LU,Luxembourg,1970,281.51456668300676,2845.2164935142764,26.648421823210104,301.64243663551554,285.25471063317184,260.85807720440266,290.2072248065867,278.08421899509995,256.18640432886144
LU,Luxembourg,1971,280.8162688724532,3095.7616586024915,43.17726204852562,308.2158772473082,284.1179489683994,266.62087553329724,294.7084722038325,277.75684924347627,261.2573526287618
