scenario,ssp,sp_code,nuts0,country,year,hdd_annual,cdd_annual,tas_annual
VNI,SSP3,SP370,CZ,Czechia,2027,2775.49259,67.15971,8.962351816210045
VNI,SSP3,SP370,CZ,Czechia,2028,2952.448705,22.027635,8.129049945355192
VNI,SSP3,SP370,CZ,Czechia,2029,2823.90974375,52.1933875,8.685289894977169
VNI,SSP3,SP370,CZ,Czechia,2030,2529.0293854166666,172.51432,10.278683352739726
VNI,SSP3,SP370,CZ,Czechia,2035,2694.6221170833333,37.2651925,8.979607978310503
VNI,SSP3,SP370,CZ,Czechia,2040,2832.72033625,50.1782375,8.768338189890711
VNI,SSP3,SP370,CZ,Czechia,2045,2473.5317220833335,41.284732500000004,9.756112811643835
VNI,SSP3,SP370,CZ,Czechia,2050,2437.3389116666667,168.67846749999998,10.818776732876712
VNI,SSP3,SP370,CZ,Czechia,2055,2199.645205,190.44353208333334,11.569592170091324
VNI,SSP3,SP370,CZ,Czechia,2060,2746.5664925,29.62054,8.672226377504554
VNI,SSP3,SP370,DK,Denmark,2025,2664.2728583333333,22.615305,8.952024375570776
VNI,SSP3,SP370,DK,Denmark,2026,2250.984606666667,4.64074,9.887241152968036
VNI,SSP3,SP370,DK,Denmark,2027,2526.8693575,3.782282499999999,8.977671673515982
VNI,SSP3,SP370,DK,Denmark,2028,2634.7252341666667,0.6396799999999994,8.616408405054644
VNI,SSP3,SP370,DK,Denmark,2029,2377.0972691666666,6.330495000000001,9.63002505936073
VNI,SSP3,SP370,DK,Denmark,2030,2251.97181625,6.1199025,9.786107003424657
VNI,SSP3,SP370,DK,Denmark,2035,2342.1353125,1.1371349999999998,9.521075714611873
VNI,SSP3,SP370,DK,Denmark,2040,2341.3996370833333,6.065790000000001,9.599985697859745
VNI,SSP3,SP370,DK,Denmark,2045,2191.2809004166666,12.698615,10.054631551369864
VNI,SSP3,SP370,DK,Denmark,2050,1962.8514066666667,59.58416,11.427953566210045
VNI,SSP3,SP370,DK,Denmark,2055,1903.4391475,17.3838875,11.132152308219178
VNI,SSP3,SP370,DK,Denmark,2060,2146.72257125,4.7504375,10.041117453324226
VNI,SSP3,SP370,EE,Estonia,2025,3523.2283883333334,26.863735,6.649093539954339
VNI,SSP3,SP370,EE,Estonia,2026,2890.821855,26.2925425,8.56779183675799
VNI,SSP3,SP370,EE,Estonia,2027,3780.108976666667,2.505350000000001,5.515377294520548
VNI,SSP3,SP370,EE,Estonia,2028,3684.8862445833333,9.203837499999999,6.119506135018215
VNI,SSP3,SP370,EE,Estonia,2029,3222.2487458333335,12.603,7.343282478310503
VNI,SSP3,SP370,EE,Estonia,2030,3383.992153333333,6.768672499999999,6.742522464611872
VNI,SSP3,SP370,EE,Estonia,2035,2988.7656625,10.398120000000002,7.9850871689497716
VNI,SSP3,SP370,EE,Estonia,2040,3407.58018125,2.489695,6.693269091530055
VNI,SSP3,SP370,EE,Estonia,2045,2913.5633391666665,34.3704225,8.432883316210047
VNI,SSP3,SP370,EE,Estonia,2050,2549.21325375,79.50470083333333,9.97913935502283
VNI,SSP3,SP370,EE,Estonia,2055,2175.531445,44.554652499999996,10.873274380136985
VNI,SSP3,SP370,EE,Estonia,2060,2970.952819583333,11.719085,8.181215223132968
VNI,SSP3,SP370,FI,Finland,2025,4567.428544583333,8.530637499999997,3.459303123287671
VNI,SSP3,SP370,FI,Finland,2026,4000.6918166666665,10.2402375,5.056940351598173
VNI,SSP3,SP370,FI,Finland,2027,4527.371414583334,1.0486600000000008,3.3851829851598176
VNI,SSP3,SP370,FI,Finland,2028,4756.482042916667,11.415949999999999,2.9975656819216754
VNI,SSP3,SP370,FI,Finland,2029,4316.951338333333,13.301095,4.155439923515982
VNI,SSP3,SP370,FI,Finland,2030,4458.7189520833335,3.217595000000001,3.672665611872146
VNI,SSP3,SP370,FI,Finland,2035,4049.1713870833332,13.59573,5.064816536529681
VNI,SSP3,SP370,FI,Finland,2040,4344.68431375,2.349595,4.0163427094717665
VNI,SSP3,SP370,FI,Finland,2045,3882.5250641666667,9.8274925,5.330626144977169
VNI,SSP3,SP370,FI,Finland,2050,3570.836713333333,35.0612325,6.558119538812785
VNI,SSP3,SP370,FI,Finland,2055,3196.5169291666666,11.3644725,7.229811007990867
VNI,SSP3,SP370,FI,Finland,2060,3801.7640104166667,15.0039525,5.854142087887068
VNI,SSP3,SP370,FR,France,2025,2084.3236358333334,68.8121775,11.143526590182649
VNI,SSP3,SP370,FR,France,2026,1706.9993104166667,124.110015,12.471700430365296
VNI,SSP3,SP370,FR,France,2027,1756.39061625,96.8583125,12.146593665525115
VNI,SSP3,SP370,FR,France,2028,1894.2454833333334,29.782072499999998,11.259104518442623
VNI,SSP3,SP370,FR,France,2029,1942.5120970833334,54.283827499999994,11.402153793378996
VNI,SSP3,SP370,FR,France,2030,1696.9246754166666,231.0076858333333,13.101760562785389
VNI,SSP3,SP370,FR,France,2035,1774.0514575,82.5973525,12.10027461757991
VNI,SSP3,SP370,FR,France,2040,1879.99012375,102.4670725,12.099696911429874
VNI,SSP3,SP370,FR,France,2045,1738.1223191666668,120.19410500000001,12.359891448630137
VNI,SSP3,SP370,FR,France,2050,1598.2022445833334,254.2760175,13.615837194063927
VNI,SSP3,SP370,FR,France,2055,1681.01172625,121.88672249999999,12.645664804794519
VNI,SSP3,SP370,FR,France,2060,1844.78490875,78.7453225,11.78865462773224
VNI,SSP3,SP370,DE,Germany,2025,2724.87001125,79.32629,9.349280805936074
VNI,SSP3,SP370,DE,Germany,2026,2215.4026404166666,60.768989999999995,10.542443816210046
VNI,SSP3,SP370,DE,Germany,2027,2426.18633375,47.1134725,9.74486627283105
VNI,SSP3,SP370,DE,Germany,2028,2646.1516191666665,11.529065000000001,8.81464303734062
VNI,SSP3,SP370,DE,Germany,2029,2495.05238625,36.18746,9.555212898401827
VNI,SSP3,SP370,DE,Germany,2030,2226.554239583333,112.21521,10.873807238584474
VNI,SSP3,SP370,DE,Germany,2035,2366.0870683333333,25.031814999999998,9.772909893835616
VNI,SSP3,SP370,DE,Germany,2040,2466.245874166667,31.8540775,9.690755006830601
VNI,SSP3,SP370,DE,Germany,2045,2164.930315416667,57.5075775,10.63820152283105
VNI,SSP3,SP370,DE,Germany,2050,2118.2403829166665,165.7689975,11.63773158675799
VNI,SSP3,SP370,DE,Germany,2055,2025.362355,87.2803775,11.413321198630138
VNI,SSP3,SP370,DE,Germany,2060,2392.4144829166667,29.51367,9.645073339025501
VNI,SSP3,SP370,EL,Greece,2025,1259.5834629166666,236.54559125,14.756884478310504
VNI,SSP3,SP370,EL,Greece,2026,1095.3888504166666,315.65459166666665,15.705225713470318
VNI,SSP3,SP370,EL,Greece,2027,1197.8451383333334,480.27771666666666,16.033358972602738
VNI,SSP3,SP370,EL,Greece,2028,1151.2989095833334,333.9108195833333,15.701005511156648
VNI,SSP3,SP370,EL,Greece,2029,1164.3047916666667,380.0972041666667,15.754956097031963
VNI,SSP3,SP370,EL,Greece,2030,1163.7349075,461.40539291666664,16.180428261415525
VNI,SSP3,SP370,EL,Greece,2035,1076.21827875,326.21453958333336,15.865967569634703
VNI,SSP3,SP370,EL,Greece,2040,1194.81099375,447.6885525,15.925869107468124
VNI,SSP3,SP370,EL,Greece,2045,962.2718287499999,400.37770083333334,16.629396061643835
VNI,SSP3,SP370,EL,Greece,2050,1200.35358625,442.28457375,16.146774433789954
VNI,SSP3,SP370,EL,Greece,2055,876.50723625,596.2152570833333,17.525394190639272
VNI,SSP3,SP370,EL,Greece,2060,1097.0598483333333,392.1777783333333,15.93470530737705
VNI,SSP3,SP370,HU,Hungary,2025,2414.786110833333,205.15359583333336,11.004461407534247
VNI,SSP3,SP370,HU,Hungary,2026,1909.950315,289.56924583333335,12.969484634703196
VNI,SSP3,SP370,HU,Hungary,2027,2168.0914220833333,302.48155083333336,12.068830394977168
VNI,SSP3,SP370,HU,Hungary,2028,2274.55509375,140.339305,11.162752700364297
VNI,SSP3,SP370,HU,Hungary,2029,2201.78424,188.20325708333334,11.39453810958904
VNI,SSP3,SP370,HU,Hungary,2030,2000.8185725,357.09980125,12.942935190639268
VNI,SSP3,SP370,HU,Hungary,2035,2110.718082916667,171.7245625,11.83741741438356
VNI,SSP3,SP370,HU,Hungary,2040,2211.5408491666667,264.386745,11.973696360428052
VNI,SSP3,SP370,HU,Hungary,2045,1846.9801045833333,140.78724,12.524565105022832
VNI,SSP3,SP370,HU,Hungary,2050,2013.2635316666667,374.00391625000003,13.25566629109589
VNI,SSP3,SP370,HU,Hungary,2055,1614.71298125,464.70270458333334,14.506273918949772
VNI,SSP3,SP370,HU,Hungary,2060,2116.2132366666665,97.3426575,11.279118759107467
VNI,SSP3,SP370,IE,Ireland,2025,2166.4283083333335,0.46004250000000013,9.770923992009132
VNI,SSP3,SP370,IE,Ireland,2026,1944.2999166666666,0.7582150000000007,10.532104688356164
VNI,SSP3,SP370,IE,Ireland,2027,2154.884972916667,1.1331125000000002,9.709353623287672
VNI,SSP3,SP370,IE,Ireland,2028,2150.4222325,0.8353200000000003,9.81596200136612
VNI,SSP3,SP370,IE,Ireland,2029,2000.9519954166667,3.6010100000000005,10.349442794520549
VNI,SSP3,SP370,IE,Ireland,2030,2113.89121875,0.3494149999999996,9.909525182648402
VNI,SSP3,SP370,IE,Ireland,2035,2018.4456379166666,0.0,10.125878229452054
VNI,SSP3,SP370,IE,Ireland,2040,1977.95292375,4.603765,10.456545878870674
VNI,SSP3,SP370,IE,Ireland,2045,2029.63936375,4.8380825000000005,10.318016557077627
VNI,SSP3,SP370,IE,Ireland,2050,1825.07878875,10.058220000000002,11.049798850456622
VNI,SSP3,SP370,IE,Ireland,2055,2147.74868375,7.276757500000001,9.955026688356165
VNI,SSP3,SP370,IE,Ireland,2060,1864.249915,1.2021824999999993,10.666468805783243
VNI,SSP3,SP370,IT,Italy,2025,1733.78306375,144.688975,12.803612302511414
VNI,SSP3,SP370,IT,Italy,2026,1448.0425470833334,199.71767166666666,13.985019496575344
VNI,SSP3,SP370,IT,Italy,2027,1432.993815,263.02620291666665,14.236521712328768
VNI,SSP3,SP370,IT,Italy,2028,1565.4528216666668,109.30136499999999,13.084694312386155
VNI,SSP3,SP370,IT,Italy,2029,1565.8021558333332,166.21395,13.349357848173517
VNI,SSP3,SP370,IT,Italy,2030,1404.6130770833333,374.3643775,14.916913101598173
VNI,SSP3,SP370,IT,Italy,2035,1408.1078045833333,182.08243041666665,14.031078763698629
VNI,SSP3,SP370,IT,Italy,2040,1557.3019545833333,229.13047250000002,13.894679700591986
VNI,SSP3,SP370,IT,Italy,2045,1382.8619391666666,190.147095,14.159856673515982
VNI,SSP3,SP370,IT,Italy,2050,1453.45633,245.50185583333334,14.373798502283107
VNI,SSP3,SP370,IT,Italy,2055,1250.5562070833332,337.5897225,15.282984547945205
VNI,SSP3,SP370,IT,Italy,2060,1489.6660820833333,162.32661000000002,13.485286872723133
VNI,SSP3,SP370,LV,Latvia,2025,3391.448675,53.145115,7.248737941780822
VNI,SSP3,SP370,LV,Latvia,2026,2796.7226495833334,25.900745,8.798029059360731
VNI,SSP3,SP370,LV,Latvia,2027,3657.88721875,6.88639,5.988656294520548
VNI,SSP3,SP370,LV,Latvia,2028,3523.2302741666667,14.807122499999998,6.633999545765027
VNI,SSP3,SP370,LV,Latvia,2029,3107.00276625,22.816707500000003,7.749903583333333
VNI,SSP3,SP370,LV,Latvia,2030,3256.7019995833334,14.757045000000002,7.182731109589041
VNI,SSP3,SP370,LV,Latvia,2035,2908.8277604166665,14.345282500000003,8.269928883561644
VNI,SSP3,SP370,LV,Latvia,2040,3309.83515375,7.2152224999999985,7.036294247495446
VNI,SSP3,SP370,LV,Latvia,2045,2819.3529620833333,42.77441,8.779208861872146
VNI,SSP3,SP370,LV,Latvia,2050,2555.6841133333332,76.78455,9.95387850456621
VNI,SSP3,SP370,LV,Latvia,2055,2189.6590433333336,77.7611875,11.015759272831051
VNI,SSP3,SP370,LV,Latvia,2060,2929.4043225,14.735920000000002,8.23539748406193
VNI,SSP3,SP370,LT,Lithuania,2025,3252.2760225,79.00589083333334,7.803730954337899
VNI,SSP3,SP370,LT,Lithuania,2026,2689.4457175,32.1517575,9.158348425799087
VNI,SSP3,SP370,LT,Lithuania,2027,3463.3387054166665,12.810662500000001,6.613083060502284
VNI,SSP3,SP370,LT,Lithuania,2028,3369.4106275,21.292965,7.162809025500911
VNI,SSP3,SP370,LT,Lithuania,2029,3002.3905620833334,33.6920875,8.13175777283105
VNI,SSP3,SP370,LT,Lithuania,2030,3118.5716958333333,20.058212499999996,7.647430158675799
VNI,SSP3,SP370,LT,Lithuania,2035,2829.1065883333335,18.791822500000002,8.573298663242008
VNI,SSP3,SP370,LT,Lithuania,2040,3167.1234591666666,13.060322500000002,7.514120014799635
VNI,SSP3,SP370,LT,Lithuania,2045,2680.6902483333333,47.709245,9.249086783105023
VNI,SSP3,SP370,LT,Lithuania,2050,2518.758193333333,74.06633,10.079586478310503
VNI,SSP3,SP370,LT,Lithuania,2055,2188.8914670833333,92.870645,11.078289121004566
VNI,SSP3,SP370,LT,Lithuania,2060,2804.6212279166666,21.0305175,8.617589338570127
VNI,SSP3,SP370,LU,Luxembourg,2025,2717.1873766666668,52.8501775,9.174020962328768
VNI,SSP3,SP370,LU,Luxembourg,2026,2264.8443745833333,60.778535,10.375942106164384
VNI,SSP3,SP370,LU,Luxembourg,2027,2390.8492708333333,46.6807575,9.8019951130137
VNI,SSP3,SP370,LU,Luxembourg,2028,2598.4149704166666,12.7196275,8.932358081739526
VNI,SSP3,SP370,LU,Luxembourg,2029,2551.3148275,31.638412499999998,9.330627135844749
VNI,SSP3,SP370,LU,Luxembourg,2030,2181.3597804166666,176.73268041666665,11.224468223744292
VNI,SSP3,SP370,LU,Luxembourg,2035,2375.945852916667,19.7172325,9.663617503424657
VNI,SSP3,SP370,LU,Luxembourg,2040,2464.54357625,34.9389075,9.709537695810566
VNI,SSP3,SP370,LU,Luxembourg,2045,2248.2700641666665,60.6136375,10.304467694063927
VNI,SSP3,SP370,LU,Luxembourg,2050,2107.696752083333,182.0131575,11.666670288812785
VNI,SSP3,SP370,LU,Luxembourg,2055,2146.620628333333,55.7782625,10.756739458904109
VNI,SSP3,SP370,LU,Luxembourg,2060,2383.2617283333334,45.547955,9.795148227459016
VNI,SSP3,SP370,NL,Netherlands,2025,2285.5326745833336,54.512969999999996,10.363076278538813
VNI,SSP3,SP370,NL,Netherlands,2026,1841.49890125,24.892269999999996,11.304349837899542
VNI,SSP3,SP370,NL,Netherlands,2027,2040.8920954166667,29.080442499999997,10.625801275114156
VNI,SSP3,SP370,NL,Netherlands,2028,2286.769285,2.7472475000000003,9.656243030510018
VNI,SSP3,SP370,NL,Netherlands,2029,2093.3173125,15.371695,10.479965236301371
VNI,SSP3,SP370,NL,Netherlands,2030,1883.9311229166667,45.508422499999995,11.453761721461188
VNI,SSP3,SP370,NL,Netherlands,2035,1977.55426625,13.43558,10.73753586757991
VNI,SSP3,SP370,NL,Netherlands,2040,1999.1529454166666,18.65837,10.873894127959927
VNI,SSP3,SP370,NL,Netherlands,2045,1865.7748829166667,35.228095,11.21215871347032
VNI,SSP3,SP370,NL,Netherlands,2050,1726.9749916666667,98.8274325,12.369119608447487
VNI,SSP3,SP370,NL,Netherlands,2055,1738.2080191666666,35.338635000000004,11.778544512557078
VNI,SSP3,SP370,NL,Netherlands,2060,1960.65333125,19.6798075,10.822855492941713
VNI,SSP3,SP370,NO,Norway,2025,4671.699991666666,0.0,2.7949959942922376
VNI,SSP3,SP370,NO,Norway,2026,4207.411444583333,0.0,4.075619410958904
VNI,SSP3,SP370,NO,Norway,2027,4404.065819583333,0.0,3.517204150684931
VNI,SSP3,SP370,NO,Norway,2028,4822.695952916667,0.0,2.4213796698542804
VNI,SSP3,SP370,NO,Norway,2029,4325.9908225,0.008017500000000233,3.781835608447489
VNI,SSP3,SP370,NO,Norway,2030,4393.418864166667,0.0,3.5498119063926943
VNI,SSP3,SP370,NO,Norway,2035,4200.7716316666665,0.3969250000000004,4.1531787043379
VNI,SSP3,SP370,NO,Norway,2040,4394.113645,0.10776749999999957,3.642536705373406
VNI,SSP3,SP370,NO,Norway,2045,4057.2723983333335,0.022834999999999717,4.50107794520548
VNI,SSP3,SP370,NO,Norway,2050,3734.3681933333332,3.1426349999999994,5.603669807077625
VNI,SSP3,SP370,NO,Norway,2055,3693.8719125,0.2389475000000001,5.4964832511415525
VNI,SSP3,SP370,NO,Norway,2060,3810.48197375,0.0,5.2418642213114754
VNI,SSP3,SP370,PL,Poland,2025,2907.69913625,122.53829166666667,9.050847769406392
VNI,SSP3,SP370,PL,Poland,2026,2330.0388191666666,58.9356775,10.344254151826483
VNI,SSP3,SP370,PL,Poland,2027,2795.6622391666665,40.0368375,8.772497865296804
VNI,SSP3,SP370,PL,Poland,2028,2913.3216354166666,28.97221,8.453635442850638
VNI,SSP3,SP370,PL,Poland,2029,2714.4548508333332,45.1575625,9.006332597031962
VNI,SSP3,SP370,PL,Poland,2030,2584.596759583333,68.93346916666667,9.57277760502283
VNI,SSP3,SP370,PL,Poland,2035,2550.17343125,30.763322500000005,9.472197619863014
VNI,SSP3,SP370,PL,Poland,2040,2774.71749875,33.541199999999996,8.826559686930784
VNI,SSP3,SP370,PL,Poland,2045,2337.564982916667,45.0966775,10.233643284246575
VNI,SSP3,SP370,PL,Poland,2050,2296.008620833333,149.489475,11.234659230593607
VNI,SSP3,SP370,PL,Poland,2055,1987.41027375,161.91992625,12.026736639269407
VNI,SSP3,SP370,PL,Poland,2060,2523.996885833333,26.3799775,9.386289211065574
VNI,SSP3,SP370,PT,Portugal,2025,963.9727233333333,273.72962958333335,15.438303228310502
VNI,SSP3,SP370,PT,Portugal,2026,773.4326166666667,421.19331416666665,16.782777525114156
