nuts0,country,year,month,tas,hdd,cdd,tasmax_max,tasmax_mean,tasmax_min,tasmin_max,tasmin_mean,tasmin_min
EL,Greece,2077,9,296.55353899912006,2.729255764967809,73.73062013263436,303.8581548256187,299.82252273440986,295.5738182728849,297.2067011702748,293.68955227167606,289.50274818231463
EL,Greece,2077,10,293.513639191752,12.340819521257329,28.8143189575972,301.376443213507,296.4730266778595,290.4239496160355,294.56596825810084,291.1567685092812,286.4344161651703
EL,Greece,2077,11,290.45218205029977,29.889114389199996,3.838815106581206,297.64176424852326,293.08680854972266,286.24769867532825,292.25848834943145,288.40975029977693,282.6484970607231
EL,Greece,2077,12,284.6276893256412,146.2464051203606,0.11133121041168703,292.9383985537241,286.8950154456968,279.1712668016585,289.0430946395632,282.60893985278506,275.44289448942175
EL,Greece,2078,1,282.1896885898127,204.04905740128618,0.003999512180453628,291.54478434093573,284.87278499009915,277.00326818909446,286.5021373893317,279.86769153512813,272.4549570843209
EL,Greece,2078,2,282.43031973427395,175.5626703805441,0.02074127775850954,291.8942820699826,285.50941393762554,279.7342917369056,285.51750858789933,279.9109508174696,274.25964734173186
EL,Greece,2078,3,286.8944751507087,67.44411623012535,0.5855932001584305,294.27770425389815,289.93162335010163,286.0561379923488,287.89586872688164,284.3092999313036,281.18817438116366
EL,Greece,2078,4,287.5736551571555,60.42148355788529,0.8563393121096388,295.0592628902761,290.38921007343157,283.6778364997664,288.58256645568554,284.9395535362695,279.1326661269591
EL,Greece,2078,5,293.26800791684127,8.948959027152952,19.96532602740059,300.36356240073644,296.47528151265493,291.7580772570714,293.2907290729544,290.12156741989,285.98987606932536
EL,Greece,2078,6,297.3212489388744,2.5324870907053203,88.04448799586989,306.0032185222701,300.7212688193655,293.8584344117688,298.05777730064324,293.8165205151503,288.5432050980375
EL,Greece,2078,7,299.57930553649226,0.2835185168509314,143.72670185938293,306.82852305032804,302.64401229154737,297.47164579334753,299.7046281385137,296.4453827947556,292.4356881408686
EL,Greece,2078,8,299.5785133316932,0.08936422483162038,144.33979784823194,306.328071187635,302.8566281294051,299.30303143498986,299.1393219850069,296.4493463221794,294.1609459304228
EL,Greece,2078,9,295.9182135686605,3.9703288342742713,59.895745081653466,303.91193348544397,299.1763111139433,294.0343484351876,296.62086194933937,292.9906667974684,288.3925731940358
EL,Greece,2078,10,290.69144183565766,28.723173689301028,5.390001338599267,297.87842715687543,293.8267475005954,287.47183842836483,291.6480138457094,288.14394141348197,283.15124820328026
EL,Greece,2078,11,285.9837330553144,102.31784800733249,0.014253164746267744,291.9354629197905,288.1647230975264,283.98913744384873,287.96107587589165,283.99642851619103,279.93578197621565
EL,Greece,2078,12,281.8642520377276,214.18308201726646,0.0,288.9344473884071,284.1086305061795,277.7010054057603,285.3845783738922,279.90768779558306,272.4250949927159
EL,Greece,2079,1,283.0218326696259,176.35663388868474,0.0,288.20457870151785,285.4105414348769,279.3266056713533,283.9225383126588,280.9809905860658,274.7074101539255
EL,Greece,2079,2,282.3707354022284,178.78465208000176,0.005562978928091644,291.1570537119675,284.8352086542695,276.23641450196504,285.89458090258466,280.13475687026914,271.01157118675275
EL,Greece,2079,3,283.8400084124186,150.01273878723225,0.004759871197391461,290.8103026677832,286.23972342622335,282.315849485662,285.20710088786046,281.71062468843115,278.1921174404284
EL,Greece,2079,4,286.67945558686375,78.94627927279352,0.4894213932842668,294.3035656347635,289.189532090935,283.32384658416333,287.6447662466555,284.3427246783358,279.7814075920731
EL,Greece,2079,5,292.0990799651879,20.777147110001902,24.993606889636443,302.5005837233463,295.1539443486345,288.4369324098896,295.0519885097468,289.158776465575,284.08662401487925
EL,Greece,2079,6,296.8471743460134,2.3660949436061047,75.80843738683618,304.9157805883378,300.11874092328867,293.20840806070703,297.64459235758153,293.4999583687188,288.05249403394714
EL,Greece,2079,7,297.9216359440568,0.3975247366704371,98.07329275681087,304.08018836522365,300.84110640330545,296.65388106772605,297.2344669766699,295.01041980042686,292.43475044032476
EL,Greece,2079,8,297.94190017068945,1.0558515918931977,104.0105941627381,305.3858346047137,301.01912096555793,296.8657897395326,298.65126741790203,295.03500950028564,291.6654653741194
EL,Greece,2079,9,295.80454114267496,6.040908140073077,64.68707649258383,305.6839056747943,299.0331551851751,292.00416541172103,297.9073293904226,292.93690773691765,287.9074103022952
EL,Greece,2079,10,288.67972662865833,56.04945698644353,0.936113489565426,296.0103338772811,291.4813620809537,286.1819667349898,290.1994579291976,286.169474414845,281.47743914689704
EL,Greece,2079,11,287.2709493087599,77.64413823895785,0.7204858008729599,295.636825116826,289.83496625625384,284.60122625664764,290.74757031495795,285.1749573218352,280.67798948185134
EL,Greece,2079,12,285.1515136451332,118.81413338023629,0.0,290.9265066397188,287.40186766579455,281.9095296850183,287.22105638082473,283.3261321687211,278.1370714318098
EL,Greece,2080,1,280.5639205645576,251.59913981056377,0.0,288.1968904745023,282.87091015727907,277.2133025006156,283.776844043805,278.6427201865002,273.3254928113661
EL,Greece,2080,2,280.3151162617064,242.9427124740725,0.00064611930798557,287.6226181619764,282.72508660220035,276.3230865664263,283.40662668299274,277.9150585069104,271.4774834443119
EL,Greece,2080,3,283.4886734219526,167.80009418751266,0.19304546434154157,293.2524613455089,286.2839818304092,279.13108204408,287.50423008926793,280.93754666532345,273.7937644354066
EL,Greece,2080,4,287.64893845452605,51.74043148519526,0.5084909297528588,294.2649897912849,290.7018394016401,287.02493747176595,287.838740136903,284.8139659324343,281.77948929813175
EL,Greece,2080,5,293.54373686406024,7.969736954988116,25.580057327861997,301.2929144349142,296.79080185729174,290.9177411908414,294.29701678643045,290.32751594022466,283.6442764023383
EL,Greece,2080,6,298.5692405708254,1.0003897807061624,114.03401870550515,308.4443975260009,302.0911699958544,297.414809887975,299.3758390456629,295.00096085025314,291.0775191088533
EL,Greece,2080,7,299.6138059208197,0.2883914308178507,145.4812736068516,307.5403013467327,302.6940933502291,298.4626193349122,299.76731674231496,296.4858134785464,292.9097898684482
EL,Greece,2080,8,299.79525709890834,0.11395985643755817,151.0487242555949,306.0820944765584,302.81208674728794,297.8914515430488,299.23906350450613,296.89531955541725,293.50922410976654
EL,Greece,2080,9,296.56878209889504,4.2229633682585295,77.26329023622655,303.9468781888704,299.5914836135676,292.3821267842332,297.32730168881767,293.84157946339974,288.75648844511414
EL,Greece,2080,10,290.48718631181276,36.3091627054606,6.440726740267521,298.25475537242903,293.15243724731613,284.7914990579671,292.6775456034474,288.15121919239016,280.3635463034753
EL,Greece,2080,11,285.3131250983551,116.51884402031466,0.21431721235383006,294.8257808109959,288.04410714267937,281.6533972788174,289.2171373172523,282.99546030924085,276.47212465662125
EL,Greece,2080,12,284.1152135884944,144.79907665191865,0.0,290.2861859352409,286.47711344084246,281.6305465228172,286.5589115740959,282.28346766671,277.35547171278336
EL,Greece,2081,1,282.98862598789765,179.36348249239046,0.013520858911234257,291.01615117322206,285.368168386957,278.978286516001,286.7112895604022,280.8758558967088,274.24306043233014
EL,Greece,2081,2,282.5658078974757,174.622845844799,0.009007231598319248,291.2027939669417,285.2019494606823,277.52147314604986,286.56947479915567,280.06529738908057,271.12319257599853
EL,Greece,2081,3,282.7200911534076,184.79986790095984,0.0,289.62531454199024,285.15448258142925,278.5502855595008,284.77549384113405,280.37625303811427,271.56490691832073
EL,Greece,2081,4,286.87374163955957,66.52962121094964,0.07565462893097746,292.73545698402006,289.44193491223484,286.1014700287164,286.8609711554758,284.4353762965434,281.4435394568169
EL,Greece,2081,5,291.9816854303399,12.079139316683367,11.600490112324994,299.67063604522167,294.94284902178117,290.35763599006987,292.9643942920546,289.0834700059337,285.70181366902307
EL,Greece,2081,6,297.57941928054777,1.2074758035889985,90.28079485114257,305.90970886299266,300.97992627246634,295.22247806046073,297.99014576904585,294.1730847355455,288.94110986498333
EL,Greece,2081,7,299.70455586341234,0.2547184187527789,147.60809972746867,307.18630773521437,302.9476765963788,298.6553480363482,300.05249893148425,296.4581975458661,293.0462056327649
EL,Greece,2081,8,299.6991427529592,0.7126675125443602,152.09299970135814,308.81141826270436,303.0450229338541,298.0659408478278,301.2729496110012,296.5197934065312,292.0660112490067
EL,Greece,2081,9,294.78395666015206,7.486472078923838,43.42835773427325,302.9776487349727,297.6730525810706,291.33809607954964,296.2612303104487,292.14915052020336,287.8474255575258
EL,Greece,2081,10,292.49252731114467,10.652211896964259,9.61774587785066,297.6637675358087,295.3720240619917,292.0937411786584,292.49462986891456,290.1590303406285,287.07320512931386
EL,Greece,2081,11,287.9034516649789,64.31355859129835,1.0649578131370032,296.66858462180664,290.70938231974446,284.9082697625814,291.41095665896813,285.7338711689145,280.5001051130167
EL,Greece,2081,12,282.3782847911125,198.53526155726837,0.0019130873366469204,290.6304086229779,284.78412674680703,280.31752779331595,285.66074058960857,280.28407815624416,276.3806546486911
EL,Greece,2082,1,283.12735945378176,173.58604635148947,0.0,289.3999076920382,285.5421638674597,277.77707499139973,285.4253401931283,281.1337208544878,273.8207401418721
EL,Greece,2082,2,280.83716621057937,219.63986840158952,0.0,288.8101427493827,283.2228303952645,278.6131134142494,284.5887152667657,278.6414320229844,274.492742089955
EL,Greece,2082,3,284.7225420752834,124.45240834775207,0.001255718870574453,290.87790621323853,287.1421229617323,283.48239439973884,285.3860375022772,282.5371158100638,279.0763881768496
EL,Greece,2082,4,286.5475406482674,77.55187988281904,0.32188972007963357,294.0967848141959,289.08605335701316,284.8533576881495,287.44249091062164,284.13813566503177,280.9958894378517
EL,Greece,2082,5,293.21419396902047,6.315535509518514,17.327131976705054,300.03285265490865,296.3154916777155,291.9649094903844,293.1142099659648,290.19541253137476,287.1736846450042
EL,Greece,2082,6,297.0386813154763,1.403705636900743,79.29708767342149,306.48657735393414,300.03971783889403,293.73085461623947,298.54930681152547,293.96126898612,289.95378047638087
EL,Greece,2082,7,298.954127614734,0.4683121108231864,126.53148553815863,307.4432838566939,301.96582279116484,298.7395525356609,299.57786686012776,295.87423877494524,292.58952403731945
EL,Greece,2082,8,300.5640247210924,0.3769411608435361,175.94595731013922,310.7516920786943,303.937149033194,298.7678302156187,302.86577005120836,297.3545648101778,292.8650489598359
EL,Greece,2082,9,295.0470827755436,8.467441925011688,55.05940406319787,307.0333300609889,298.23341870581953,292.34405659772386,298.7688891129208,292.1532561513943,287.00916952782256
EL,Greece,2082,10,289.7131240999263,51.329589041358254,4.869782286316717,298.12067559743167,292.56517906612083,285.0767894264293,291.9753954263242,287.19077073149504,280.47071128721507
EL,Greece,2082,11,287.40585472393775,73.23117820338825,0.5278416320394274,295.22658420928605,289.9231612795387,285.16971338066645,290.74821172491454,285.2432927116013,279.88469038260257
EL,Greece,2082,12,282.8896244288372,188.06319116107522,0.0498735493079045,292.68698466934745,285.47094281071554,278.80590610251136,287.87556952708957,280.6291239902792,274.00338565338245
EL,Greece,2083,1,282.5746713039377,188.9403140653957,0.0,287.91609751623383,284.9742738983427,281.69989037609054,284.2291742771811,280.58572874342826,277.5198577712489
EL,Greece,2083,2,281.9707078836831,187.2345143893613,0.0,289.07511427429654,284.53309401390715,279.93368344185586,284.2329796618644,279.82295162672966,275.738881089532
EL,Greece,2083,3,284.14537124986185,143.22996635517555,0.08992696960341276,292.27137574565955,286.94474676956577,279.38608574700856,286.03831157593277,281.6518030565636,273.72652915090043
EL,Greece,2083,4,285.8400669539738,93.34866388909134,0.030616873008872662,292.06416846885554,288.495676809774,283.4450284351606,286.29681460556225,283.2638214568918,277.47378805876406
EL,Greece,2083,5,293.72785377321577,9.451566216419002,30.911806576655835,302.37582820771854,296.9807347128479,288.9716688120627,294.7563258867298,290.57269495700507,285.07581313798545
EL,Greece,2083,6,295.95644704747076,3.592314084219282,54.28581770861159,302.79516730025574,299.29165124044243,294.731448259228,295.6203160787069,292.5200737951673,288.50546056872406
EL,Greece,2083,7,298.42100525614296,0.6602669084001499,112.93955423967515,305.3303478644861,301.4723041558771,297.6482129814717,298.2711174660329,295.35642984465846,291.7538656806586
EL,Greece,2083,8,300.75291161572085,0.10949810537460372,179.2477772665893,308.3188015469458,304.1396294430448,299.26385182724886,300.75113703441826,297.5416224599123,293.49641094970514
EL,Greece,2083,9,296.7422579732775,5.566450162455476,85.17091679761126,305.2678024761207,300.0383548149821,291.8641877725666,297.8307802989545,293.7842300691585,286.8731212830837
EL,Greece,2083,10,291.1864187506241,21.082504119182826,3.2618762792757177,296.5343563523892,293.82940182864763,290.5155513683044,291.36543234525385,288.96594717003114,285.880290697894
EL,Greece,2083,11,287.05568222783864,85.29065810162969,1.0840985899136988,295.84311887831217,289.75729934180225,283.72948866553656,290.71314625805866,285.0134587519521,279.2283886805094
EL,Greece,2083,12,281.53590050995984,225.54668851289188,0.0,289.40591019511925,283.64468187399564,278.399627260733,285.19036291990744,279.6353524252131,274.2590772098688
EL,Greece,2084,1,282.1995273947397,203.55008663089683,0.0008059354424020299,289.8734288482156,284.59739893939803,279.70443105568836,285.4582956296218,280.02285264933556,275.57951743885775
EL,Greece,2084,2,283.3486972852457,154.93601646643558,0.0,288.82628126050724,285.69666279621373,282.737445125308,284.6929191796325,281.27213881741613,278.294185376106
EL,Greece,2084,3,284.8416196402162,122.75406839472751,0.09536802337699811,292.9177751794769,287.5026278653067,282.75101539945547,287.1432438857772,282.48023970550946,278.42168454512677
EL,Greece,2084,4,287.1778291014199,67.39083330651894,0.5678066215734985,294.4242089179049,290.1284115115037,282.3789147067476,288.13895486851294,284.3466545519948,275.4794579628478
EL,Greece,2084,5,292.9684354585415,7.464355296695908,19.213099285336728,300.4924552968009,296.08657658324705,291.20420601830745,293.46334654076026,289.9349264875209,286.534655895985
EL,Greece,2084,6,297.0031488485174,1.4405200227859865,72.99504066956675,304.27380896899257,300.11454422841985,296.1283447776773,297.06056807838263,293.76996931286914,290.63205712098124
EL,Greece,2084,7,299.039867358012,0.5678003917336876,129.720179871974,307.0732445288893,302.2591474357822,298.3790028350899,299.25640828562837,295.79926103841177,292.321110504492
EL,Greece,2084,8,298.95125362716504,0.4073758240012134,128.45527430676844,306.53667648790133,302.285217524989,298.3849947843035,299.10113873833654,295.8117584357185,292.251916068603
EL,Greece,2084,9,294.42239823240556,11.101670550556937,42.746023604622266,302.2136093931145,297.27549434894627,290.2521927056365,295.5422819243475,291.8573722747311,286.3322051852116
EL,Greece,2084,10,290.10325727357844,42.99807413471535,3.3476525208103145,296.8705074870297,292.80333748011043,285.1829968976397,291.7961125240138,287.7316906770376,280.40189450748886
EL,Greece,2084,11,284.6709885121844,140.34339300115394,0.3609012578031095,295.04660013797434,287.0982918095723,280.9434658293236,290.0621756844083,282.58677013886944,276.0710890960778
EL,Greece,2084,12,284.35569517504746,141.79880245544572,0.021952410703104764,291.4374506244057,286.50301294000246,280.22547259781834,287.79696232085183,282.54136863033773,277.04634071275893
EL,Greece,2085,1,283.0693839348672,174.71210464289365,0.0,289.6288659876416,285.5027503765825,278.23036509466436,285.5161170235028,281.03326058126197,273.812674888032
EL,Greece,2085,2,282.41336601671844,176.27517734262332,0.017648069676481755,291.4394767005198,284.98302590231543,276.9226366269702,285.564635682079,280.04012795067746,271.67547203576396
EL,Greece,2085,3,283.79579776920326,152.2600489661089,0.0035103858532259205,291.26000691104997,286.3413716424434,281.61142265168456,285.7081066553246,281.49921682846656,277.0053186427744
EL,Greece,2085,4,288.1407490181819,49.138369417099575,1.4508214204054197,295.68622308902343,291.22472699522814,286.2765369259401,289.12671852878145,285.3128836730387,280.7684094529231
EL,Greece,2085,5,294.1879479625662,4.170820062186502,31.834132302711833,302.14436618844337,297.43952075469986,291.6971598335766,294.68502038010274,291.05787344476323,287.4510699246701
EL,Greece,2085,6,297.3203257223379,1.4923126726193816,82.12772011692228,304.809245089061,300.5414797412064,295.8134458640294,297.24010878867676,294.01127852143344,290.1426134621888
EL,Greece,2085,7,299.43879490210423,0.3324564428111449,142.05503393256228,307.07699905315997,302.51376392768054,297.41696714640625,299.8477619909712,296.3471487027636,293.0384945125583
EL,Greece,2085,8,299.31939420089327,0.2575667672317864,138.6894130708386,305.45264159869726,302.4378081155869,299.51636535369204,298.3701804728371,296.32772152411593,293.93299065917967
EL,Greece,2085,9,296.03224004912477,3.9494305031129233,64.791971168883,306.29119474944474,299.1577006883408,295.1214191875676,299.0605588388013,293.26495083341496,289.50269147886337
EL,Greece,2085,10,291.0299932472042,28.373781748918702,6.728397577264292,297.5549090420819,293.41611344271536,287.69402351798345,292.6910801812468,288.96971106437,284.75820433949247
EL,Greece,2085,11,285.3560184266305,114.42198181488617,0.05139444581782189,292.01213259601593,287.68393950530606,284.01425532509074,287.11578281085025,283.5149235912157,280.16931149909703
EL,Greece,2085,12,283.2853407855604,172.52383815332624,0.0,289.4948317091296,285.45029281808974,280.3395376243464,286.64050656949826,281.49320401033725,276.25198105207824
EL,Greece,2086,1,283.36370398733874,167.4068505234483,0.00012046352393770991,289.60310074516207,285.60674905689234,280.5072238858369,285.58810797335,281.44960532893276,276.1456053538124
EL,Greece,2086,2,283.89059445320964,137.38130920750712,0.0017651355463006242,290.6730796558545,286.0678894694489,280.98405344156475,286.71561641831994,282.0070742636253,277.43595757699774
EL,Greece,2086,3,282.19410551423846,200.89858728821235,0.0002252785128431104,290.7014242540386,284.42134667763526,277.571112913346,285.03275527556167,280.05443911615384,272.2744460565673
EL,Greece,2086,4,285.9735958142963,92.33278795764733,0.23908678332453948,293.7837879824292,288.72379449929053,282.0100014904792,287.68076018753663,283.3349118498859,276.42971588312804
EL,Greece,2086,5,291.80088975415066,14.328688970776572,11.192175397428892,299.9584956459848,294.6921318328184,289.51661800508504,293.480138399877,288.96635404569497,284.74631673808676
EL,Greece,2086,6,296.40667037182385,1.7846539868826294,64.77118909814624,304.59320777139754,299.2649591986128,293.6807386352962,297.28760968557214,293.47876979432624,289.91574155020635
EL,Greece,2086,7,299.6067072831147,0.11032888902072042,142.19372583842352,305.6419211184121,302.6780186779049,299.7165495970696,298.91924579361745,296.4419515756359,293.6241551265688
EL,Greece,2086,8,299.0629869651325,0.20981188050668761,129.88791751903676,305.4628830441768,302.3673241247792,298.9566168102464,298.519315697642,295.93387987575136,292.50472814390906
EL,Greece,2086,9,295.0010964796625,4.126385388608629,39.91206291502264,301.26907867186833,297.9759826669048,294.84557301498495,295.17550628356804,292.3715695039154,289.42948839618253
EL,Greece,2086,10,291.2804894508611,23.4573950121798,5.098324241275154,297.8163729246665,293.7895872470615,288.841650692811,292.1499887926584,289.15399781800573,285.0082399055911
EL,Greece,2086,11,287.06531066486724,78.68610029004243,0.06511443023599128,292.8939645779736,289.36304953530606,285.06061865836,288.5005317297847,285.11038010215583,280.7042852630307
EL,Greece,2086,12,281.911398873093,211.11500334070064,0.0,289.3127068803706,284.0010237641397,279.32182188857564,285.68215244105113,280.1935688900604,275.4680461054596
EL,Greece,2087,1,280.0731442617873,266.1998304283787,0.0,286.8758229900996,282.47876375792,277.58296974182946,282.80154259280675,277.8502486045205,272.95970166886286
EL,Greece,2087,2,282.6608318575199,168.15178863631294,0.0005458804488762263,289.6617542383552,285.0195286586766,280.4387290861739,284.7675721271775,280.5564701771914,276.7929059467581
EL,Greece,2087,3,285.59260683692844,100.09321032133226,0.18899860387796924,292.78745264455705,288.5607910705264,282.76080011873006,286.3166557582964,283.1054694400758,278.4154242388696
EL,Greece,2087,4,291.488384243972,13.65769771339213,11.072746941116232,299.4065348962001,294.8771344540094,288.77525133774867,291.7957389058865,288.4081395726471,283.25117765739884
EL,Greece,2087,5,292.6738586029029,14.938424342556887,24.266916934113205,302.43228508331583,295.6523305560449,289.5734965174101,295.17662526953654,289.7496101335898,285.4244062422286
EL,Greece,2087,6,297.5211444284478,1.5551856065290237,88.96378937364365,304.96699588708793,300.6445380240186,295.1704917779067,297.64390940197177,294.31754639505624,289.42197781896823
EL,Greece,2087,7,299.674836139406,0.41534926513266485,148.34823779255953,307.7970945138403,302.9276555916595,297.8389215684604,299.90719482884106,296.43116907997813,292.9692569172633
EL,Greece,2087,8,300.75002791999333,0.18887380461897102,179.8200860596357,308.4017034234724,303.93265449399235,299.48887553533683,301.35773170168716,297.7225680524602,293.9035711044558
EL,Greece,2087,9,295.71180824981275,3.7821237540815495,55.83125764559157,302.25021628913333,298.6475995386144,294.697824003063,295.8702436635191,293.0838911513001,289.1987960051366
EL,Greece,2087,10,291.8996378832497,17.037334396803416,8.581595305624221,298.87845833551285,294.52109701519447,289.2056332861638,293.3250312755068,289.74489766750395,286.27208332023736
EL,Greece,2087,11,284.8403225133303,128.9544537676524,0.007046698323508368,291.9749855901655,287.3386963469108,281.5671148039952,287.7045652478735,282.7732070409536,276.2907072866007
EL,Greece,2087,12,281.55184715907694,222.28657628599078,0.0,288.65499108669127,283.89611539113434,278.79165784582483,284.6160908843468,279.55669166239323,274.3926389814689
EL,Greece,2088,1,283.10670056803104,172.32810964780674,0.0,288.511886747191,285.3998591880329,281.64336479884645,284.83305479688903,281.1790409078327,277.6063822849482
EL,Greece,2088,2,282.6776093696337,173.78269808451557,0.0011561934701697389,289.6238548288036,285.02549275865925,281.4553669640747,284.714969897437,280.6910947981679,277.3986570520323
EL,Greece,2088,3,283.47038052333374,160.76189230026768,0.0,289.2971366614697,285.7851556668629,282.6476895799392,284.38559511810803,281.4360232763639,278.8019489537302
EL,Greece,2088,4,287.5516169967705,55.82088674643974,0.5304489705371771,294.12688739366166,290.5337219514125,286.03900770936355,287.94369691267946,284.74990027786237,281.32880094787134
EL,Greece,2088,5,293.47896381419304,5.771577549132411,17.115065084487576,299.5756837246085,296.38901103945125,291.55707422786946,293.1925633439726,290.567337210387,286.25553816436076
EL,Greece,2088,6,296.6528882357409,1.990730524520441,67.39555231508048,303.9418089340691,299.83325861606136,295.37341548706246,296.41874527017796,293.35294048570586,289.36246514467246
EL,Greece,2088,7,299.4418546135301,0.1602334779486569,139.65690268328888,306.9411197575952,302.6060579434504,297.8262863232323,299.575510704132,296.2189238138903,293.4254655574212
EL,Greece,2088,8,300.8619185937883,0.03185044165211273,181.30155406008345,307.81493354570125,304.2210852043499,300.62981408170566,300.93715269328675,297.66344111523443,294.8102565128484
EL,Greece,2088,9,297.29384328308134,1.5800672253543029,88.84906384764415,304.36909466919434,300.46090418161083,295.9702925262408,297.4126810609907,294.46140082302503,291.0678983663759
EL,Greece,2088,10,291.40164231094553,26.40225413567829,10.113676433367715,298.3538096097728,293.964335743299,288.72592054122856,293.36239095461235,289.1790136598178,284.4052136225445
EL,Greece,2088,11,286.85421149840033,85.3010046755027,1.261491680352421,296.6214640577106,289.37192856711533,284.24252331921565,291.18422645054073,284.6706096451013,280.01984564619255
EL,Greece,2088,12,283.25871087242854,172.46924884650184,0.0040064384467952355,291.35721843437204,285.7355637794506,279.7822877560773,287.1936280400467,281.13938431239393,275.2502993347269
EL,Greece,2089,1,285.1627647988096,113.7589060242428,0.0036240747747095107,290.78175191562366,287.6642959246559,284.1070868602104,286.64788954111475,283.09740202813094,279.4378086448009
EL,Greece,2089,2,284.9928555853566,107.30592889541433,0.006558076242886831,291.50788624526524,287.7334874595276,283.55030563210875,286.8156963985764,282.63880196876386,278.7634716297264
EL,Greece,2089,3,285.8739678567753,97.08850414120207,0.25458975575065,293.9134676682295,288.65210019168643,282.8600446264637,287.96408563968834,283.51684571515494,278.0536216537926
EL,Greece,2089,4,286.88297783059164,81.31031326417676,1.9163847130637286,297.18108050146367,290.0698544056512,283.61505702374626,290.0422537366343,283.9072064959439,278.4207723211025
EL,Greece,2089,5,291.9400359559481,12.031688961997975,9.927234656734209,299.9818923537061,294.92942744474624,291.01446013496366,292.80992526664346,288.9883917496747,286.23261763827
EL,Greece,2089,6,297.4745496387899,1.4328179924796147,86.34339662379188,304.3222421729504,300.7117035006471,295.218017251679,297.20113645760523,294.1089467447432,288.547654551138
EL,Greece,2089,7,299.927222503667,0.027256081660834697,151.35601365690107,305.85159418281575,303.02255513712544,299.82450683641173,298.78247917056444,296.7380528227303,293.9664383032076
EL,Greece,2089,8,299.4797023260625,0.08722479476965908,142.3602005281112,306.2727033885005,302.46796934480966,298.93339059394975,299.6553340344529,296.63327159451046,294.31454280625235
EL,Greece,2089,9,296.2300310645354,3.2516672059307536,68.16512485668905,303.91872813513453,299.16727564805296,294.3858098815276,297.2760595562726,293.6192757056203,289.28832843971315
EL,Greece,2089,10,290.0581680123325,37.07477886582163,4.260287421350549,298.33465025743385,292.9499748064202,287.54972397862645,291.780333373385,287.5393902733308,283.2392908925432
EL,Greece,2089,11,286.96894996632,80.39885677990107,0.07567873265674019,293.67688158326047,289.384127374201,284.8904835641805,289.2932363681458,284.9156747067708,280.7984985137904
EL,Greece,2089,12,283.7159100525523,158.73080021824524,0.001090654933699086,290.546959688567,286.00243692378723,280.27621884029776,286.41349409181305,281.73620934143116,276.4543750136201
EL,Greece,2090,1,283.4708123104481,162.62739202112968,0.0,289.97687936792187,286.03244893230845,282.0946492493928,285.9924019519403,281.5357581508607,277.83832213104904
EL,Greece,2090,2,282.8281693803115,163.6516076007485,0.00034650012490006264,289.81417335409117,285.40150437577785,281.81748912166216,284.95083550788235,280.5894967404613,277.3075972837867
EL,Greece,2090,3,284.860604715553,121.2403358928553,0.022339452185312164,291.9734416510439,287.6198879824084,282.256909362989,286.55529594042645,282.4152755422793,277.40201099930135
EL,Greece,2090,4,287.093699590471,67.78502546247478,0.9078752507886267,294.925642263746,290.08338978404845,285.5334182221737,288.1523678941986,284.3151640893212,280.08355935046063
EL,Greece,2090,5,293.72429678330616,9.56487049140662,29.793232747679728,302.33448596174406,296.942416403621,289.277999921946,294.81202304808215,290.53928276355435,284.09399078161147
EL,Greece,2090,6,298.27434269727075,0.759504353044112,105.75115244624878,307.3619465664508,301.7075619760631,297.10693445883135,299.06161517729345,294.70315095925054,290.2098137688242
EL,Greece,2090,7,299.325435509813,0.35374515004760854,136.9420984898978,307.1364126886966,302.54559483002095,299.0150559253228,299.3434451511631,296.06416980079626,293.15409104920667
EL,Greece,2090,8,300.0129626032022,0.07084936426768924,158.1169610319601,307.89923027627447,303.20478028931876,297.94000762762664,300.62501757216603,297.0040049505532,294.0864670656397
EL,Greece,2090,9,295.0578191310869,5.46796091318472,45.72958821513183,301.4186197514182,297.6712051365878,293.71010541328076,295.57513782177654,292.68034962580026,289.33876286441796
EL,Greece,2090,10,292.2967154746121,15.365380884092382,11.949256122513065,298.84779181195483,294.97538286247175,290.550539514437,293.65290276680946,290.0701299239669,285.94336872923554
EL,Greece,2090,11,287.4552497480196,83.9044887248689,1.709891917809891,296.5162813296749,290.0555002699034,282.4133421643323,291.09393251683497,285.2282839900343,277.61192761962366
EL,Greece,2090,12,285.0901949356712,135.37019921170634,0.31608879542042656,294.48558822747833,287.29894738055617,280.553479599735,290.3173887142701,283.0381582339476,276.4435286255267
EL,Greece,2091,1,282.72396179805173,185.7376706774468,0.0,289.0330002349475,285.058970871411,278.184845950243,285.4621213189706,280.68647222707773,273.0228686034512
EL,Greece,2091,2,283.1478847470762,155.9777233039906,0.0,290.26642907572443,285.6778858565328,279.49930325943285,285.8070801537144,280.98385516947053,275.20631367659706
EL,Greece,2091,3,284.9275050663877,121.54398708475077,0.14875575504756944,293.0228416804088,287.52680214561605,281.9661387266269,287.02304483428213,282.6616618162883,278.18203887450704
EL,Greece,2091,4,289.66966182285296,30.75260247132923,4.215383703351201,297.5245665098472,292.97118268703434,284.7043231826985,289.8110679734174,286.668597758255,279.4284723740642
EL,Greece,2091,5,293.1899389417783,8.783268133287354,18.878829230674814,300.61141835302385,296.35069155394314,291.0891218764247,293.48820032505864,290.09485549961107,286.55397017355233
EL,Greece,2091,6,298.785794809957,0.5750102187336125,117.7911089286028,307.2174031139775,302.1541374833359,297.16092427932205,298.98084127487596,295.2636786769551,291.13374282607367
