nuts0,country,year,hdd_annual,cdd_annual,tas_annual
IT,Italy,2015,1954.098276420625,263.3395273249261,285.94217914364594
IT,Italy,2016,1457.4514243436993,258.8227038721257,287.5144726979951
IT,Italy,2017,1559.1492656145413,177.68106274279916,286.5970251333673
IT,Italy,2018,1596.4402349880531,150.77117560815537,286.2759335546257
IT,Italy,2019,1640.2120677342996,167.24343981837382,286.3800690118449
IT,Italy,2020,1702.5370057433906,264.58601936530135,286.6566322428192
IT,Italy,2021,1825.9383743549524,225.3995292894669,286.06667410417117
IT,Italy,2022,1530.8220218550496,268.75078909650176,287.2183611240646
IT,Italy,2023,1679.1100842918781,165.32462562008132,286.2712967731006
IT,Italy,2024,1594.418267539214,250.2504499049898,286.93910721504955
IT,Italy,2025,1556.5927522637567,250.49065993479908,287.0585168974273
IT,Italy,2026,1756.6041877092998,168.03447171144543,286.05349304220215
IT,Italy,2027,1845.2724319219792,278.51062903751193,286.3169224323856
IT,Italy,2028,1665.3451612220615,262.29050451537785,286.73386766013004
IT,Italy,2029,1568.6486239063547,288.5558129802988,287.1443018722075
IT,Italy,2030,1344.0392186902666,318.68891368973334,287.9858005721778
IT,Italy,2031,1510.3616528286293,379.00304763576486,287.6750284960906
IT,Italy,2032,1595.8271782428922,245.39426808261317,286.8879551880951
IT,Italy,2033,1526.6100035594018,301.887558549924,287.3540404929941
IT,Italy,2034,1501.9434780378133,333.717889920722,287.55584557634904
IT,Italy,2035,1659.53606449065,175.4606893557698,286.3209270539594
IT,Italy,2036,1480.0788164084365,312.78693106756805,287.4520066320275
IT,Italy,2037,1352.6832203684323,336.4790998705145,288.0416425381833
IT,Italy,2038,1474.3157321792164,260.26309638935913,287.32233727768005
IT,Italy,2039,1443.477408415435,407.6072728832744,288.11624343700765
IT,Italy,2040,1452.7665080247043,283.42495957926576,287.4925068081998
IT,Italy,2041,1542.1133772177586,284.4805911188125,287.24498043306335
IT,Italy,2042,1398.7518904300723,360.8153036982967,287.94287620499676
IT,Italy,2043,1542.346411963889,300.50505828278375,287.3298815264923
IT,Italy,2044,1508.0087614321471,351.0052513437262,287.5733882966291
IT,Italy,2045,1525.8013792504007,261.90557903023546,287.1220640519074
IT,Italy,2046,1614.9113095616663,309.1561798330794,286.9842408300134
IT,Italy,2047,1579.6530282688518,310.6703359434654,287.2149762169323
IT,Italy,2048,1592.0993155772026,316.23636807566686,287.2719848927638
IT,Italy,2049,1450.834666202497,306.6560156725626,287.5436792760409
IT,Italy,2050,1343.600857868468,372.95662993166104,288.22098091950795
IT,Italy,2051,1472.0275222402,248.845325211716,287.2520055662834
IT,Italy,2052,1543.8407247733846,225.88455047682302,286.8826572162024
IT,Italy,2053,1516.9758300689089,239.13446050495375,287.0017542439782
IT,Italy,2054,1547.9002377224324,275.21913429288014,287.13635844296124
IT,Italy,2055,1408.7103697636046,407.1812420024597,288.26928995994365
IT,Italy,2056,1466.627016857782,286.2867153562471,287.47474070750076
IT,Italy,2057,1534.1592479991027,394.3354254106746,287.62514051923415
IT,Italy,2058,1346.220441655222,448.7673448201423,288.65735113338013
IT,Italy,2059,1745.5481618974236,299.5689979799602,286.61886086936545
IT,Italy,2060,1395.3349198346966,314.3712426815756,287.8411351851651
IT,Italy,2061,1422.9599446201894,329.70461574184446,287.77811312997767
IT,Italy,2062,1292.4744260542611,389.71912713877293,288.43992141574955
IT,Italy,2063,1392.6188942600857,403.0811698761977,288.0682614562959
IT,Italy,2064,1631.658386297503,268.03946807385466,286.8825141618372
IT,Italy,2065,1290.7376610730798,359.3033744797606,288.35550423782485
IT,Italy,2066,1510.3507606856265,208.64424554112767,286.8915868976809
IT,Italy,2067,1365.5753701108542,338.1366034910042,287.8871004622882
IT,Italy,2068,1474.1699888449805,269.3732798758953,287.29588254760506
IT,Italy,2069,1484.1444887355196,347.1259332511926,287.77075754004943
IT,Italy,2070,1696.424490775798,246.84392467508377,286.55444407541677
IT,Italy,2071,1414.0445577891523,346.658057645579,287.754001639308
IT,Italy,2072,1514.0075787416467,325.8734650968546,287.4832031303182
IT,Italy,2073,1609.154936387871,225.43179990599697,286.7267453260981
IT,Italy,2074,1299.6783560819315,389.080527505921,288.47461876608827
IT,Italy,2075,1403.3645557881346,319.36508879364453,287.7648690184308
IT,Italy,2076,1390.332239786344,276.7355741303786,287.64237015774216
IT,Italy,2077,1391.0626232757184,381.11557160564826,288.2036842017957
IT,Italy,2078,1468.2395150051639,320.9297214586737,287.5550227628149
IT,Italy,2079,1548.2395915485642,239.5816834194784,286.9104272960403
IT,Italy,2080,1462.5955828938343,373.6023937735713,287.9469028773988
IT,Italy,2081,1440.6016293836665,351.8313392234801,287.9161816334585
IT,Italy,2082,1587.0503117727894,306.327599781371,287.193901316522
IT,Italy,2083,1481.4298133041937,304.5171952303183,287.54371778602064
IT,Italy,2084,1583.1831453092059,313.5112672648137,287.21186217850607
IT,Italy,2085,1477.7533268029379,335.0634062620497,287.7635118050458
IT,Italy,2086,1572.6474760777762,491.1071936921328,287.9719566749991
IT,Italy,2087,1336.2116123949202,328.1189095897602,288.13785767956233
IT,Italy,2088,1320.7554566156912,432.26841757637976,288.57813934610385
IT,Italy,2089,1228.958932563884,362.82402985460294,288.57897338430354
IT,Italy,2090,1412.851145852018,462.2146657199178,288.4906568064267
IT,Italy,2091,1345.4549271000374,477.84387558023684,288.60411666013795
IT,Italy,2092,1352.6052324378823,479.16074238836836,288.670083963634
IT,Italy,2093,1388.5931959338927,405.520380350016,288.3199128114656
IT,Italy,2094,1404.4026473362944,346.0398702555571,287.9549731254383
IT,Italy,2095,1343.0024379062816,256.8714119674771,287.8072093109238
IT,Italy,2096,1263.1796262413552,399.1935874283688,288.5103719460203
IT,Italy,2097,1407.8324546884683,416.2598730001298,288.13254520535475
IT,Italy,2098,1482.4543099845641,341.0056990521525,287.6222585109309
IT,Italy,2099,1372.9338953039407,450.390918161901,288.5298181189334
IT,Italy,2100,1305.2762173721533,404.6321709506585,288.5038695090368
LV,Latvia,1950,3822.4466149963296,34.08399819308284,279.0126677366751
LV,Latvia,1951,4078.673752619423,5.007896830241525,277.7499443846873
LV,Latvia,1952,3818.4867423574597,14.396257763794157,278.64546416052065
LV,Latvia,1953,3781.1263837492643,4.37927351837631,278.5960336126527
LV,Latvia,1954,3398.9353132930883,19.093188716981118,279.94883499502004
LV,Latvia,1955,4402.887548055867,21.590514952304847,277.15976156781153
LV,Latvia,1956,3875.7924207279675,17.879285050901395,278.6762299871418
LV,Latvia,1957,4079.88283204364,42.051753311495965,278.3100517153937
LV,Latvia,1958,3662.8351944414844,33.00584699626104,279.3533344610508
LV,Latvia,1959,4110.366261880206,28.21595732598481,278.05341534636136
LV,Latvia,1960,4029.298224875693,7.4714912036961145,278.05207872722633
LV,Latvia,1961,4359.083559696201,9.07850966098154,277.0427282781984
LV,Latvia,1962,3970.752449175938,6.681992227989445,278.18130051082755
LV,Latvia,1963,4040.1102910535874,13.71817986892137,278.08455439118546
LV,Latvia,1964,3763.914500848457,27.488214148491505,279.13149532288514
LV,Latvia,1965,3669.650138161675,9.672342559695963,279.01361593216984
LV,Latvia,1966,3898.6327997977432,28.23178140211528,278.72032852391607
LV,Latvia,1967,3926.8115553687744,2.6427228479756013,278.189039386296
LV,Latvia,1968,4534.4628496418645,13.5282219067814,276.7219682121172
LV,Latvia,1969,4744.1791927331615,5.411597946987246,276.05015346277827
LV,Latvia,1970,4058.734692897138,12.88893873214549,277.95601397734293
LV,Latvia,1971,3564.315505558213,15.834678585778105,279.372913296637
LV,Latvia,1972,3394.8880772396124,88.57732243534497,280.7514977945433
LV,Latvia,1973,3472.965987604125,8.814281908712452,279.6193329845454
LV,Latvia,1974,3154.9409923262156,22.136966290622,280.76166447702155
LV,Latvia,1975,4096.3190411956,11.767097451917529,277.8702692657621
LV,Latvia,1976,4050.8347613715014,40.44810222155171,278.565136889776
LV,Latvia,1977,3902.136167635267,17.001732738441774,278.47452879415505
LV,Latvia,1978,3427.8963209191966,27.589630575946956,279.98172600688076
LV,Latvia,1979,3542.9088716434558,32.54179458481917,279.67356811818155
LV,Latvia,1980,3516.8781892768275,28.953681486727465,279.8691908181014
LV,Latvia,1981,2902.8134992852506,35.26513109799778,281.6318024317171
LV,Latvia,1982,3284.6553912162017,41.09540071504833,280.5072692079788
LV,Latvia,1983,3219.4566739085863,6.491928732595187,280.1453781968699
LV,Latvia,1984,3743.621518210164,6.356552657512403,278.7905600728142
LV,Latvia,1985,3351.1652054523715,35.26344892831275,280.34075804004453
LV,Latvia,1986,3692.642616743972,40.391335365262414,279.38751885503115
LV,Latvia,1987,3417.572247350067,30.760022961355567,279.99081298358647
LV,Latvia,1988,3318.1437119066163,33.646406831867324,280.36766326624223
LV,Latvia,1989,3542.091999987925,33.27900462068715,279.7474836295719
LV,Latvia,1990,3365.839424517238,26.05017478396619,280.1738567514623
LV,Latvia,1991,3485.6288043091813,35.303037254403336,279.82653192480336
LV,Latvia,1992,3844.5931381531936,31.58886676887878,278.88325321249636
LV,Latvia,1993,3659.791324353944,19.14092905007226,279.2258379907885
LV,Latvia,1994,4216.279554926631,14.062641492268611,277.6562720141081
LV,Latvia,1995,3605.380641093938,7.462246593525589,279.2167712626258
LV,Latvia,1996,4098.364114300843,48.05338352641701,278.3625522770215
LV,Latvia,1997,4051.8609305337513,18.813771565030756,278.0694819036863
LV,Latvia,1998,3783.777984432364,88.38217576914296,279.57113565769447
LV,Latvia,1999,3412.0277362592497,2.135378986164655,279.5789814778189
LV,Latvia,2000,3219.853569098378,12.527193974251581,280.32955955192745
LV,Latvia,2001,3814.0674459572288,34.761231355607165,278.9445868527813
LV,Latvia,2002,3135.0442729205456,14.806895077043983,280.5942565663938
LV,Latvia,2003,3670.98701569694,20.516803707440463,279.146275565439
LV,Latvia,2004,3605.2905036087805,18.76883222949581,279.40476432459354
LV,Latvia,2005,3580.3593281000635,15.514350009283852,279.4596762176859
LV,Latvia,2006,3308.5405135426226,21.73407974114688,280.2557836582648
LV,Latvia,2007,3750.7428436205955,17.66951005622404,278.988066677746
LV,Latvia,2008,3564.7226424951546,13.620002845486106,279.3854808495061
LV,Latvia,2009,3116.547250779031,26.713314825882332,280.82960951183844
LV,Latvia,2010,4077.7944181087273,30.91410513399979,278.2999816043784
LV,Latvia,2011,2992.9955724155807,68.60552684853796,281.58192458371684
LV,Latvia,2012,3273.483101885483,5.57067080775513,280.10377647718593
LV,Latvia,2013,3424.6690318142414,45.657669665935344,280.22118954148954
LV,Latvia,2014,3264.8186107012366,22.812618955943904,280.4295806695843
LV,Latvia,2015,3702.8607803589016,42.43009263490931,279.40573278840844
LV,Latvia,2016,3688.03509874699,41.92158651599193,279.342628917193
LV,Latvia,2017,3497.912976267069,13.32930624110923,279.6546423265887
LV,Latvia,2018,3293.3633963073917,20.733410086571936,280.32649842378805
LV,Latvia,2019,3130.600832423086,30.124133455273103,280.8992685761135
LV,Latvia,2020,3982.4398674547247,31.145381280071728,278.4357755582077
LV,Latvia,2021,4042.0117338929335,24.13723734024267,278.2663838987183
LV,Latvia,2022,2889.2933940691673,28.50122907814906,281.504960487874
LV,Latvia,2023,2891.2073587153745,37.71361200310899,281.654550276686
LV,Latvia,2024,3410.051536156486,5.128863873166738,279.6682479150028
LV,Latvia,2025,3330.4155980350756,5.584177393699175,279.94646228736343
LV,Latvia,2026,3576.720817772562,31.010671438883797,279.586406972517
LV,Latvia,2027,3958.033363347374,13.511598349039293,278.262828792522
LV,Latvia,2028,3608.1621113969713,28.18178395900336,279.48681196757906
LV,Latvia,2029,2967.8972102569446,18.596138831017598,281.13056231600774
LV,Latvia,2030,2939.981527250957,58.927745023956575,281.65362572293634
LV,Latvia,2031,2731.1325783319644,21.675983496298628,281.8538549034018
LV,Latvia,2032,3286.4701470583504,46.460129170761235,280.6016086296029
LV,Latvia,2033,3407.5801349270832,63.21771723418297,280.31209393081866
LV,Latvia,2034,2879.9227376305453,22.637320097199396,281.46601547079877
LV,Latvia,2035,3460.6708667793155,30.54468689568887,279.9699555184259
LV,Latvia,2036,3303.4098903058893,38.61560179426196,280.4852515358855
LV,Latvia,2037,2906.2234286130706,7.985220411473216,281.16782641074326
LV,Latvia,2038,3139.748812092997,12.360961733300563,280.61190739540524
LV,Latvia,2039,2598.276385843472,48.838951255229645,282.7391142468899
LV,Latvia,2040,3352.0244327717564,5.055109958300909,279.8144774581642
LV,Latvia,2041,3246.6999877749263,40.309027262969096,280.6740802618791
LV,Latvia,2042,3018.4716459419287,60.954298529630094,281.49462237789766
LV,Latvia,2043,3001.3525677021516,27.442513122688723,281.1814179758482
LV,Latvia,2044,3545.5054217352827,75.73815235440536,280.25322923893077
LV,Latvia,2045,3160.2874385547757,25.19041441638558,280.87746581700964
LV,Latvia,2046,3502.9897340556836,23.51433645967205,279.84679393097065
LV,Latvia,2047,3634.9034088379944,55.87163183108017,279.820061809594
LV,Latvia,2048,3204.6523920866725,73.48121623189905,281.0853122583798
LV,Latvia,2049,3847.631122775958,56.79844609618095,279.0045650792597
LV,Latvia,2050,2822.53345050138,36.453480282013544,281.7596828922003
LV,Latvia,2051,3307.2072134843784,27.679783119301042,280.34137793120476
LV,Latvia,2052,3287.0778291048277,25.946763607755337,280.4150620729986
LV,Latvia,2053,3652.678240026118,12.18618716751601,279.10797950678227
LV,Latvia,2054,3064.918547208921,5.820422662930794,280.68456056737807
LV,Latvia,2055,3644.447504284302,16.964316526197788,279.2372436729385
LV,Latvia,2056,3247.1026498343754,13.954218222535365,280.3060862208589
LV,Latvia,2057,3531.230459552742,37.84907618332427,279.80114053855374
LV,Latvia,2058,2883.0095588840604,25.446836736518247,281.54922637003256
LV,Latvia,2059,3493.5601713954375,31.595751908473535,279.9031320805285
LV,Latvia,2060,3502.303983301717,43.18795176008493,279.9852975258616
LV,Latvia,2061,3498.0040693249935,12.64235065661288,279.5526056753352
LV,Latvia,2062,2994.317678605093,86.37670342928187,281.8191831238853
LV,Latvia,2063,2922.380747162202,17.719777989716953,281.2758758698391
LV,Latvia,2064,2861.1589649623184,30.030131765015526,281.72728432026025
LV,Latvia,2065,2711.496540326057,10.685704124500688,281.7493624334361
LV,Latvia,2066,3046.2035390825026,20.35118542586642,280.9407889640948
LV,Latvia,2067,3211.963389109167,23.526186550869596,280.5605064020683
LV,Latvia,2068,3609.966984552757,8.788930832372927,279.21040839384256
LV,Latvia,2069,3235.3129383001515,23.126712960314066,280.6148531996266
LV,Latvia,2070,3736.1690891895423,22.812474972863118,279.1296445341246
LV,Latvia,2071,3026.1055819290946,66.14734312730599,281.6419223561073
LV,Latvia,2072,2896.5843390590107,31.663377612247785,281.6403975851415
LV,Latvia,2073,3324.835032853939,24.874027969173312,280.2368859692212
LV,Latvia,2074,3001.517848997798,16.646302567364994,281.1302979724662
LV,Latvia,2075,3274.1512611345006,4.489145049423415,280.0574492782498
LV,Latvia,2076,3467.4028695059633,40.6516254945781,280.0929260654178
LV,Latvia,2077,3231.2186696273357,24.236680381554947,280.63111315920435
LV,Latvia,2078,2726.0469542095398,9.47063852635518,281.72866429836614
LV,Latvia,2079,3535.562680292784,63.18259555954664,279.9504745177628
LV,Latvia,2080,3413.677397311957,16.70479286410567,279.89113936705473
LV,Latvia,2081,3347.8905026174407,4.598336565462345,279.90541769847914
LV,Latvia,2082,2824.8425692786896,59.97585633899236,282.00819291887177
LV,Latvia,2083,2985.1233881660464,12.631018951510121,281.0665328341193
LV,Latvia,2084,3342.764677657011,27.325288515726882,280.294446918651
LV,Latvia,2085,3186.040800520335,35.131655895536255,280.74525325470074
LV,Latvia,2086,3560.8206549235333,80.1939206117076,280.2184967287922
LV,Latvia,2087,3773.3649078808585,45.68652412471361,279.403806822113
LV,Latvia,2088,2977.8674795212046,27.969131119896545,281.3318851280525
LV,Latvia,2089,3085.0990894576353,100.60980958595349,281.7493385393675
LV,Latvia,2090,2970.170354043381,36.502698427875984,281.4083165647709
LV,Latvia,2091,3000.072929902265,27.114915693447838,281.1788945449459
LV,Latvia,2092,3075.2046700516757,18.91995461518661,280.82020345537575
LV,Latvia,2093,3007.9650469422277,17.609445042953915,281.1676690828758
LV,Latvia,2094,3113.575699399765,17.19858359787493,280.73890092644535
LV,Latvia,2095,3126.781198044181,28.30182143864255,280.892853499809
LV,Latvia,2096,3002.5294375714457,40.72287568376756,281.39814922778817
LV,Latvia,2097,2551.293695424488,80.13453569983602,283.0792338847804
LV,Latvia,2098,2983.885400597029,24.91470556516099,281.33268027423287
LV,Latvia,2099,2614.013420990518,32.41520499939671,282.3541039730164
LV,Latvia,2100,2907.6497183111824,66.13079509461075,281.8821291646947
LT,Lithuania,1950,3718.010621152239,41.917184840785815,279.40986764730945
LT,Lithuania,1951,3969.2532458040314,7.122072520716691,278.11163922682874
LT,Lithuania,1952,3669.459939144322,15.712983861145323,279.09164167291743
LT,Lithuania,1953,3619.80710208293,9.088310109990518,279.1362455264025
LT,Lithuania,1954,3242.139167408231,22.954265314304628,280.45278285211333
LT,Lithuania,1955,4214.636729703416,33.73093349266547,277.80815236853425
LT,Lithuania,1956,3642.226756445974,32.05187811147608,279.49302095454374
LT,Lithuania,1957,3894.5244207944097,55.42044800938231,278.9414108248075
LT,Lithuania,1958,3573.6192020902945,52.52526556085273,279.8030513634805
LT,Lithuania,1959,3946.857788704769,35.41738499046683,278.60459862386745
LT,Lithuania,1960,3914.9851828022115,16.108092680034503,278.5350871064292
LT,Lithuania,1961,4219.626937806823,11.191146555674603,277.46692131138605
LT,Lithuania,1962,3851.5415692291986,12.326292196458928,278.62404414759357
LT,Lithuania,1963,3960.9991999375297,19.858109086414178,278.3812094460938
LT,Lithuania,1964,3574.8052698535375,25.264683516713188,279.6081862327073
LT,Lithuania,1965,3565.7263751820565,14.065126411010901,279.3844857556983
LT,Lithuania,1966,3770.993702511738,43.618578877608634,279.2675775721375
LT,Lithuania,1967,3844.5497405090973,5.8915291019081195,278.5029713344369
LT,Lithuania,1968,4240.821451610571,16.809115674513258,277.5808337443634
LT,Lithuania,1969,4412.602950605572,11.289497335300105,277.08742645819945
LT,Lithuania,1970,3942.9919833811073,17.69752993482261,278.3579084273661
LT,Lithuania,1971,3505.180937427472,22.734821360529956,279.66584039452573
LT,Lithuania,1972,3210.855311631112,95.65317345649271,281.3273918692062
LT,Lithuania,1973,3342.7630461539684,10.00845751800772,280.01497267037104
LT,Lithuania,1974,3063.2340082234973,35.328102571115004,281.14855774798593
LT,Lithuania,1975,3948.37321079351,15.380239651409013,278.3506889808351
LT,Lithuania,1976,3936.406627620382,51.64673366855172,279.0000410882734
LT,Lithuania,1977,3813.5961790370066,19.41334235889237,278.7232575960912
LT,Lithuania,1978,3352.006816776231,34.62639568994591,280.2532303326316
LT,Lithuania,1979,3417.817773230394,48.915223396823436,280.17439672255034
LT,Lithuania,1980,3313.275813279961,34.38251283966673,280.5072155953235
LT,Lithuania,1981,2830.539467724611,33.968419666935446,281.80468601405823
LT,Lithuania,1982,3119.758858368566,45.13841560471546,280.9777703946139
LT,Lithuania,1983,3144.3298570675274,14.458879543503368,280.41729071788166
LT,Lithuania,1984,3657.7579764718357,14.788771058567415,279.15275646473424
LT,Lithuania,1985,3234.5616085294537,40.873657554444016,280.75050009322524
LT,Lithuania,1986,3506.9122276328626,52.40310850109208,280.03789791179713
LT,Lithuania,1987,3322.377821961025,40.25286072365216,280.3764678797506
LT,Lithuania,1988,3191.6674247568735,41.2845365052819,280.7992371380706
LT,Lithuania,1989,3366.671902847422,39.80131309426823,280.305612620182
LT,Lithuania,1990,3193.9037667718903,24.440139759581257,280.64578888260075
LT,Lithuania,1991,3334.997417908775,35.09295377403478,280.25018538684554
LT,Lithuania,1992,3658.7523484586436,39.99977324735643,279.5141221244544
LT,Lithuania,1993,3536.685199401994,26.25449713517469,279.65961579971
LT,Lithuania,1994,3943.851650122313,14.401319914052685,278.4340113534782
LT,Lithuania,1995,3452.2991498930887,6.712797054479552,279.6408254527109
LT,Lithuania,1996,3934.942925515198,67.4432697046705,278.95219150797686
LT,Lithuania,1997,3852.5125182890015,20.085972024475655,278.6424095270627
LT,Lithuania,1998,3411.4721911280553,96.80306950372214,280.6843134539468
LT,Lithuania,1999,3221.113449074506,4.683851251739899,280.17177311592553
LT,Lithuania,2000,3094.4979728125904,21.917281559199367,280.81591627209673
LT,Lithuania,2001,3633.8019776527062,47.945451890984735,279.58049724031093
LT,Lithuania,2002,3054.704363091366,18.552275233036802,280.89371848086665
LT,Lithuania,2003,3484.107837854736,31.41671317638913,279.80025966171445
LT,Lithuania,2004,3481.528805406646,28.070150842426102,279.88513308781876
LT,Lithuania,2005,3586.8460380294728,28.200053933782748,279.6069429942134
LT,Lithuania,2006,3218.120066263419,37.642052640330235,280.6608600512066
LT,Lithuania,2007,3690.731591991704,27.58350345860201,279.2753666235685
LT,Lithuania,2008,3513.145643735854,24.45567925675234,279.68645115574753
LT,Lithuania,2009,3055.9531286391048,30.61927739956054,281.0377063858812
LT,Lithuania,2010,3934.2965480208104,33.675528659890524,278.7654379049952
LT,Lithuania,2011,2855.4425898888944,96.4875205684007,282.15126329500276
LT,Lithuania,2012,3140.424458976346,12.294472311364505,280.6150498833335
LT,Lithuania,2013,3324.7181160107502,61.62944574683681,280.61287620801596
LT,Lithuania,2014,3112.911043696549,30.435047200129826,280.96100659954817
LT,Lithuania,2015,3580.155769240199,50.46352545962677,279.84962645180735
LT,Lithuania,2016,3565.6027998485165,64.37261932250055,279.8562805244363
LT,Lithuania,2017,3284.3349978033084,15.661337637500932,280.2999537630088
LT,Lithuania,2018,3184.129963051783,26.331872722819575,280.66541973573
LT,Lithuania,2019,2982.736779271935,42.20306830180361,281.39716138193876
LT,Lithuania,2020,3905.282089019211,35.73362187994916,278.72678130302313
LT,Lithuania,2021,3901.164919154997,27.61554508254163,278.6815874820859
LT,Lithuania,2022,2748.6887507373904,50.032748487845666,282.07843636184356
LT,Lithuania,2023,2880.78728849106,45.25656594850463,281.7304199612411
LT,Lithuania,2024,3320.799763231064,7.5740910487602475,279.9751219770316
LT,Lithuania,2025,3187.4396940404854,12.053633092100114,280.44414463906395
LT,Lithuania,2026,3458.660111921702,40.24692752848851,280.02842683516764
LT,Lithuania,2027,3847.572629659033,24.563093362505093,278.72242691843456
LT,Lithuania,2028,3530.9018291687835,40.03629636139729,279.79217441492847
LT,Lithuania,2029,2854.7836498419833,26.236047887387237,281.5163642625354
LT,Lithuania,2030,2860.943979981069,79.74718373279822,282.02934807826387
LT,Lithuania,2031,2693.263016946183,36.81594743968197,282.13670220376935
LT,Lithuania,2032,3128.0609373721495,67.21269939806497,281.24591929846827
LT,Lithuania,2033,3313.874319191179,88.71628531951984,280.75898990037615
LT,Lithuania,2034,2753.9910008071256,33.56089575022318,281.9574300191883
LT,Lithuania,2035,3382.7413159386624,29.684700851157256,280.1683032464919
LT,Lithuania,2036,3133.331004762283,46.993494610007005,281.0264631401782
LT,Lithuania,2037,2737.937978583316,20.38546754449862,281.833415279745
LT,Lithuania,2038,3046.8277344868943,19.702137130627143,280.98635924576024
LT,Lithuania,2039,2516.381610286881,66.34308190413658,283.0839733849544
LT,Lithuania,2040,3224.8945497029054,4.630159921500493,280.15270543922907
LT,Lithuania,2041,3127.064575975245,56.375660000939774,281.15583412107685
LT,Lithuania,2042,2901.109829370064,83.88896308246876,281.9634702687263
LT,Lithuania,2043,2931.855424192127,34.03765950886786,281.45621293397363
LT,Lithuania,2044,3502.6454610149112,98.1312117167937,280.59182026609915
LT,Lithuania,2045,3130.289223639949,30.878251286153162,281.00386311725674
LT,Lithuania,2046,3410.3965725656653,30.20447535036795,280.17037529697933
LT,Lithuania,2047,3424.0000524713064,63.4681417672133,280.5027977011815
LT,Lithuania,2048,3089.521581763064,104.96463939425354,281.62426133148057
LT,Lithuania,2049,3688.0765258888687,59.37866610795936,279.50341168316135
LT,Lithuania,2050,2686.642161370718,65.7740598292927,282.4045807374407
LT,Lithuania,2051,3201.6807639907515,40.491195198525716,280.7136624394071
LT,Lithuania,2052,3156.6828411067,35.78111271934826,280.8637166291632
LT,Lithuania,2053,3448.9924328347943,18.605315073316916,279.76796935680545
LT,Lithuania,2054,2979.2485011679587,10.791103738638155,281.0247302448163
LT,Lithuania,2055,3517.122443652025,23.543995029304817,279.6998066435711
LT,Lithuania,2056,3132.0408950422884,20.749287427509504,280.70299261172863
LT,Lithuania,2057,3369.652867128567,63.538090645751694,280.489970796598
LT,Lithuania,2058,2755.352539316282,39.412645890401116,282.0718008120699
LT,Lithuania,2059,3432.1782194296875,40.8970967612994,280.16925203981583
LT,Lithuania,2060,3414.456355988057,51.531830642045676,280.3108800173931
LT,Lithuania,2061,3413.556322071053,18.989282535709517,279.88618312492235
LT,Lithuania,2062,2904.828412333143,115.43634520696597,282.2715643692308
LT,Lithuania,2063,2763.2842900938276,30.349607813490337,281.8595567244601
LT,Lithuania,2064,2755.919004383196,36.296206760810705,282.043631372078
LT,Lithuania,2065,2614.6724781271046,14.607886798223893,282.079123273887
LT,Lithuania,2066,2980.940325452825,29.12963344876305,281.20078761891244
LT,Lithuania,2067,3120.5747176723344,32.34584678477415,280.91533262980266
LT,Lithuania,2068,3460.0874913266816,14.651453384272198,279.70210216701514
LT,Lithuania,2069,3141.5289123113516,34.5120176965347,280.9915836708731
LT,Lithuania,2070,3644.796959569426,31.318318519482343,279.48943818099775
LT,Lithuania,2071,2928.6758986793725,86.78037712401557,282.03573598042004
LT,Lithuania,2072,2822.1941245233634,38.74278840872458,281.9302662555994
LT,Lithuania,2073,3221.410514705712,45.86597096513897,280.7158260700398
LT,Lithuania,2074,2899.119322307933,30.82980608839688,281.6118055296845
LT,Lithuania,2075,3133.2170305444433,11.683451939428476,280.5550100292501
LT,Lithuania,2076,3330.7845743628004,53.21602508870398,280.5709286583334
LT,Lithuania,2077,3179.3903309459033,24.739831779989196,280.782958586596
LT,Lithuania,2078,2634.366981534678,16.613104045535103,282.09304174976455
LT,Lithuania,2079,3414.3582601556654,79.72320388563314,280.38963898684597
LT,Lithuania,2080,3343.1935372214098,26.38885060429412,280.1969660366716
LT,Lithuania,2081,3260.678332541143,7.871721596527862,280.22183881189113
LT,Lithuania,2082,2744.55392147036,67.9391539129318,282.3100943606461
LT,Lithuania,2083,2927.7155342381157,16.92932496593762,281.28957446565283
LT,Lithuania,2084,3264.079914480268,45.33504994915904,280.70268956752375
LT,Lithuania,2085,3161.8725617760856,46.61294735332208,280.92731802274716
LT,Lithuania,2086,3376.387382108287,106.61661676741534,280.87821188192345
LT,Lithuania,2087,3721.564667549665,60.72226937608097,279.7148815654532
LT,Lithuania,2088,2835.3871646032067,50.76838355308165,281.9962191753447
LT,Lithuania,2089,2998.794500270915,126.5065053101186,282.1516683509467
LT,Lithuania,2090,2881.7150759508913,53.999889091483965,281.79219628877286
LT,Lithuania,2091,2928.6628044107674,42.08524406350931,281.5375551794713
LT,Lithuania,2092,2882.7772268759286,29.33468152544735,281.43169638785355
LT,Lithuania,2093,2857.139199074795,30.05811499819713,281.77421897964416
LT,Lithuania,2094,3028.9985201184018,20.29370541784484,281.03296979310227
LT,Lithuania,2095,2992.786058579975,38.92389276515924,281.3840678956277
LT,Lithuania,2096,2780.5020881812175,67.07362864379445,282.23303889623605
LT,Lithuania,2097,2536.217449285068,113.51779554970373,283.30504329348304
LT,Lithuania,2098,2886.6244700875923,33.33164178937749,281.6570876337229
LT,Lithuania,2099,2581.7312512967014,53.85728907068245,282.60384578276296
LT,Lithuania,2100,2811.0780759455292,93.79850364926193,282.37394274737505
LU,Luxembourg,1950,3151.470879242273,35.76549760640229,280.6629520637848
LU,Luxembourg,1951,3035.082262157569,47.70224993366921,280.99306768133323
LU,Luxembourg,1952,2905.787810603602,55.663733482234655,281.46643713125997
